noop,fork-simple,vfork-simple
28,39837,11000
28,35871,15298
28,37253,11028
28,36326,10593
28,40170,11581
30,37233,15511
28,36790,11031
28,39437,10822
29,36263,10703
28,36072,14289
28,36545,861624
28,40118,10912
28,36046,10970
28,39210,11486
28,38545,10692
28,40292,11232
28,36436,10966
28,39906,11341
28,41682,12024
28,36161,14800
28,36031,11034
28,35327,12213
28,42053,12397
28,36428,11936
28,36249,11198
29,35613,11387
28,41959,12003
28,35772,11274
28,35823,11415
28,36661,11684
28,40934,11009
28,36500,13069
28,36287,11687
29,38823,11375
28,35580,11576
28,35766,14470
28,35905,11526
27,40259,11972
28,40298,11520
27,35372,11499
28,35178,11694
28,40790,10948
28,37357,11308
28,37022,10955
28,38622,10791
27,36359,11778
28,37695,11056
27,37117,10800
28,40518,11697
28,36939,11054
28,40435,14642
28,36496,11265
28,43067,11385
28,40832,11040
28,39214,11556
28,40423,11876
28,39015,11400
28,37105,10956
28,37639,11627
28,44639,11168
28,39943,11139
28,40700,11235
28,38406,11238
28,43393,11964
28,39274,11277
28,38816,11411
29,40718,14432
29,41941,11222
27,37901,10860
28,39686,10952
28,42304,11864
28,40430,11095
28,38880,10777
28,38297,12561
28,43528,11260
29,38795,11464
28,37015,11495
28,37003,10829
27,40379,11070
27,38041,11132
28,39461,11473
29,39932,11491
29,36182,15024
28,40253,10734
28,35900,10822
27,40182,11732
28,35647,11798
28,38635,11454
29,36701,11373
28,42621,10931
29,37895,11470
28,40114,11075
29,39715,10846
29,37210,10941
29,38029,11045
29,39396,11157
29,40240,11116
28,36022,14639
28,36476,11183
28,40343,11520
28,39737,10877
28,39045,10949
28,36109,10658
28,37814,11248
28,39655,11753
28,35629,11436
28,36968,11140
29,42730,11029
29,37406,11173
30,37407,11055
27,39357,12260
29,42435,11575
29,38747,11797
27,37355,14634
28,38486,11563
28,38625,13086
28,36674,11356
28,37713,11182
29,41274,12272
28,36307,11265
29,36253,11020
29,35957,11090
28,44766,11003
29,35936,10940
28,36484,11410
28,36587,10725
28,39945,10727
28,35701,10993
28,36962,14607
29,39117,11107
29,35416,11311
30,36141,11523
29,35415,10818
27,39099,11245
27,36092,11373
29,36463,11049
28,36150,11437
29,40754,11567
29,35927,11283
29,36228,11586
28,36583,10661
28,40683,11176
28,36364,11419
28,39748,11046
28,40345,14873
28,35360,11282
29,36280,10882
28,35539,11260
28,39677,10934
29,38537,11217
28,130468,11606
29,63375,11444
28,60607,10936
28,50919,10929
28,48735,11609
28,58008,10906
27,51959,10973
28,54259,12591
28,56307,11518
28,57398,11140
28,51464,14782
27,51330,11447
28,54597,11875
28,66832,11226
28,55444,11562
29,56542,11552
29,49990,11129
29,44838,11300
28,41438,11450
29,40018,11239
28,46254,11556
29,40312,11080
28,39658,11508
27,42282,11127
28,43459,10910
27,37724,14712
29,39710,11007
28,44746,11391
27,38939,11641
27,36640,11151
28,40862,11445
28,43904,13093
27,38734,12704
28,35934,12676
27,39950,12479
28,43438,11920
28,38418,11696
28,38242,11990
27,41793,14025
28,46862,11918
28,42604,11369
28,39827,16228
29,42738,12946
28,36294,12800
29,38664,12282
28,37156,12571
28,40118,12316
29,36245,12115
28,38784,12508
28,36604,14689
27,39861,12346
29,36265,13331
30,37832,13887
30,39116,11889
28,36025,11888
28,42231,12173
28,39266,11446
27,42311,14161
29,39574,11274
28,38942,10990
29,39451,11399
28,41022,11109
27,39962,11745
29,38497,10934
29,39474,12205
28,35636,11143
28,35896,12777
27,36274,11053
28,42022,11254
28,35479,10963
28,35911,11680
29,40536,11378
28,42473,14971
28,36496,11009
28,35861,10990
28,35529,10805
28,40445,11502
28,36298,11209
29,35584,11301
28,41619,11089
28,36750,12275
28,36818,11073
28,36252,11058
28,40232,10822
28,36911,11614
28,36278,10965
28,37711,10868
27,39274,11695
28,36764,15482
28,36983,11250
28,39349,10726
28,36369,12390
28,36562,11210
28,36078,11378
28,38879,12719
28,35924,11027
29,39115,11379
28,38834,11589
28,40257,10932
28,36498,11086
28,38545,11708
28,38678,11168
29,36290,10985
27,37162,14496
28,38926,10935
29,39630,11345
27,36877,11588
28,39374,10952
28,38319,12921
28,40332,11035
28,37024,10871
28,36246,11598
28,38401,11344
29,39677,10827
29,35921,11067
29,35964,11295
29,41228,11361
28,36324,11096
28,35708,10894
27,36776,15108
28,42345,10634
28,37136,11200
28,36769,12805
28,36567,11486
28,41884,11455
27,36226,11132
27,35730,11365
28,39612,11529
28,38939,11404
29,35936,10977
28,36502,11166
28,39681,11064
28,37463,10815
28,36070,11900
29,36674,14092
28,40223,11086
28,38459,13409
28,37130,11179
28,42108,11105
28,36040,12573
29,40934,11365
29,37698,11218
29,42212,11608
28,41238,11060
27,41617,11057
28,36924,10972
29,40432,11074
29,34563,11112
29,40032,11509
28,44237,11190
28,35392,16525
28,36085,12344
27,42726,11170
29,41970,11349
28,36541,11753
28,39856,10767
28,41006,11186
28,40807,11017
27,36113,10874
28,36190,11481
28,39730,11959
28,37016,11569
27,35630,11099
27,36191,11110
28,41239,12295
29,38484,14650
28,38515,11262
28,38261,11067
27,39980,10880
27,36791,11372
28,36508,11085
28,36419,10997
28,40133,14200
28,36506,10696
28,35534,11324
27,39616,12909
28,39883,10725
28,35683,11164
29,35922,13123
27,44339,10873
27,40040,10980
29,37322,14455
28,36396,10662
28,41667,11350
28,42282,11413
28,37969,11521
28,38444,10836
29,36852,10967
28,38707,11287
28,36009,10985
28,41800,11637
28,36380,10892
28,38115,12851
29,35907,11286
27,39489,11656
29,35996,11268
28,39558,15230
28,39751,10743
29,35885,11125
28,38600,10999
27,37243,11144
28,40697,11019
28,36756,10872
28,36990,11200
27,37412,11140
28,40096,11485
29,37176,12652
28,37405,11604
28,37667,11655
29,42280,10827
29,40187,10789
27,35389,10717
29,40155,14486
29,37407,10891
28,38512,11333
28,35831,11938
28,41470,11058
28,36689,12303
28,40035,10874
28,35708,10814
28,39605,13045
28,36219,10821
28,38247,11086
28,40333,11251
28,38698,11868
28,39219,11153
28,40768,10865
28,45321,15031
28,40417,11143
27,41715,11389
28,41412,11135
29,40358,11047
29,36599,11242
28,36429,11212
28,40758,12773
29,38028,11059
28,36644,11060
29,38732,11162
29,41882,11971
29,36142,11801
28,35389,11562
28,40149,10854
29,42526,11240
28,35380,14492
29,36258,11716
28,38952,14446
27,40122,11304
28,35611,11957
28,36111,15065
28,40970,11718
28,39144,11201
28,37235,10917
28,35441,11021
29,40367,11073
28,41097,11467
29,38009,11255
28,35455,11885
29,39232,13122
28,38344,14879
27,35517,14281
28,39764,12870
28,35916,14444
28,39162,14412
28,36931,11493
28,40133,13169
28,38075,15278
28,39651,12356
29,36763,11901
29,39223,11266
28,35732,12908
27,40024,10795
28,39490,10945
27,36193,10859
28,37107,15892
28,40775,11104
28,40645,10749
28,36236,12265
28,36058,12738
28,39368,10761
28,40111,11165
28,36032,10971
29,37256,12700
28,44586,11539
29,38046,11353
28,37384,10998
28,37517,13375
28,42730,11185
29,39369,10902
28,38944,11363
28,38286,16682
28,41364,13000
28,36601,10833
28,36320,11322
28,39427,14110
27,36187,10503
28,39376,10827
27,40635,10578
29,42119,13483
28,35709,11363
28,35264,10885
28,35955,10703
28,39930,15325
28,35836,11676
28,36847,10894
28,35967,15821
28,43033,13477
28,39134,10654
28,38054,11146
28,42188,10912
28,38495,13069
28,38082,10689
27,39133,11305
28,44323,10528
28,45395,14152
28,42581,11151
28,39060,11104
29,40673,11183
28,36821,13436
28,36125,13172
27,42715,10943
28,36737,14887
27,36103,14650
28,35552,10658
27,41549,11036
28,36048,11130
28,35948,14477
29,35591,10541
28,40725,11238
28,35471,11227
28,35466,13274
28,39337,10966
28,36145,11193
28,36786,12911
27,36196,14233
28,40763,10755
28,37262,14194
28,36746,10807
29,36505,13645
27,40578,10806
27,35949,10937
28,35918,11076
28,36998,14265
28,40218,11788
28,36407,13199
28,41370,10934
28,41463,14531
27,38209,12570
29,38634,10771
29,37918,11076
28,42689,13705
28,41208,10734
28,39207,14332
28,39699,11872
28,41907,14829
28,39550,10357
28,42030,10908
29,45283,10941
28,42700,13651
28,40742,10681
28,38321,10812
29,42780,12606
30,37923,13573
29,38576,11259
28,35150,10608
28,39549,11156
28,36723,15681
28,37925,14058
28,39291,10960
29,36534,10725
28,36456,13620
28,38076,10747
28,40587,10889
28,36271,11241
28,35559,14101
28,38473,12166
29,39688,11322
28,36318,10585
29,36483,14515
28,41011,10511
28,35018,10648
28,35326,10944
28,36951,20245
28,40050,10843
29,35457,10968
29,35089,11123
28,36915,14167
28,41648,10491
27,36419,10903
28,36703,12371
28,36753,12866
30,44083,10213
28,39410,10843
27,38878,10804
28,42104,15358
29,41992,10642
29,39819,10650
29,37783,10929
28,41607,17813
29,41365,11001
29,39374,10741
28,40534,10831
28,43339,12753
29,40066,12197
28,37902,10537
29,42550,11558
28,35397,14185
29,36922,10672
27,36685,11524
29,39986,10663
28,36624,16658
28,35947,10540
28,36273,10881
28,39933,15001
28,36194,14268
29,36106,10744
28,40911,10590
28,35793,13234
28,35906,13504
29,37386,10825
28,40322,10705
30,36319,11090
28,35941,13980
29,35570,10838
28,40321,10754
28,35530,10721
28,35704,12913
30,38794,11001
28,40982,12125
29,36469,14293
28,36278,13382
29,40457,12066
28,41174,10719
28,38843,10538
27,36842,14832
28,39448,10409
28,38346,10808
28,38547,11099
27,37278,16170
28,42345,10449
28,41265,11409
29,38474,11105
28,45739,13347
29,40961,10655
28,40468,14132
29,41642,13487
28,44694,12946
29,37028,10969
29,38037,10739
30,36721,11961
28,39876,14088
28,36775,11151
28,36634,10836
27,40428,10728
27,36347,13191
27,37169,10529
27,36226,10911
29,40973,11033
27,36761,13458
28,36461,15886
28,35990,10584
29,41066,11887
28,36901,14046
28,38710,11508
28,38488,10902
28,40288,10600
28,36129,16982
28,36020,11132
28,40077,11707
28,36890,11322
28,36199,16037
29,36274,10850
27,41333,11748
29,38961,12341
30,38423,14085
29,37913,14610
29,43025,10880
29,39161,10990
28,41084,12513
28,43217,10634
28,38387,10504
29,38814,11475
29,40000,13464
29,41236,10547
28,37768,10733
29,39923,10690
28,39933,13145
27,40587,12090
29,36572,10850
29,38011,10473
29,41187,16541
29,35789,10850
28,37675,10381
28,36997,11087
29,41182,16302
28,36879,10358
29,38197,11598
27,37071,10832
28,41298,14750
30,36363,10524
28,37869,11340
28,38195,12614
28,40156,13397
28,36413,10680
27,39695,11210
27,39493,13930
28,37072,14020
28,36537,10828
28,38442,10761
28,40340,11148
27,36517,14126
28,36806,10732
28,37821,11402
28,40864,11673
28,36396,13521
28,35755,12409
28,40870,10395
28,36129,10557
27,36194,13411
28,36674,10590
28,42126,10482
28,37317,14292
28,35582,17412
28,36616,10944
28,41531,10800
28,36955,11056
28,36788,15324
29,38511,10717
29,37920,10366
28,36399,12296
28,37990,14007
28,41811,10709
27,36023,10514
29,36477,10897
29,36151,13525
28,40431,11404
28,37476,15036
27,36710,10483
28,40480,12733
27,36922,11096
29,36135,10610
28,36355,11039
29,40050,13727
28,36815,12338
28,37097,10824
28,35889,11822
29,40934,13947
28,36307,11784
27,34879,10667
28,36414,10749
28,39720,17113
28,41263,10500
29,37799,13955
27,41000,10776
28,38465,15912
28,38432,10857
28,36850,10439
28,41331,12486
28,36638,13129
27,35462,11164
28,36530,11017
28,42890,10687
28,36568,14570
28,36746,10867
28,39675,10457
28,38406,11068
28,35819,14628
28,36579,12166
29,40164,11559
28,38225,11218
29,37435,14244
28,35527,13392
28,39665,10757
28,39179,11257
30,36257,13244
28,40562,10900
28,36542,10807
28,37371,11948
27,35545,16892
29,40211,11517
28,36239,11535
27,37693,11581
28,35888,17365
27,39626,10543
28,36231,10758
29,38655,12727
28,36475,13124
28,39298,11760
29,35655,10929
28,37766,11451
30,40018,13965
28,35860,10677
28,35544,10640
27,38540,10630
28,39767,13397
28,36085,11206
27,36030,12133
28,38046,11126
28,39084,18162
28,35312,12699
28,37621,11174
28,42791,10841
29,36578,13889
29,35431,10588
29,35753,10921
28,41123,11219
27,35605,17312
29,35678,11066
28,35270,10738
28,40902,11415
28,37670,13398
27,35431,10693
28,39493,10568
29,37473,15993
28,35750,13037
27,35728,10574
28,39073,10440
29,35747,10813
28,35911,13989
28,35873,11416
29,40731,10576
28,36342,10869
28,35931,13506
28,35755,10974
30,40072,10980
27,36063,11267
28,36072,12917
28,39308,12781
28,35597,10336
28,36153,14714
28,35909,13299
28,39340,10543
28,36014,11661
28,35902,10545
28,36593,16527
28,41048,10607
28,36897,10632
28,37406,11117
28,40622,15653
29,39826,10512
28,41317,10442
28,38181,13013
28,45325,13542
28,42119,10520
29,39049,14876
28,40126,10871
28,45430,13614
28,38020,11232
28,39097,10503
28,38442,11474
29,37297,13947
28,36779,10600
29,38453,10722
29,40609,11372
28,36380,14088
28,36248,12622
28,36983,10805
28,41955,10691
29,38045,13742
29,35910,10623
28,37634,13928
28,43530,11461
28,39642,18220
28,39346,10906
28,43687,11301
28,39979,10899
27,40895,13308
29,39222,974745
28,42095,13096
28,36665,11453
29,37060,10825
28,39117,11568
27,42964,11140
28,38865,12515
29,37685,11155
28,39623,11268
27,36866,11191
28,40924,11682
28,40751,10873
29,41593,10596
28,36227,11294
28,36735,14482
28,38407,10842
28,40669,11687
28,36399,10870
28,36535,11230
28,41860,10868
28,36708,11103
28,36406,10738
28,37425,11075
27,39842,11313
29,36326,10918
27,36002,11345
28,37164,11256
28,41243,10877
28,35983,11227
28,38031,14320
28,44020,11179
28,38239,11378
29,37286,11177
28,35636,11236
28,40196,11409
28,37626,11253
28,36460,11114
28,36352,11162
28,39415,11900
27,36434,11236
27,35505,10967
28,35302,11705
28,38995,11041
28,37337,11646
28,37495,10787
29,40344,14307
29,36281,11871
28,37952,10937
28,36256,11282
28,39647,11613
29,36501,11111
28,37622,10948
27,35832,10890
27,38355,11070
28,35771,11266
27,37811,11783
28,39466,11136
27,35429,11146
29,36105,11618
28,38827,11135
28,39287,11037
28,36113,14726
28,36273,11571
28,39064,11390
28,39862,11336
28,36752,11137
28,35963,11774
28,42595,11331
28,39339,10943
27,37890,10976
28,37540,12557
28,41718,11164
28,35538,11320
28,35575,11209
28,37377,11460
28,41713,11005
28,36328,14996
28,36394,11828
28,35750,11764
28,40984,11022
28,36987,11206
28,36184,11703
29,39835,11428
28,37372,10921
28,36304,11166
29,36090,11087
28,40009,10602
28,37371,11508
28,37889,11537
28,37420,11098
29,42417,11350
28,38647,11677
28,38456,14225
29,40117,10790
28,39317,11481
28,41343,11183
28,38438,10852
29,41261,11462
28,36357,11247
29,35370,10697
29,36397,11131
27,39695,10567
28,35972,12226
28,35689,11285
29,38029,10994
28,35999,11135
28,36103,11767
28,37057,14810
28,39275,11164
28,35817,11120
28,36990,10973
27,36043,11078
28,40465,11484
28,35632,11092
28,35954,11440
28,35900,11051
28,39350,10665
28,36339,11066
28,37838,11178
28,39247,11044
28,35886,10712
29,35831,11155
28,37976,11829
28,39704,14244
28,35587,11449
28,35580,11440
28,38273,11426
28,39938,11203
28,36348,11495
28,35888,11546
29,42698,12162
28,39415,12072
28,38615,11210
28,36722,12233
29,42705,11955
28,35959,11033
28,36544,12248
28,39000,10946
30,42510,14900
28,36793,11175
28,37242,12717
28,39535,11404
27,37965,11412
28,35577,10708
28,35893,10928
29,39816,11586
28,38192,11178
28,35788,10737
29,36276,11246
28,40394,11058
28,37594,11408
28,37130,14077
27,40459,10575
28,35404,10867
28,37871,16435
27,35902,10737
28,41195,10931
28,36450,11247
28,39206,11218
28,36977,10672
27,39146,11220
28,35891,11007
28,36984,11546
28,35611,10880
28,39116,11318
28,35571,11693
28,37156,13467
28,39606,12283
28,36154,13638
29,35810,15992
28,36313,13396
28,40883,13429
29,37951,13331
29,37511,13113
27,36001,11596
28,42118,11623
28,39584,11746
28,38907,10969
28,42356,11674
28,37086,10839
28,35449,10958
28,36279,10841
28,41064,12394
28,36235,10914
28,36240,11211
28,36623,14518
28,40393,11341
27,36552,11057
28,36109,11491
28,39846,10815
28,37270,11276
28,37872,11136
28,35465,11384
28,39871,11286
28,37386,11273
28,36303,11107
28,37750,12390
28,39786,11007
27,36335,11654
27,35675,11449
28,36523,11750
27,39638,15548
28,36289,12459
29,36295,11632
28,44329,12135
29,39232,11498
28,36550,11961
27,35817,11685
27,44829,12051
28,35994,12288
28,36427,13468
28,36100,12206
28,43060,11786
28,35307,11586
27,35536,11719
28,40320,12154
28,37609,15315
29,35175,11048
29,39091,11348
28,42321,10982
28,38145,11382
28,36061,11172
28,37097,10737
28,40292,11082
28,40065,13094
29,34744,11139
28,38505,11483
28,35513,10993
28,38280,10956
30,36807,10853
28,38809,11584
28,35590,12257
28,37157,15377
28,38415,11989
28,39673,11454
30,35913,12044
28,38857,12073
28,35793,11529
28,39987,14028
28,36084,11560
29,37779,11860
28,39325,12408
28,35929,12088
27,38559,11830
28,39171,11541
28,40103,12087
28,35832,12008
28,36023,12399
28,38519,14674
30,38172,10829
28,35724,14363
29,35965,10778
28,43946,12295
29,36435,11977
28,36231,10811
28,36742,10848
28,42924,11164
28,37691,10992
28,37802,11352
27,36294,11281
28,42871,11875
28,38278,10931
28,37059,11503
29,39783,15705
30,39130,10830
28,35540,11414
28,36320,12734
28,39839,10731
28,38700,11016
29,36588,11143
28,35929,10686
27,41762,11154
29,39238,11129
28,37174,10945
30,38888,11359
28,35877,10919
27,35165,10849
28,36196,10855
28,39871,17425
28,35401,12571
29,35987,13430
30,35415,11596
28,40098,11906
28,35617,11570
28,35672,11801
27,35154,13010
28,39237,11549
28,37479,11649
28,35787,11432
28,40567,12267
30,36617,11666
28,35429,11881
29,36142,11605
28,42873,11236
28,36298,18309
29,36718,11493
28,36025,11194
28,38457,10931
28,35710,11295
28,35541,10968
28,39456,10840
28,36195,10935
28,36794,13605
28,36749,10938
28,40865,10927
27,36900,11162
28,36216,16553
29,35843,10687
28,40325,12078
29,36895,12961
29,36171,15176
29,39593,12272
29,35748,12086
28,36701,12134
28,37819,15496
28,40924,12147
27,36683,11706
28,36122,13006
28,36197,15329
28,41055,11618
30,35563,11319
30,35749,11882
28,35231,16027
28,40931,10820
28,35619,14030
28,35119,10733
28,39430,14968
28,37658,11374
28,34727,11376
28,35499,10583
28,38730,13313
29,37366,10592
28,35516,11069
28,34814,11290
28,39368,18028
28,36452,10446
31,35361,12106
28,38802,10396
28,36434,13959
28,34873,11209
28,34838,14960
28,39325,10578
28,35485,13452
27,35736,12951
28,35983,11659
28,38914,10983
27,36113,15395
28,35443,11863
28,38700,11880
28,36352,12428
28,36469,16452
28,36488,11631
28,39402,12275
28,35675,11748
29,35973,14328
28,36140,14659
29,40261,10595
29,36321,10812
28,36329,14519
28,40174,10768
29,40352,10804
28,39826,10586
28,42539,17623
28,41163,10584
28,35710,12295
28,37067,11726
29,40397,13945
29,41620,11009
28,35862,10807
28,36265,10555
29,37146,20103
28,39611,10512
27,35784,10777
28,36662,10969
28,42094,14490
28,36613,11208
27,39493,10978
28,38547,11285
28,45220,12953
29,40335,10782
28,41253,10958
29,39393,11867
30,44922,11982
28,42293,11492
27,38752,11258
28,44030,11031
28,40443,15689
27,42440,12171
28,39902,10966
28,41046,10892
28,36742,17547
28,37637,11288
28,37679,13428
28,40465,11072
28,35197,11893
28,38228,11209
28,40236,11185
28,36331,11407
28,36033,11413
29,35331,12929
28,39647,10927
28,38199,14249
28,38748,10965
28,37098,13238
28,41159,10704
29,36454,11163
28,35859,12540
27,34756,14180
27,39933,10439
28,35196,10954
28,36043,11334
28,41887,13948
29,35651,13245
28,36359,11692
28,38659,11290
28,41018,15403
28,36455,11590
27,41963,14394
28,37902,15092
30,39288,13843
28,37384,12217
29,37089,11035
28,40260,12477
28,39341,14037
28,38105,10821
28,36732,10902
28,38987,10803
28,36426,13772
29,36874,11074
28,36309,11329
29,41454,11444
28,36130,14062
28,36074,14249
28,37844,10512
27,37795,12571
28,35509,14794
28,36493,10661
28,39847,10779
29,38798,10551
28,36528,14098
28,35809,10883
28,40155,11047
27,38634,11153
28,37071,13503
28,35485,10959
28,40393,12515
28,38170,15012
28,37150,14227
28,39223,15448
28,36988,11076
28,37804,11838
29,35448,14968
28,39445,11305
28,35229,11399
30,37958,13552
28,35468,15381
28,38408,12457
28,35698,11414
27,37723,11513
28,39051,14805
28,35724,11946
28,35952,11154
28,38454,13417
30,42662,17129
27,41875,11351
28,39420,11057
29,41302,11836
28,43567,15852
28,39485,11111
28,37909,10793
28,44934,10691
28,37190,14048
28,37378,10928
28,38798,10753
28,43088,14400
29,36200,14628
28,35792,13268
27,35916,11533
30,43265,14382
29,43132,13609
28,41910,11506
28,42419,11283
29,38775,11636
29,35660,12969
28,35943,10907
29,39233,10666
28,37178,11394
29,35158,13044
29,38060,10778
28,37584,10450
28,38349,12743
30,38426,13809
28,34962,11025
29,39853,11144
28,38030,14509
28,35811,14352
28,40516,11875
28,36228,10613
28,37925,10763
28,36279,14494
28,40706,11248
28,36740,10602
28,38094,15051
28,35825,15085
28,43611,12541
28,38565,11216
29,42106,11122
28,42515,14226
28,39382,11453
28,39817,13270
29,39808,10687
28,43014,13680
28,39876,11137
28,39106,10828
28,37475,11595
28,41033,13275
28,39227,10724
27,36801,10942
28,43428,14934
28,36240,12916
29,37968,11222
29,37700,11186
28,43029,10964
29,37652,14765
29,37275,14863
29,37131,10844
27,40525,11295
28,37152,14636
28,36899,10797
28,37507,10957
27,41559,14486
27,35854,14654
28,36797,12488
28,41483,10825
27,36177,10706
29,35679,14076
28,36040,11437
29,39754,10880
27,36257,12382
28,35330,14718
30,36300,14545
28,39575,11538
28,37191,10824
28,37051,13576
28,42131,10875
28,38611,11083
28,37706,12791
29,39138,14020
29,43200,11113
29,39690,11131
28,38562,11895
29,38141,14578
29,44057,10819
30,39184,11568
28,39997,10909
28,42133,18162
28,37685,10765
28,38340,10762
29,35923,14806
28,41895,13822
28,36348,12971
28,37268,10703
28,36799,11113
28,39221,14362
28,36874,10734
28,36703,10743
29,38074,10600
29,42976,13319
28,39080,10881
28,38239,11889
28,42782,11089
28,37612,17715
27,38419,10512
28,41477,11199
28,44182,12805
28,38421,14268
28,39745,11251
28,38340,11597
28,41587,10916
29,36143,14856
28,37140,12555
28,42929,10759
29,38531,14146
28,35770,13981
29,37777,11283
28,40766,11051
27,41305,19144
28,37958,14266
28,37046,12538
28,43003,11107
28,41663,10726
28,39098,12780
29,45690,11472
28,38602,10727
29,42369,11032
27,38161,14262
29,40771,10583
28,36343,11279
28,37659,11069
28,37327,13887
28,41533,10692
28,35727,10461
28,38071,16314
29,40353,14026
28,37750,11847
30,37402,11431
28,37364,10506
28,41643,15009
27,38655,10558
28,40085,10669
27,40653,11164
29,42829,14128
29,39276,10508
29,40836,11020
28,44206,15692
28,39922,14081
27,38044,13846
28,38283,14857
27,41369,11158
29,36782,15209
28,37132,11427
28,38570,10525
27,44354,12072
29,64725,14430
28,49310,10506
28,51254,10488
28,57371,11302
28,49564,14853
30,52894,11398
28,58771,11407
28,54855,12470
28,55579,13056
30,50973,13730
28,61297,11089
29,53539,11272
28,55454,15136
28,55103,10760
29,62782,11474
28,44758,11027
28,49218,13577
30,50967,11744
27,39780,10784
27,38285,14486
29,43251,14789
28,46295,12418
28,39962,10502
28,39714,11895
28,40935,14911
29,45808,15755
28,39995,10781
28,39515,10882
28,43190,15127
28,43040,11587
28,39217,11475
28,40426,10524
28,42256,13667
28,39372,10687
28,37020,10666
29,36603,13416
28,40848,14423
28,36850,10351
27,37534,10861
28,36571,11134
28,40279,21099
28,36839,12644
28,36449,10644
28,39919,10680
28,36907,13821
28,37145,10715
28,37952,11063
28,40409,14054
28,37314,14814
28,37500,12154
28,36586,11000
29,40141,11113
28,36867,15299
28,35726,11182
27,43744,11041
28,37215,15469
28,37014,14469
31,36621,10785
29,39781,10649
28,39469,11208
29,39605,14872
28,36409,11355
28,44593,10936
27,38361,11941
28,40342,13312
28,44065,10676
29,39716,10774
28,39245,10970
28,40395,14496
28,42015,10447
28,41704,10485
27,40687,13616
28,40428,14978
29,41841,10702
28,38545,10960
29,38355,14367
28,37646,13859
27,39405,12302
27,38431,11193
30,36993,11096
28,42113,14386
29,36508,10615
28,37437,10866
28,35459,12512
28,39449,15901
28,35064,11233
29,37344,14485
29,35645,11132
28,38569,13797
28,36543,10832
29,40361,10856
29,40167,12616
28,36053,15389
29,36242,10475
28,38042,10664
29,40449,11447
29,37087,13897
29,35329,10776
29,38847,10757
28,41156,11842
29,35915,14887
27,36663,13383
28,42545,11110
28,40289,14268
28,38389,15490
29,39264,12071
27,42997,10867
28,39158,11078
28,39626,14720
29,38514,10803
29,43905,11941
28,38073,10650
28,39547,14927
29,40988,11237
29,37998,10958
29,36474,11294
27,38132,14462
27,41254,14407
28,39632,10859
29,35922,13070
29,36306,14150
27,39972,10527
28,38329,10785
28,36453,11194
28,35635,14692
28,39537,12241
30,38523,10775
29,35847,10619
29,40336,14129
28,36360,10787
28,39339,10431
29,40475,14780
28,41479,17947
28,39523,13468
29,37271,10857
28,36916,10801
28,40328,13792
28,40351,10917
28,40385,11550
28,40066,10670
29,36939,14493
28,36347,10836
29,39258,11350
29,40800,11029
28,39513,13700
28,39174,10703
28,43136,10743
28,42064,13787
29,39511,17544
29,37844,11010
27,44513,11720
28,40357,11285
28,37310,14112
28,38024,10835
27,42481,10803
28,36851,11281
28,37682,15116
30,167824,10879
28,41960,12021
28,39775,14620
28,37120,13704
29,37212,13632
28,43334,11358
28,37920,14510
28,39275,14348
28,42954,13006
28,39928,11255
28,39793,12921
27,38801,14629
28,41597,10822
28,38843,11171
29,40768,10998
29,36309,13842
28,40221,11168
28,39175,11270
28,42214,13340
28,41142,13614
28,39520,10696
28,36537,14880
28,37897,11031
28,40001,14150
28,35801,11035
28,36404,11222
30,37690,11480
28,39611,14343
28,35092,10668
27,36742,10735
29,39970,14832
28,35960,14065
28,36215,14264
28,37004,10783
27,39870,11087
28,36584,13808
28,36303,10717
28,36470,14720
28,40259,10920
28,35995,14146
28,36120,10745
28,39201,10579
28,36446,11484
28,36634,14500
29,36465,11450
29,39540,11080
28,36231,13913
28,36330,14008
28,36249,11249
28,40252,11500
29,36830,10912
28,36418,15119
28,36087,15785
27,40426,10482
28,36795,10786
29,36174,15065
29,40817,10537
28,39655,10541
29,37077,15895
28,36649,14537
28,40194,13351
27,38737,10872
28,39490,10805
28,37775,14139
28,40703,10662
28,39507,10743
28,37080,11188
28,40678,14076
28,37334,14431
28,37802,10461
28,36152,11011
28,39491,13585
28,36563,11372
28,38211,10685
28,36776,13871
28,40330,14400
28,34961,11052
29,37796,10402
28,39289,11043
28,35558,14603
28,37252,10892
29,38873,11246
28,39104,10956
28,39013,17949
29,36272,11222
27,37742,11060
27,42478,14931
28,38336,14246
29,39683,12483
28,43297,10746
28,39374,11211
29,38685,14288
29,37722,10405
29,41608,10547
28,39263,12875
28,37885,14816
30,38955,10873
29,40461,10869
28,39134,13494
29,38696,15115
27,41641,10474
28,40122,10549
28,35627,12875
28,35827,15663
28,40338,10666
28,36379,10623
28,35811,10602
28,37581,14094
28,40657,10561
28,36045,11088
28,36266,11087
29,36680,14182
28,39511,10909
28,37140,11740
28,36703,17806
28,41138,14406
28,38125,11998
28,35896,11344
27,35982,10733
29,40461,14188
28,38225,10395
28,37612,10825
31,36515,11468
28,39880,15070
28,40223,11015
28,35668,11159
29,40238,10782
27,36471,15602
28,41841,10564
29,39561,13811
28,42195,12513
27,36221,13827
28,39219,10517
28,36053,11014
28,40419,10960
28,37207,13526
27,38284,11973
28,42919,11146
28,36363,11005
27,36218,15169
28,39575,10275
29,40004,10516
29,36140,15886
28,36654,15163
28,38203,12146
29,40809,15354
28,36160,11266
28,36460,14302
27,39120,10872
28,38974,10592
27,35617,11039
28,35937,14940
