noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
29,6586,7502,37789,49256,12849,11184
30,6635,7530,38795,41163,11777,11875
29,5912,7624,37703,41909,13051,11629
29,7622,7489,40755,88695,11939,11181
29,6677,7625,37464,46191,12446,12843
29,6824,7707,39757,46428,11786,11280
30,6283,7569,37697,42822,13860,11065
30,6742,7577,41397,43272,11665,11433
30,6841,7657,38273,42639,12594,11617
29,6707,7622,38715,42304,13185,11244
29,6731,7575,39463,43882,12454,11556
29,6387,7665,40535,42803,11166,11201
30,6815,7679,40033,43080,13900,11126
29,6875,7695,39886,42373,11007,11262
29,6630,7566,44750,42735,13174,15481
30,6914,7562,41472,44152,12215,11793
30,6688,7565,41406,46677,17994,11118
29,6555,7631,39274,43326,13331,11580
29,6871,7647,45546,44250,13047,12787
29,6501,7658,41750,49708,11601,11735
29,7032,7713,41698,45543,11230,11780
29,6833,7595,45537,44909,11748,11626
30,6346,7458,40103,48985,13759,12602
29,6634,7558,40501,45347,11876,11569
30,6623,7714,39033,44506,13391,12128
29,6406,7624,42300,48737,12003,12174
28,6787,7616,38034,43700,12609,12026
29,6413,7610,37957,43714,12728,11161
29,6688,7635,38044,46838,12739,11190
30,6743,7928,42765,47346,10832,11254
30,5491,7571,40463,47504,12980,17314
29,7639,7719,39853,46766,10692,12063
30,6718,7615,39032,48208,12868,13076
29,6610,7609,42588,43929,13182,10883
29,6823,7552,40799,45005,17355,12173
31,6521,7597,42654,48111,11965,11285
30,6860,7641,43964,43399,13400,10951
31,6923,7600,37747,43404,12618,11634
29,6523,7561,37381,43850,14102,11379
30,6635,7623,39549,47841,13487,12072
29,6698,7517,42231,43054,12491,11059
29,6857,7588,37147,43360,12657,11274
30,6658,7701,37409,47778,12586,11198
30,6427,7565,39408,42451,12499,11474
30,8481,7684,41367,45421,13236,11761
29,7124,7564,37631,45503,12644,15086
29,6328,7633,36959,43410,12202,14383
29,6702,7643,42531,43705,11335,12687
29,6412,7602,37262,47444,12854,11644
29,6469,7605,37064,46806,11367,11745
31,5898,7582,37146,45340,12984,11573
30,7585,7746,42548,44150,11795,11472
29,6930,7621,36923,47204,11832,11212
30,7044,7585,37581,47444,16642,12167
29,6571,7716,36736,44467,15479,11625
30,6911,7609,42186,49747,11673,11677
30,6947,7570,37241,45035,12606,11267
29,6623,7534,36773,43940,12173,11814
30,6825,7651,40040,50465,11404,11253
30,6388,7698,41580,46164,12537,11642
30,6669,7623,37382,43395,11788,16595
30,6735,7621,37343,43702,12222,11425
29,6210,7550,41119,47272,12593,11378
30,7036,7613,39974,42170,12151,12573
30,6565,7641,36834,42555,12673,12665
30,6468,7527,37175,46979,10853,11786
30,6920,7585,39958,41949,12650,11114
29,6354,7645,39726,43448,10537,11458
29,6677,7486,38133,43087,11639,11439
30,6732,7566,40653,45980,12445,10998
30,6445,7590,39061,46707,14329,11206
29,7242,7616,39019,41585,16117,12054
30,6719,7613,37501,48115,12981,11144
30,6489,7631,44285,41063,12078,11643
29,5922,7665,39528,47666,12226,12642
29,7305,7601,40054,47614,12619,11022
30,6061,7633,39281,42779,12340,15303
29,6467,7718,43780,47553,12730,12370
30,7253,7579,38247,50157,12514,12516
30,6724,7668,38296,46278,12189,11630
29,6701,7560,40058,43814,11454,11446
29,5657,7635,41455,43156,12334,10955
29,7471,7594,37387,48317,13278,11068
30,5506,7522,37919,45428,11303,11396
29,7342,7688,41363,45070,13051,11194
30,6555,7525,37800,48143,10590,11678
30,6358,7657,36889,42943,14580,11257
29,6731,7587,38808,42751,14514,11581
30,6638,7773,43199,46156,11802,13015
29,6654,7651,40282,42514,13535,11716
30,6872,7611,38196,43864,16228,10988
30,6629,7674,37536,42121,13007,14978
30,6902,7607,41582,46687,12336,11402
30,6707,7667,37889,42731,12689,11332
30,5606,7662,38381,43987,12299,11263
30,7722,7651,43746,46139,12136,11504
29,5818,7569,37413,42485,12659,11088
30,7119,7670,37404,42626,12020,12325
30,6672,7656,37843,46285,11601,11564
30,6711,7626,42344,42226,12027,11582
30,6598,7627,37579,43344,13774,11289
30,6621,7604,37794,45097,10986,11293
30,6326,7510,37844,46391,13334,12435
30,6627,7531,41478,41821,10918,12570
29,6645,7696,36960,43424,12932,11783
29,6615,7709,36395,46795,13552,11541
29,6477,7743,39957,42637,13260,12203
29,8372,7609,37604,42843,11404,14656
29,6823,7685,38283,46723,16153,11167
29,6880,7685,37957,42825,11751,11332
29,6578,7749,43045,41922,12234,11410
29,6790,7620,39039,42722,12725,11689
29,5791,7698,38961,46686,12091,11285
29,7271,7709,39656,43443,12014,11635
29,5781,7630,43284,42780,12215,11099
30,7244,7615,37143,46561,12058,11710
29,6700,7681,38800,43982,15036,13007
30,6562,7674,38871,44066,11853,11577
29,5828,7609,41335,45145,11513,11108
30,7263,7670,37573,42937,11298,11554
30,6730,7694,38014,43273,12835,11262
29,6611,7639,40640,42645,11405,12202
30,6611,7621,39339,48249,12888,15461
28,6355,7678,36597,42697,12442,11049
29,6765,7670,36984,42282,12723,11351
29,6501,7532,41318,46417,13537,11567
29,6493,7613,39058,43986,14615,11604
30,6625,7601,37127,41867,12700,11769
29,6838,7550,37428,46906,12505,11528
30,5559,7643,40644,42897,13102,11386
30,7388,7609,38938,42616,14401,13481
29,6618,7601,38638,46065,12761,11651
30,6758,7551,42935,43723,13972,11526
29,6933,7635,36852,41983,13488,11169
30,6469,7577,38619,42877,13555,11690
31,6608,7528,38312,46846,12489,12336
29,6636,7672,41112,41740,13911,11389
30,6747,7660,38317,42413,11024,11380
30,6452,7633,38374,48428,16953,14734
29,6410,7661,36874,45840,11213,11318
30,6632,7665,42013,42937,13309,11659
30,6689,7557,37457,45285,12976,11477
29,6471,7637,38335,42992,12583,12029
29,6840,7683,40731,43724,12150,12181
31,6623,7598,37972,43337,13344,13009
30,6371,7627,37259,49199,14849,15019
30,6728,7575,38955,42876,13174,11008
30,6546,7482,41669,44726,13213,11492
31,6812,7649,37421,46723,14760,13901
29,7023,7527,37346,42692,13548,11820
30,6473,7679,37654,43123,12587,11066
28,6752,7632,41548,47676,12232,11301
29,7564,7659,38193,42634,13613,11385
30,5746,7649,36962,42367,12410,15191
29,7044,7613,40983,45095,12504,11224
30,6468,7733,38123,48967,13056,11449
29,6534,7642,37556,43388,12543,11165
29,6535,7681,37819,42854,13405,11276
30,6398,7576,41438,48937,12651,13615
30,6612,7599,36635,48332,13413,11382
30,7107,7673,37697,44507,15703,11189
30,6371,7598,37688,46845,11921,11108
30,6656,7670,42340,45928,14047,11326
29,6379,7631,37583,47401,11142,10917
30,6670,7548,39113,42394,13507,11238
29,6491,7606,38022,48970,11124,11124
29,6964,7604,41473,45971,12592,11162
29,5849,7674,38812,45897,12792,12485
30,7585,7637,38007,47110,13888,14512
29,6524,7648,43892,44138,12608,11189
30,8745,7640,41769,43183,13327,11653
30,5675,7705,41673,49870,12538,11571
29,7448,7694,38038,49754,12225,13151
31,6488,7593,42446,43719,13421,14602
29,6441,7586,37047,51263,13260,11238
31,6589,7584,37290,43474,12042,11291
29,6832,7634,37007,43852,11994,11324
30,6496,7641,41165,43854,11798,11285
29,5700,7639,36836,48305,19003,11433
29,6409,7551,38272,45923,13154,11231
30,7429,7556,40616,46051,12713,11445
29,6702,7519,37565,49837,11455,11558
29,6677,7736,37647,46912,13638,11134
30,6598,7653,37569,44894,11157,11056
29,6881,7616,41746,49099,12753,15597
30,6704,7632,38117,42807,12649,11777
30,6768,7571,40334,45227,12822,12803
29,6771,7674,37843,44741,11444,10863
30,5695,7635,41615,47030,12894,11363
29,7891,7654,37827,42814,13196,10936
29,6641,7739,37219,42701,13052,12438
30,7453,7637,41727,45711,12010,11637
30,6992,7669,37268,42864,12399,11015
30,6615,7627,37632,42751,11215,11298
29,6678,7550,37395,47067,14524,11157
29,6769,7613,40737,42926,13151,11066
29,5779,7733,36968,44614,12047,11456
29,7741,7587,37479,43786,14204,11242
29,6567,7566,36530,46693,12583,11071
29,6674,7654,41730,43552,11103,16225
30,6981,7635,37764,43264,13405,13445
30,6529,7621,37275,46525,11194,15559
30,6690,7663,37356,43307,13314,11844
29,6782,7804,41789,42828,12765,11150
30,6946,7654,37519,46548,12626,11618
30,7085,7631,38906,43153,11942,12279
29,6680,7533,40117,43271,13886,11816
29,6859,7679,38454,42515,12940,11065
29,6969,7588,37675,46380,12945,11432
29,6815,7643,36959,42728,11985,11264
29,7344,7694,41131,45659,14587,10967
30,6925,7625,36843,47629,11412,11914
29,7104,7572,37411,43845,12985,11525
29,5869,7543,37599,43350,13121,11160
29,7912,7574,41476,46211,12785,13299
30,6939,7608,37749,42935,15727,13412
29,7114,7617,37155,42616,12798,11731
30,6707,7665,41555,42349,11950,12736
29,7071,7542,38026,47822,14190,13287
30,6998,7669,38006,42652,11178,12381
29,6874,7531,37485,42570,13761,12807
30,7011,7584,41170,47165,12624,12060
30,7183,7693,37416,42728,12605,11377
29,7138,7699,37374,42495,12200,11965
30,7027,7640,37944,50374,11932,11939
30,6783,7596,40675,42128,12782,11689
30,5805,7702,37240,42444,13792,11883
30,7913,7571,37826,47029,13949,11379
30,5879,7569,40626,43205,11892,12940
30,7882,7666,38587,49960,13188,15538
30,6582,7660,37957,43545,12562,14859
30,6814,7695,38071,47639,12827,12577
30,6818,7637,42078,43217,11655,12435
29,8797,7630,39376,45151,13305,11255
29,5948,7639,40543,48329,16368,10985
29,7598,7620,39747,46167,11532,11405
29,6901,7713,41971,45544,14288,11236
29,6986,7687,37340,49816,12150,11352
29,6676,7605,36691,44879,13090,11235
29,6892,7647,40475,46293,12078,11364
29,6879,7583,40420,44662,12503,11064
29,6556,7591,36781,47619,12131,11127
29,6954,7666,36666,42680,14335,12771
30,5754,7605,40550,42279,12871,11464
29,7559,8126,37690,46293,13252,11067
31,6978,7697,38155,44262,12401,11479
29,6415,7548,37670,42616,12779,16013
30,7095,7572,40793,123227,12652,11315
29,6846,7563,37442,42849,13219,11665
30,6406,7681,37563,42951,12790,11877
30,6955,7549,38300,42560,13574,12226
30,6549,7669,39850,48945,12564,13252
30,6568,7564,38514,43789,16253,11733
30,6716,7600,37805,42743,11028,11285
31,6269,7550,41261,47938,14429,11409
29,6856,7615,36777,44338,11639,12102
29,6989,7601,37347,44293,12658,13190
29,6283,7575,37993,47677,12480,14885
29,6786,7520,41607,43133,14354,11197
30,6524,7526,36821,46951,11662,11063
30,6857,7600,37313,45506,13307,11637
30,6690,7522,38193,46389,12895,14505
29,6459,7577,43382,43593,12348,11129
30,6844,7612,38594,42449,12498,12186
30,6954,7625,37612,46172,12194,11076
30,6497,7539,41450,41631,12951,11341
30,6930,7612,38218,43432,12847,11015
30,6550,7451,38736,46338,14496,10956
30,6624,7567,37849,42647,13824,11125
29,6694,7642,42442,43395,13520,11697
30,6395,7535,43057,42666,13616,13421
30,7043,7641,41301,48619,11020,11351
30,6700,7712,39195,44270,14235,11142
29,6396,7673,45020,45924,12505,11570
29,7191,7687,41244,47377,19487,12186
30,6803,7735,41690,42916,15722,11766
29,6457,7654,43073,42879,13079,14915
30,6628,7587,37191,47024,12159,11413
29,6361,7665,37427,43834,12867,11538
30,6585,7615,37422,42992,12657,12461
29,6773,7594,41676,49542,11993,12159
30,6660,7590,37130,42835,13315,12390
30,6925,7719,37856,46044,14027,11438
29,6561,7657,37290,42487,12883,11211
30,6777,7559,42961,46738,12300,12736
30,6857,7609,37919,46691,13273,14678
30,6465,7627,39189,42769,13709,11812
29,6982,7665,40517,47097,14169,11846
29,6946,7642,43908,43253,15468,11749
30,6421,7741,40807,42866,11458,12254
29,6679,7597,38254,46212,14913,11891
29,6694,7543,40961,42951,11475,15043
29,6665,7541,39681,44617,16816,15362
29,6783,7721,38897,43459,12762,11381
30,6288,7673,38688,45962,13693,10845
30,6621,7698,43612,42223,13089,15440
29,9343,7591,37870,42735,12553,10788
30,5644,7648,36816,47923,12978,10861
29,7317,7663,37428,42807,12029,12691
32,6525,7631,40398,42201,12505,14173
30,6856,7658,38294,46127,12999,10573
29,7112,7546,37593,47289,12063,11822
29,6708,7641,41609,42037,12200,10868
29,6959,7535,37102,42342,12617,14740
30,6921,7585,38682,47070,13967,11093
30,6607,7595,39675,46333,12871,11104
30,6884,7571,41912,43010,12714,10709
29,6599,7554,37846,48478,11721,18115
29,6757,7709,37815,42075,13269,10972
29,6837,7633,37665,43878,11397,11262
31,6379,7652,40506,47405,16649,11043
29,6760,7614,37748,42021,13264,14491
29,6778,7611,37274,42500,12638,12098
29,5646,7639,40328,44202,12277,14804
29,6481,7643,37446,46318,12041,10780
30,7130,7641,38292,42522,11852,13586
29,6877,7659,36947,42203,12336,11884
30,6840,7614,41291,47815,12274,11075
30,5558,7721,37185,41703,12584,10769
29,7385,7642,38108,42436,12151,14828
29,6844,7654,37480,46581,15200,10853
30,6386,7597,40708,47454,13847,11114
31,6856,7582,36192,45984,14550,10976
29,6461,7562,39650,41790,12688,18630
29,5930,7611,37449,46996,13263,11524
30,7686,7599,41190,45470,11140,10917
30,6405,7671,154040,42841,13555,12376
30,6732,7666,39029,46797,11613,13758
29,6675,7679,41054,42919,12976,10969
30,6358,7711,37845,49943,16212,10993
29,6834,7584,37369,48952,12735,10622
29,6548,7560,37031,43093,12273,13932
30,6509,7695,40713,42689,12244,10729
30,6666,7574,37733,48853,12076,10973
30,6272,7614,37800,44673,13572,11116
30,6643,7782,37256,45744,13224,14826
30,6864,7618,40227,42120,14487,10584
29,6558,7632,37008,50008,12775,10809
29,6632,7466,37098,43464,12749,14429
29,5517,7734,41060,42004,14137,14513
29,7605,7579,36645,46153,12886,12347
31,6881,7660,37103,45583,13409,14538
29,6556,7587,37840,42100,16942,10763
29,6810,7664,40049,52013,12362,14506
30,6777,7683,36984,43068,13558,11307
30,6514,7691,37522,43477,13768,11900
30,6746,7592,37482,41848,13513,10973
29,6342,7568,41612,48740,123246,13087
29,6676,7716,37904,45790,16994,10936
30,6710,7528,37986,46300,12827,11200
30,6265,7687,39099,47154,12115,10865
30,6647,7535,37668,45069,15131,13655
29,6632,7742,37407,46068,15847,11652
30,6243,7552,38119,45699,13025,14407
29,6567,7700,41352,45457,12468,12522
30,6343,7624,37844,46185,12450,13477
29,5881,7634,37275,46220,12548,10918
30,7217,7589,40723,46850,15139,10897
30,6398,7617,40785,42681,11918,11693
30,9244,7635,38642,42145,12649,16229
29,6768,7625,37389,46701,11439,10689
30,6609,7621,41772,42645,12812,11256
29,7175,7669,37316,42410,11905,10860
29,6301,7636,38100,46956,13354,14308
30,6653,7581,37464,48278,11837,11433
29,5977,7535,40448,45117,13061,11112
30,7129,7657,38032,45370,10896,10715
29,6602,7701,37575,46236,12704,15136
29,6547,7758,37388,42312,11483,13148
30,6451,7655,41684,44512,13325,18395
29,6663,7586,36980,47375,15778,11255
30,6425,7599,38227,42504,12347,14236
30,6714,7626,37219,41490,12380,11062
30,6722,7625,41296,46653,14183,10867
29,6264,7689,36921,42479,14361,10847
30,6660,7631,37607,41935,12227,14755
30,6631,7636,40574,42557,12758,11279
30,6775,7656,37392,46687,11457,11771
30,6921,7680,37202,43467,11408,11468
30,6435,7576,37806,42249,12505,13906
29,6759,7512,41319,47225,13658,11368
29,6809,7643,37977,42796,12738,10868
29,6238,7653,36699,42536,11843,12847
30,7011,7623,37726,46319,12477,13746
30,6821,7621,42552,42533,11107,14784
30,6556,7675,36808,46019,12442,10930
29,6940,7630,41031,46557,10612,11507
31,6328,7514,42012,43382,13933,13559
30,6705,7671,43517,42060,12769,11236
30,6724,7535,41225,43378,16441,10831
31,6374,7667,39178,45507,11824,10636
30,6709,7499,42263,43520,12146,15513
28,6571,7613,41777,42923,12422,10646
30,6355,7693,38261,46247,12389,11108
30,6722,12109,38499,43143,11703,11087
29,6475,7748,43366,42728,12044,13950
29,6752,7701,41618,44497,11659,12179
29,6831,7602,40340,43129,12943,13786
29,6467,7706,43176,42035,12812,10974
30,6904,7698,39176,44566,12888,15125
30,6780,7772,40911,46610,12823,16328
30,6379,7823,41287,42934,13314,11682
29,6868,7661,41313,42744,10990,10932
30,5527,7643,36886,46469,13297,15418
30,7715,7689,39310,42804,11699,10822
30,6759,7653,37640,42840,14820,11062
30,5537,7745,41366,49665,12426,10899
30,7302,7716,37753,42523,16461,13732
30,6589,8172,38877,42171,13112,10905
30,6342,7661,37226,42545,13450,11476
29,6676,7687,40286,47488,12434,12653
29,6410,7715,37083,42264,12525,13889
29,6590,7575,38226,44111,12710,10906
30,5834,7500,40999,45466,12100,11468
31,7070,7676,36615,42291,12667,11127
30,6653,7566,37192,43392,12162,17102
30,6708,7593,39254,48198,13797,10931
30,5746,7683,41403,42765,12947,10667
29,7496,7713,36644,42289,12547,11058
30,6584,7716,37323,42969,15173,15463
30,6735,7581,39027,50379,11361,10644
29,6661,7604,41313,45289,13493,10993
29,9026,7619,37782,43500,13217,11125
29,7067,7588,37806,47830,13456,14661
30,6620,7769,43085,44889,12555,12803
30,10621,7603,37859,44867,12263,16409
30,6897,7773,40309,47486,16466,11508
30,6452,7801,37804,46489,12635,14765
30,6738,7614,44465,42773,12226,11071
29,6692,7572,39594,44530,12133,11928
30,6922,7675,38638,45662,12371,14593
29,6881,7629,37627,42494,12898,13843
30,6580,7614,46836,44083,12562,11052
30,6959,7651,39760,46158,11824,10975
29,6759,7794,41612,42518,12536,10711
29,5578,7813,41288,41350,14962,13249
29,7480,7712,39761,45105,13213,11157
29,6729,7737,37433,43231,11824,11315
29,6608,7604,37235,43202,11046,12282
30,7089,7669,40278,42511,12828,14927
30,5747,7627,38389,46987,10757,10970
29,7259,7686,37824,41829,13641,11527
29,6697,7665,36727,41972,12901,12256
30,6336,7635,43043,46479,12268,13883
30,6656,7698,39441,42433,16355,10664
30,6711,7721,37743,42129,12630,10795
29,6491,7607,101614,45963,12887,14435
30,7060,7722,38005,42485,12758,13912
29,6575,7742,36814,46670,13536,10613
29,6438,7665,37774,45394,12596,10800
30,6640,7694,40842,43370,13063,10802
29,6315,7684,37257,42706,13743,13298
30,6647,7684,37434,42464,13613,13020
29,6995,7593,37380,47593,12761,13956
29,6931,7741,39095,41933,11810,11501
29,5870,7641,37391,42533,12285,14338
29,7606,7740,38143,46500,11355,10626
29,6652,7726,37414,43134,12702,11173
30,6769,7626,40244,43209,11713,11035
29,6715,7583,37303,45851,12982,13977
29,6867,7737,37365,44920,12080,10774
30,6756,7735,40034,46967,11986,14459
29,6687,7719,36809,43078,17804,10833
29,5868,7540,36821,46479,12433,13180
30,7296,7764,40128,42717,12353,10934
30,6394,7712,42240,44138,13140,10994
29,6590,7639,37812,46839,12177,12110
29,6439,7678,38483,42216,14190,14686
30,6804,7713,39727,42496,14269,10662
30,6591,7696,44374,51113,12465,11634
29,6384,7630,39979,42738,12698,10956
29,6703,7571,40686,42164,12852,14014
29,6622,7716,45660,42244,11737,10841
30,6409,7765,40116,47654,12433,11816
29,6857,7697,39735,42128,11279,10684
29,6585,7639,38279,42227,13338,13570
31,6792,7739,44014,53659,10903,14237
29,6745,7703,41507,45149,12846,11153
29,5662,7639,38744,42797,12108,10842
29,7792,7714,42062,45633,12875,14835
29,6719,7727,43299,43634,13260,12111
29,6475,7721,38296,45135,15871,13379
30,6529,7735,37846,43622,12531,10976
30,5579,7713,43284,47398,14062,13681
30,7327,7659,37968,43492,13008,13270
30,8670,7714,38223,45057,12459,10652
30,6418,7635,37290,46021,12131,10952
29,6544,7667,43153,43388,12758,14214
29,5772,7609,42992,41769,13797,10807
30,6940,7604,41450,48351,12324,10879
29,6826,7776,38404,46826,12350,10603
29,6443,7630,44754,42840,12155,14565
30,5844,7716,39089,42007,11283,14322
30,6417,7741,41113,48770,13627,10929
29,7201,7732,39772,45635,11148,12788
29,6715,7770,43001,43566,12616,15274
29,7108,7791,38339,49451,12996,11005
30,6693,7607,37000,46265,11419,11184
29,6738,7674,38294,46032,12203,10773
29,5585,7681,40903,49221,18458,13421
29,7592,7770,39929,44119,12114,10885
30,6761,7635,39671,42745,12196,10828
30,6708,7742,44168,46229,11969,10977
30,6471,7649,39115,42584,11743,14987
30,6640,7580,37397,41987,12659,10742
29,6394,7565,37070,41538,11713,12430
30,6636,7733,41264,46950,12514,11119
30,6424,7778,41445,42342,12343,17138
30,6714,7646,38287,41379,12344,12246
29,6582,7743,41856,45578,12309,14593
29,6390,7641,37581,42556,12072,10654
30,6447,7537,41466,46107,12788,14713
29,6651,7659,37528,45656,10919,10796
30,6695,7595,40617,43133,13418,10600
29,6690,7679,39003,43245,12158,11459
30,6686,7818,40617,43234,15083,14068
29,6939,7723,37685,49743,13942,10969
30,6842,7629,41322,46776,12122,11232
31,6600,7625,37017,43437,16359,10949
30,6675,7610,42769,47555,12445,14398
30,7108,7704,41544,44856,12485,11192
29,6489,7644,38946,44474,11716,11152
30,5867,7738,37150,47574,13546,12064
29,7098,7644,41984,42899,12055,18389
30,6559,7660,41461,42453,13188,10920
29,6919,7665,38130,42960,12410,10946
29,6533,7742,38055,45884,12125,12238
30,6517,7657,40724,41958,12978,14763
29,6531,7753,42405,42419,13834,10560
29,6386,7577,38121,46224,13117,10785
29,6508,7674,39287,42310,11865,11006
30,6407,7676,44265,43138,15119,14553
30,7093,7603,38024,49614,12135,10761
29,6906,7661,39670,42009,13424,11051
29,6618,7581,39186,42636,12260,10909
29,6699,7749,44115,42747,11719,14250
30,6853,7670,37544,45775,15619,12235
30,6682,7636,38037,41806,11951,14000
29,6764,7588,37916,43947,11976,14135
29,6712,7654,44995,47751,13731,13593
30,6638,7719,37478,42257,11738,10728
29,5991,7701,37777,42799,12985,11260
30,7260,7695,37744,46291,12591,13414
29,6997,7683,41543,42268,12426,13734
29,6647,7759,37383,43348,12055,10827
29,6402,7577,36832,48659,15620,11258
29,6639,7706,41354,43284,13759,11049
29,6509,7715,38261,43148,13257,13456
29,8421,7716,38551,42512,13178,11072
31,6781,7556,39054,49417,13118,10821
29,6474,7546,41230,42317,12321,12576
29,6686,7735,39294,47698,13795,14650
30,6803,7715,38338,46137,11868,10674
30,6481,7705,37714,46855,13639,14531
29,6751,7437,40519,42109,12994,11102
30,6583,7615,41807,44812,15615,13763
30,6642,7768,38742,42227,14121,12145
31,6831,7726,42070,44161,12269,10979
30,6480,7646,41892,41709,13125,11086
29,6743,7786,41324,46481,12846,14360
30,6688,7733,37161,41980,14418,11241
30,6526,7635,40437,44129,13923,10865
29,6954,7622,37569,46301,13754,10959
28,6690,7605,38845,42439,16689,13572
30,6861,7677,38213,42506,12099,12515
29,6790,7585,45809,48989,11787,14053
30,5662,7593,41012,42178,12561,10947
29,7232,7633,40008,42249,14112,15127
30,6801,7721,41967,41963,11809,12144
30,6497,7670,39422,48229,16107,15324
30,6911,7715,40451,41612,10301,10952
29,6743,7739,39666,43056,13172,13663
30,6739,7708,41428,45757,12309,10779
29,7017,7659,37591,41885,20002,10692
30,6617,7670,36862,46218,11863,10953
30,6924,7618,36960,46969,12274,15256
30,6845,7689,41454,42933,12011,10821
30,6550,7676,37720,43099,19250,10923
30,6714,7597,37910,43027,16798,12719
30,6800,7723,40770,46794,12389,14825
31,6593,7556,37363,42231,11396,10950
29,6716,7611,40993,41937,15267,11116
29,6406,7721,38758,46698,11975,10896
30,6671,7645,42664,42169,11458,15301
30,5887,7623,40866,42181,12365,15010
30,7387,7636,40046,45683,16122,10993
29,6575,7726,39489,42675,10683,10669
29,5650,7695,42283,42646,12785,13480
29,7156,7659,36822,42979,10244,10856
29,6676,7610,37577,47136,13038,10806
30,6980,7626,38546,43298,12277,10954
30,5832,7775,41287,42429,19341,14819
29,7677,7653,37490,46343,11827,12979
29,5487,7620,37356,41740,13735,14169
30,6711,7656,40750,43282,12306,10975
29,7571,7605,37764,50109,14624,14322
30,6638,7676,37035,45063,12409,10929
31,6689,7659,37876,45369,11826,10708
29,6433,7657,40740,48763,11134,656548
30,6663,7657,38606,42349,14420,12798
30,6717,7641,37224,44333,11238,14938
29,6337,7688,38066,44468,11373,12016
30,6795,7804,43513,46737,11837,11091
28,6428,7764,39359,42565,15779,11010
30,6532,7577,38469,43105,10999,11264
31,6832,7783,40833,45913,16730,11139
30,6425,7666,38168,42457,10112,11213
29,6528,7617,37631,42676,12655,11746
29,6781,7716,37545,45890,11917,11216
30,6519,7753,39971,43207,17677,11307
30,6891,7814,38529,43747,21407,11654
30,8899,7725,37069,42332,11393,11572
30,6964,7710,37247,46653,11833,11074
30,6877,7661,41628,42484,15623,11461
30,6714,7664,38536,43105,11115,11077
31,6762,7666,38643,45630,12621,14627
29,6767,7665,41967,46560,11896,10896
29,6505,7731,37473,42531,16147,11191
29,6669,7732,36866,45842,11205,11264
29,6461,7717,38456,42389,12213,11291
29,6562,7787,41460,42615,12588,11485
30,6662,7656,37860,41841,15609,11708
29,6444,7659,37857,46446,10493,11650
29,6938,7651,38861,42302,16587,11270
29,6670,7705,41439,43252,10569,11144
30,6386,7726,37543,46512,13888,11798
30,6794,7710,37357,41816,12554,11322
29,5673,7683,44050,42411,14819,11322
30,7696,7744,37659,50831,15416,11328
30,6932,7723,37565,42994,11591,11721
30,6622,7743,37408,42345,12293,11679
29,7146,7683,42208,41944,16044,15824
29,6132,7656,37685,46649,14230,11969
30,7786,7598,37395,43269,11921,12097
30,6912,7777,37583,42428,12205,11390
29,5696,7644,44531,46503,14085,11402
29,7472,7520,38330,42163,11931,11470
30,5931,7756,38803,47685,11664,12569
30,7242,7763,37537,46285,12783,11680
30,6790,7705,45670,42323,17141,11334
29,6728,7674,37757,42676,10646,11430
29,6357,7751,38623,47880,16509,11295
29,6894,7660,42199,42252,13733,10790
29,6443,7723,40347,42186,12087,12341
29,6728,7584,38326,43052,11905,11728
29,6725,7758,38186,48577,15376,11464
29,6356,7775,41829,42348,15353,15096
30,6677,7628,37443,42327,11800,11429
29,7142,7694,39143,47100,11135,11051
30,6372,7637,37906,42122,15143,11936
30,6833,7693,40749,42303,12159,11419
30,6584,8081,36921,46058,11710,11394
29,6711,7807,37767,42218,11984,11448
29,6854,7595,46016,42833,14665,11773
30,6560,7711,37372,42700,11538,11558
30,6917,7813,37682,46298,14344,11341
30,6964,7688,37387,42023,13211,11004
30,6741,7678,40542,42225,15303,11103
30,6777,7752,37724,50653,13274,11296
30,6595,7738,37533,42285,13096,11225
29,7075,7677,36998,42967,10277,11396
30,7040,7760,42290,45929,12942,11268
30,6547,7691,37784,42760,12489,15351
30,6978,7669,37417,42496,15348,11798
29,6106,7677,41930,42351,12804,11503
29,7460,7772,40028,46521,15091,12305
30,7348,7659,40160,42541,11741,11694
30,6551,7676,40768,42835,15445,11580
30,6828,7673,43175,45722,13015,11420
30,7032,7690,40840,42645,11668,10919
30,6583,7697,40457,43111,12876,11205
29,6906,7704,39258,44486,18592,11615
31,6946,7662,39632,42424,14808,11376
31,6728,7730,40033,43498,10974,11715
30,9724,7753,40561,44138,11504,11514
29,6323,7781,38160,47474,14599,10996
30,6824,7726,40803,44614,14858,11268
29,6733,7736,37519,46512,17477,14835
30,6399,7793,36980,50241,10220,11490
29,6740,7647,41983,46164,12321,12179
30,5993,7654,37925,42524,11860,11508
30,6264,7530,38127,46242,15359,11262
30,6771,7731,37053,44125,11726,11493
30,7211,7627,41533,43035,15434,11853
30,6685,7648,37539,44114,11536,11630
29,6752,7632,38204,47315,14899,11350
30,5529,7618,37420,48637,11614,11075
30,7918,7698,40807,42119,14722,11423
29,6934,7621,37993,47567,11348,11456
30,6661,7696,37811,43753,14606,11139
29,6924,7646,40640,44022,11454,11210
29,6552,7658,36849,45113,11422,11815
30,7151,7700,37084,42434,11193,11300
29,6895,7655,37250,41869,16912,14744
30,6441,7677,40544,46977,10240,12326
29,6705,7679,37630,46898,12200,11260
29,6865,7784,37108,45444,10016,11470
