noop,fork-simple,vfork-simple
28,35563,10898
28,39780,14386
28,40033,11742
28,40835,10413
27,36368,10883
29,38917,14657
28,41762,10937
28,39144,13110
27,38604,11036
28,41520,14264
28,41613,10910
27,38788,11115
28,36606,14903
28,37463,15005
27,39851,10794
28,36399,10576
28,36479,11613
27,42354,15026
29,36650,12883
28,37116,12586
27,38172,11207
28,42294,11291
28,36291,11467
29,36599,11751
27,35981,11611
28,41620,11307
28,36868,11308
27,37025,15742
27,40063,11809
28,44619,11864
27,39775,11868
28,37065,11656
28,38146,12364
27,38918,11184
28,37757,11748
28,38608,11141
27,43807,11305
29,40758,11694
28,39822,10915
29,41675,10912
28,40134,11175
27,39181,11071
28,37218,11229
28,40557,13464
27,35828,11327
27,38064,11796
29,36620,11653
28,43196,12112
27,41996,11463
28,39256,10853
26,36199,11169
28,40475,11407
28,35824,11366
27,38164,11468
28,40788,11144
27,36172,11786
27,37493,11630
27,39437,11325
27,40696,15757
28,36855,12487
28,36881,11144
28,38698,11630
27,39800,11530
28,36830,11482
27,37053,11364
28,41831,11392
28,36804,11490
27,38764,11410
27,36899,11394
28,43789,11447
29,39432,11325
28,40448,11269
28,36851,11581
27,45879,11422
28,40394,14634
28,42009,11305
27,38374,12084
27,43934,11217
28,38730,11375
28,38487,11415
28,41798,11744
27,37958,11246
29,37013,11868
29,39002,11425
29,41896,11564
28,40367,11203
28,236622,11193
28,39604,11336
28,41132,11066
28,36650,11962
27,36307,15194
28,40690,11720
28,40775,11126
27,37136,11354
27,37950,11314
27,42055,11113
28,37019,11246
29,36425,11460
27,37176,11338
28,41128,11427
29,37132,11400
29,36280,10861
28,40320,11565
28,35665,11392
29,36765,11109
30,37151,14894
28,40625,11653
30,37458,11217
28,36479,10976
28,37166,11440
28,44197,11265
28,39845,11246
27,39869,11777
28,46755,10846
28,39222,11330
27,40094,11570
28,40251,11103
28,42189,11406
28,40951,11814
27,40320,11391
27,40040,10761
27,43524,15270
28,37288,11512
28,37171,11859
28,37093,10984
29,39582,11730
27,36265,11103
27,36647,11527
28,41459,11261
29,38451,11305
26,39159,11561
28,39488,11231
28,42311,11650
28,39933,11263
27,44043,11428
28,36291,10981
28,40992,15260
27,36667,11417
28,36419,11366
27,41971,11692
27,36924,11224
29,39057,11729
28,38708,11513
28,42946,11613
27,38523,11520
29,38426,11360
27,36783,11760
28,42880,11593
29,37686,11517
28,37202,11690
28,41804,11345
28,38980,11808
28,36962,14713
28,36116,11038
29,41250,12012
28,41687,11786
27,36756,11468
27,35940,11226
28,40745,11093
28,38537,11058
28,36624,11424
27,36884,11233
27,41137,11866
28,41853,11098
28,38234,11272
28,41846,11017
28,37097,12507
28,38617,14652
28,36638,11140
28,40407,11210
28,37599,11581
29,39864,11219
26,37741,11373
28,42234,11203
28,39576,11179
27,41523,11555
27,47510,11313
27,39375,11383
27,38245,11275
28,42577,11195
27,41305,11071
28,38238,11166
28,39342,11072
27,37801,14552
27,40896,11051
28,36948,10877
28,37664,11639
27,41926,12233
27,37405,11086
27,38023,10983
28,36802,11097
27,42616,11554
27,37084,10940
29,37202,11462
27,36433,11249
28,41237,11479
28,36528,11515
27,39848,11222
28,36218,11404
27,39675,15018
28,36119,10932
29,36210,11664
29,38860,11831
29,36720,11261
28,36083,11220
28,36199,11546
28,40400,11263
28,36480,13078
27,35783,113832
28,36804,12313
28,39675,12771
30,37218,12773
28,36463,11349
29,40627,10969
28,39615,14990
30,39286,12161
28,39538,12081
29,42441,12401
29,42147,11880
27,38478,12246
27,40777,12912
29,44495,11724
27,38766,11627
27,39810,12467
27,44401,12419
27,37212,11558
28,36712,12244
28,39862,12200
27,40617,11285
29,37089,11854
27,36454,15182
28,37664,11353
27,42754,11815
28,40256,11134
28,37754,11161
27,40325,11843
28,41249,11441
28,38301,11125
28,38106,11814
26,46103,11128
28,39248,11313
27,40266,11370
28,39410,11424
27,42390,11455
29,36983,11484
28,35856,11389
29,36590,14581
27,41640,11598
28,36889,11832
27,36275,11237
28,40609,11736
28,40286,11963
28,36301,11109
29,38539,11243
28,41218,11307
28,38594,11693
28,36409,11268
27,39612,10896
28,40448,11922
28,38819,12200
28,41081,12066
28,40453,15669
28,36304,11531
28,38370,11422
27,37040,11609
26,41343,13152
28,37521,11988
27,38960,11904
27,37554,12210
28,40262,11811
27,38593,11835
29,39711,12101
28,42814,12420
27,40615,11350
28,41351,11407
29,41015,11094
28,40870,11195
28,36989,15340
28,36915,11594
27,40361,12383
28,41223,12252
28,40729,13602
28,36745,11926
28,38887,12636
28,39660,12035
27,35352,11629
28,36333,11857
28,40924,11712
27,37773,11217
28,35975,12332
30,38561,11699
28,99309,11110
28,37279,15537
29,36926,11045
27,37201,11292
29,44290,13005
28,40907,11009
27,38436,10790
27,42425,11514
28,40408,11130
29,39750,11144
28,40132,11131
28,44740,11257
27,40883,11263
28,39867,11603
28,39707,10776
27,43430,11184
28,44696,11026
28,37268,15309
28,40705,13195
28,38756,12282
28,38675,11912
28,36915,11525
28,40105,11630
30,36628,11830
27,36700,13036
27,37178,12420
29,40244,11556
27,36620,11642
28,36287,11440
29,37084,11810
28,40311,11670
28,36174,11703
28,36261,13233
28,40916,14932
27,37167,11410
29,37236,11446
27,36769,11124
29,40136,11479
27,39691,11356
28,36486,11245
29,36517,11361
29,40160,11279
29,39781,11847
29,37118,11459
27,40523,11203
27,37072,11079
28,38433,12992
28,36597,11972
27,41384,14757
28,38161,12281
28,38510,11642
27,37514,11298
28,41193,12070
28,37455,12160
28,38315,11770
28,40133,12710
28,37211,12366
27,36593,11965
27,39922,12170
27,40650,11528
28,37358,13529
28,36664,11766
27,38708,11476
29,40706,12323
29,36561,14773
26,38333,10830
28,44744,10856
29,38936,11685
28,36527,10994
27,38998,10967
27,43397,11043
28,36727,16905
28,36105,11357
28,35998,11326
28,42752,13115
27,36403,11152
28,35052,11359
28,38427,11570
27,42223,11849
27,37082,15248
27,37275,11296
28,40522,13113
27,41813,12266
29,39612,12100
28,36978,11993
28,40890,12087
29,36978,12737
27,35803,12400
27,36386,14888
29,40259,11484
27,36428,12181
28,36525,12219
28,39760,12361
28,35886,12558
28,36950,11653
27,37457,15119
28,41177,10950
27,36862,11482
28,37240,11754
28,36549,11371
28,40452,11169
28,37017,11271
28,36174,12785
28,39656,11329
28,36630,10661
28,35837,11286
27,36191,11638
27,39173,11248
28,36303,11376
28,36555,11310
27,36519,11174
28,40328,15194
27,36960,11129
28,36589,10926
28,36690,10919
26,39557,11607
28,36105,13295
27,36943,11350
28,39687,11422
27,37035,12023
28,37605,11873
28,36797,12094
28,41072,14008
27,39504,11705
28,38514,11464
29,36530,10996
29,40356,15204
27,35942,11913
28,36977,11375
29,39300,12182
27,39333,13529
28,39810,11129
28,39446,11660
28,40176,11387
30,36258,11528
28,35551,11898
27,36112,11610
27,39899,11108
27,35805,10950
28,35640,11850
27,40484,11710
28,38530,11651
28,36475,15884
28,35838,12411
28,40789,13577
28,37250,12004
28,36261,12269
28,34860,12873
28,39334,12535
27,38183,12380
29,36726,12068
27,35989,13049
28,40200,12470
29,38110,12014
30,36583,12117
28,39997,12136
28,36570,11721
29,38034,15474
28,36340,12858
28,39219,11541
29,37148,11651
27,38362,12006
28,37063,11294
27,40425,11960
28,36937,11111
26,38040,11920
28,39606,11386
28,39851,11329
28,39222,10903
28,38877,11908
29,40822,11227
28,36252,11660
28,36138,13309
29,38925,14961
28,39772,11322
29,35973,12014
28,37348,11196
28,40635,11767
28,36325,11095
28,36870,11832
27,36432,12116
28,42107,11535
28,36412,11513
28,36686,11680
29,38024,11994
28,46307,11012
28,39004,12939
28,43534,11666
27,44304,15176
29,41461,12226
28,38421,12301
28,39182,11520
28,41716,11211
29,39506,12299
28,35872,10828
29,36549,11551
28,41874,14832
27,40987,11318
28,36605,11372
28,35866,11690
28,40060,12812
28,39525,11198
27,37154,11190
28,40592,14792
28,35685,11332
28,36315,11581
28,36255,11128
28,38145,11323
28,39275,11870
27,39018,11288
28,38318,11306
28,40861,11358
28,35537,11126
29,36993,11185
27,39978,12910
27,35884,12016
28,36325,12204
28,36685,11642
28,40623,11786
29,35929,15552
29,36586,11843
29,36793,11979
29,40239,11244
29,41130,11886
28,37174,14049
26,40057,11959
28,36311,11323
28,36882,11403
28,36276,13485
29,38465,12032
28,36677,11749
27,36350,11499
28,36899,11215
28,41104,11860
27,36354,14898
27,36312,11953
29,38239,11079
27,39892,10857
27,37689,11229
27,36927,11128
28,41802,11301
28,37131,11244
28,38085,13656
28,36104,11153
28,41175,11484
28,37354,10744
30,36677,11702
27,35678,11700
27,40316,11984
28,36329,11823
29,38455,15047
28,40542,11124
27,39367,13740
27,36353,11138
27,40186,11302
27,40335,11710
28,37400,13524
28,36409,11896
28,36147,11207
28,40322,11456
28,37842,11188
28,36262,11986
28,39261,11174
27,36176,11530
28,39358,11135
28,37005,14987
28,42428,10891
28,37740,11100
28,36377,11578
29,38212,11981
28,42692,12867
27,39806,12463
28,42265,11112
26,39248,11119
30,39006,11993
28,37635,11151
28,37709,11849
28,40789,11296
28,35766,11116
28,37596,11782
28,39930,19651
28,40659,11192
27,36344,11366
28,38150,11552
28,36082,13143
26,39742,10826
27,37931,11430
29,37761,11315
28,40583,11331
28,36187,11935
28,36652,10871
28,37526,11307
28,40063,11613
29,36269,14248
29,36524,10772
28,37655,11326
28,40756,14301
27,36602,14773
28,36553,13232
28,40344,10760
29,36026,11281
28,35673,13458
27,37135,10530
27,40416,11288
27,38220,11320
27,36604,13514
28,36151,11050
27,39614,11358
32,42173,14844
28,39087,13351
27,39494,11697
28,44868,11088
28,39394,18871
28,39054,15114
28,42931,11258
28,38519,11336
27,36375,11215
28,36119,14671
28,40167,11246
28,37222,11157
28,37122,10833
27,35914,14420
27,40278,12171
30,38239,10866
28,35955,10839
28,38630,12752
29,37162,17111
28,36296,11850
28,36837,11350
28,39185,12852
27,36306,10747
28,36736,11166
27,37278,11533
27,41228,13058
29,36330,11057
28,35823,11073
27,40070,13736
28,35207,13525
28,36314,10558
28,35159,10950
30,39360,14001
28,36179,14269
28,36620,14919
27,36091,11386
27,39420,11471
28,36071,13952
28,39191,10803
27,36554,11128
28,41184,11179
29,38996,13724
27,38534,10882
29,42380,10872
29,40306,11241
26,41196,15628
27,36389,14038
29,41781,12003
27,38814,11247
30,39315,20125
27,37742,10918
28,40790,10959
27,37327,10805
28,36725,14259
27,39785,11111
28,35806,10740
28,36074,14743
27,36431,14260
28,42271,10625
28,37367,11370
27,37318,13688
28,36937,13449
28,40278,11225
28,37252,10799
27,35957,11669
29,41360,19851
27,38305,10695
30,40610,11156
28,39364,11526
28,43674,14659
27,36087,10750
27,36828,11829
29,38455,11367
28,43772,14066
28,35794,13262
27,36731,10842
28,36372,10950
27,41455,15304
28,35636,10531
28,36372,11083
28,41005,15445
28,39710,14283
28,37907,10538
28,36769,11320
28,40251,14438
29,37541,13576
29,36716,11077
28,38249,11660
28,41284,12848
27,37847,15473
28,37889,10818
28,40193,11347
27,37497,10783
29,38162,14530
28,39969,10673
27,41478,11337
28,36557,14437
28,38464,15463
28,36271,11980
29,40825,11656
28,37041,12360
27,38845,16571
28,39541,14545
28,36366,11560
27,35030,11667
28,37064,14919
28,40128,10656
28,36451,11120
28,35599,11089
29,37845,15966
27,39065,13023
29,36072,14527
28,36390,15079
27,39171,13885
28,39286,10595
27,36596,10953
27,35886,14535
28,40783,14195
28,36108,11066
27,37251,11141
27,35623,10964
29,41382,15431
28,36789,11011
28,36227,11085
28,37738,10803
28,40311,15354
28,37255,14116
27,37221,10905
27,40355,11777
28,36253,16020
27,36844,12629
28,36800,11741
28,42821,11777
28,36161,15611
27,39174,10991
28,39176,10779
27,39803,10914
27,36030,15287
28,36491,11226
28,40225,10867
27,36691,16888
27,35607,15186
28,38396,14307
28,42114,10945
28,40117,13078
28,40603,14221
28,36796,11261
28,41607,11149
28,38298,10875
27,38767,14985
28,40208,10790
29,36926,10583
28,35937,11944
27,38606,14829
28,40125,10947
29,37505,11903
28,37517,10887
27,37217,18751
28,39584,13500
28,38509,10400
28,35697,10785
28,39238,15319
27,41061,11129
27,35809,10984
28,36235,11834
30,40337,15203
28,37670,10711
29,36967,12055
27,36152,15264
29,39461,13885
27,37768,11617
28,35726,11046
28,35876,12888
27,39953,18657
28,38421,11289
28,36979,10679
28,39757,11571
28,39038,14579
28,35735,11020
28,38330,11229
30,40117,10879
28,38648,15053
27,35713,11450
27,37367,10656
28,42752,10994
28,39107,15034
27,38957,13110
27,39896,11193
28,36881,15502
28,36316,15405
28,37062,10902
28,40131,10677
27,36463,11251
27,35869,15252
28,36886,12606
28,41086,11129
28,36999,14946
27,35912,14520
28,36574,10641
27,40056,10769
27,36597,14126
27,36014,14607
27,39858,11124
27,38989,12022
29,37327,14295
28,38074,15346
29,41631,11497
28,40054,12127
28,38949,11019
30,40252,15729
29,43488,10974
29,41059,11317
28,40817,11198
28,42366,14637
28,39528,12563
28,41727,10984
28,40231,11112
28,42313,14632
28,36360,11733
28,39154,14323
27,41088,10950
28,40373,15568
27,36585,10643
28,38855,10722
27,40059,15057
28,38291,14110
28,38751,10911
28,41034,11413
29,42299,14285
28,35939,14672
28,36274,10815
28,38081,11261
29,39407,10975
28,35453,16390
29,36349,14413
29,41357,11195
28,36345,12191
28,35612,15267
28,35289,10874
28,40164,10895
27,36659,10522
30,35618,16477
31,36108,12730
28,41865,10866
28,35914,10521
27,37565,16031
28,37417,10674
28,41625,10526
28,36971,11081
29,36370,14766
28,39642,14532
27,38937,11252
28,37667,15842
28,37126,13768
27,39508,11274
30,39704,10579
28,36208,12594
28,36569,14338
28,40290,10864
28,40488,11019
27,36598,11661
28,41911,15468
28,36742,10422
27,40090,11179
28,38787,11197
28,41971,19228
27,38763,11303
28,42279,10995
27,36756,10652
28,40120,17275
28,37090,12501
28,39435,11320
27,39795,11997
28,37188,16311
28,36263,11175
27,38897,13826
29,40527,11133
28,37313,15569
28,36522,12054
28,38689,11086
28,41048,20003
28,36646,14045
27,37860,11470
28,36630,11072
28,42464,12579
27,35963,14688
27,38298,10832
28,42436,10954
27,36974,11141
27,36958,15361
28,36846,11164
28,41090,11229
28,36457,11585
29,36187,15760
28,36013,10717
27,39808,10852
29,35797,14450
28,36532,14990
28,40783,13029
27,35764,11074
29,36473,11169
28,35877,16252
28,42928,10811
28,36897,11666
27,36670,11286
27,35948,15772
28,41474,11177
28,39725,11317
26,40800,16044
29,43844,15716
28,38776,11207
27,40561,14490
28,40676,12625
28,42362,14636
28,36715,11051
28,37101,11843
27,40639,10965
28,40487,16237
27,36720,10884
28,36698,10616
29,40141,13168
26,36617,15908
27,36775,10695
29,36822,11223
27,42857,11503
28,38688,16761
29,38446,16259
28,37607,10459
28,40135,11234
27,36531,15192
28,36420,11247
28,36098,10811
28,40998,10651
27,38288,16111
28,35902,10531
28,39110,11037
27,37825,15971
28,40409,14370
28,36052,10871
28,39461,11539
28,36367,12580
28,38314,14349
28,36329,13964
28,40447,10674
28,36490,11066
28,37937,15661
27,39484,10888
28,36184,11005
28,38926,10838
27,37535,15921
28,39553,10628
27,36559,10712
27,35975,11004
28,37446,15791
28,40160,13603
27,36808,10929
28,36677,12049
29,42374,19268
28,35541,10801
28,36379,11019
27,37449,10830
29,41150,15081
28,35973,12430
27,36558,10853
28,90413,15104
28,40769,15722
27,35409,10785
28,36295,10801
29,35808,13810
27,39647,15529
28,37291,10669
28,36605,11850
28,41096,14333
28,36688,15580
27,36212,11305
28,37139,10494
28,39590,11312
29,36823,14888
29,36630,10707
27,36651,11134
29,40523,11112
27,36822,14995
28,36213,12817
28,39960,10557
28,36199,11224
27,40067,15714
27,37432,11710
27,42237,10935
28,40544,14976
28,37280,15910
28,38654,10942
27,44564,10837
28,40048,16022
29,39227,15048
28,40962,11246
26,36179,10929
28,37740,13075
26,37115,15089
28,39987,11528
27,39044,10773
26,36023,10896
29,36430,14478
28,39632,11413
28,38102,14706
27,36915,12276
29,36839,15792
28,40017,10828
29,37496,10846
28,38707,11546
28,41465,15093
28,40233,12963
28,42349,11657
28,39638,10574
30,41347,15716
28,40218,11002
28,40878,10731
28,37489,11492
27,41712,15370
27,36560,11128
29,36965,14724
28,40034,15977
29,35289,14601
27,35334,11319
28,38124,10956
27,40793,12987
27,36072,15337
27,39780,10840
28,37774,10701
27,39532,11203
29,35464,15655
28,36382,10668
28,40741,821412
28,36312,13369
28,36644,11794
28,36457,16156
28,42368,12274
27,39073,12178
28,37209,11525
28,36565,11765
28,41063,11300
27,36938,11711
29,38012,11401
27,36619,11676
27,42372,11787
29,37345,11566
29,37561,11738
28,40576,11587
28,39546,11191
28,36520,11466
27,37706,11377
29,40895,15046
28,37454,11592
28,37521,11914
28,36857,11328
28,44018,10903
27,38938,11308
28,38766,11264
28,41755,11747
27,36046,11518
28,37488,10942
28,37430,11305
27,42786,11273
29,36758,11237
28,36364,11684
27,36027,11353
28,39931,14826
29,36438,10917
28,36073,11423
27,40412,11413
27,36506,11374
28,35699,10877
27,36117,11355
28,37908,11388
28,36947,12649
27,38420,11587
28,37466,11635
28,41300,11271
27,36433,11125
28,37327,10955
27,40314,12084
30,35502,11547
27,35551,14980
28,38056,11060
27,39733,11483
27,35199,12180
28,36235,12014
28,37006,11120
28,40038,11399
29,35625,11097
27,36258,11793
28,36016,10772
27,37947,11682
28,36765,11429
29,35730,11001
28,39446,11389
27,36346,11189
27,36538,15116
28,36493,11518
27,40187,10894
28,36816,11309
29,36679,11467
29,36423,11584
28,40429,11044
27,36033,12023
28,36219,11525
29,39703,11299
28,36662,11667
28,35845,11743
28,37202,11535
28,39463,11888
29,36900,10988
29,36573,11866
27,36752,14935
28,39341,11355
28,36566,11565
28,36806,11793
28,39403,12296
28,35926,11698
28,36271,11053
28,37076,11924
28,41188,11174
28,36536,12143
28,37031,11229
28,36692,12184
28,41089,12757
28,37105,11724
27,37081,11213
28,36042,15063
28,40261,11418
27,36344,11594
29,35965,12131
28,43341,11574
27,40856,11324
28,39636,11714
30,37663,12254
27,42445,11574
29,41515,11542
28,41433,11764
27,40209,11163
28,40878,11799
27,37399,10991
27,37486,11746
27,38870,11412
28,35731,15164
27,35150,10946
28,37493,11610
27,40311,11160
27,36016,11508
27,36036,12254
27,38140,11371
27,40033,11603
28,35474,11938
28,36343,11419
29,40635,11833
27,35726,11845
28,36247,11601
28,35928,11095
28,42273,11071
29,36050,14647
28,36805,11401
29,36241,11060
27,42061,11214
28,36656,11207
27,35868,11777
28,36428,10954
28,41801,11295
27,36190,10982
27,36874,11608
28,38052,11435
27,38006,11921
28,37178,10973
28,36132,12027
28,40557,11649
28,36497,11977
28,37369,14846
28,36910,12379
27,39976,11386
28,36636,11347
28,36170,11488
28,40104,11373
29,36785,12083
28,36905,11655
28,36327,12830
29,40837,11452
27,36450,11428
28,36224,11412
27,36818,11445
28,39781,11863
27,36740,11157
28,36070,14962
27,37870,11370
28,36351,11592
28,37566,11605
27,41191,11695
28,41842,11148
27,36185,11494
28,36233,12770
28,36275,11824
28,39493,11382
29,36365,12165
27,35428,11352
27,36098,12833
28,38664,12552
28,37245,11404
27,36098,11180
27,40287,13747
28,35251,11529
27,37118,11710
30,35785,11379
31,39575,11375
27,35375,12997
29,39698,12393
28,38640,13385
28,42730,12798
28,40580,13683
28,39289,12381
27,43780,13323
28,38578,12936
29,38760,11778
28,39848,11260
28,41970,15138
27,36825,11074
26,37198,11221
28,37964,11371
28,40297,12858
27,36443,11314
28,37468,12533
28,43591,11589
28,36920,10866
27,35685,11647
29,38859,11208
29,44040,11731
27,37116,12118
27,37127,11011
29,36804,11318
27,41927,12068
28,37379,14684
28,35939,11347
27,39071,13229
29,37383,11366
28,36008,11541
27,36751,11311
28,40066,11096
27,37425,11624
27,36380,12530
28,36068,10979
28,40068,11373
28,38547,11559
28,36313,11736
28,36512,11077
28,40354,11644
29,37648,15319
28,36817,12776
28,40577,11807
28,38045,11277
28,37719,11069
28,36001,12302
29,40973,11611
28,36806,11203
28,37772,11839
29,36602,11204
28,40570,12567
28,37786,11238
27,37706,11098
28,41602,11070
29,35105,11317
27,37742,13097
28,39994,15008
27,43402,11581
27,36694,11064
27,36027,11652
28,40040,12278
27,42086,11609
27,35910,11515
28,36116,11446
27,41384,11502
28,36109,12603
28,37945,12113
28,37125,11238
28,42272,11076
27,35619,13376
28,38447,11788
28,38773,14843
28,42190,11744
28,36483,11335
27,36621,11100
28,36077,11878
28,42152,11063
28,35871,11011
28,36519,11622
27,41419,11067
28,38744,11809
28,36427,11857
28,36821,10879
28,43201,12920
27,38439,11074
28,39758,11426
28,36524,11577
27,41283,14914
29,41659,11687
27,40828,11405
28,41387,11552
29,39159,11215
28,40515,11059
27,37138,11634
28,40877,11162
27,36665,11410
28,39312,12109
28,40294,13440
28,43327,10920
27,36364,11148
28,39257,11341
28,42952,11148
27,37152,14791
27,36141,11178
28,38933,11530
28,41205,11478
27,37049,11329
28,37351,10931
27,37754,11364
27,38678,11460
27,36978,11597
28,37209,13235
28,39680,11007
29,42684,11216
28,35441,11237
27,35789,10822
29,39952,11235
28,38187,12792
28,37441,14633
28,36678,11627
27,43541,11557
28,37918,11250
26,37793,10944
27,37233,11844
28,43955,11437
27,38432,13218
27,38239,11281
28,41404,11344
28,40301,11462
28,40496,12077
27,36372,11248
28,40539,11159
28,36026,12094
28,36341,16678
27,36062,11133
27,39530,11433
27,35380,11274
28,36266,11167
30,38705,11246
29,37435,13013
28,35984,11455
29,38001,11579
28,40967,11333
29,39397,11194
27,36500,11882
27,37636,12002
28,39965,11381
28,36192,11748
28,36078,11299
29,41847,15256
27,36068,11795
28,36937,11057
29,36664,11523
28,41698,12964
27,37024,11766
28,37105,10932
28,37045,11182
28,42080,11368
27,36246,10957
28,36086,12060
28,36788,11422
27,48389,11576
27,36802,11830
28,190074,11379
28,40065,11293
28,38174,15230
28,37598,10976
26,37130,13117
29,41857,12208
27,39566,11312
28,39797,11028
27,38307,11604
27,39608,11037
28,36494,11721
27,37615,11419
28,39767,12599
28,36121,11220
27,36918,12580
28,37707,11525
29,39948,11307
27,36014,14436
27,36733,13187
27,35914,11005
28,42973,11629
29,36738,11547
27,36733,11251
29,41325,11374
28,38900,11673
28,40167,11830
28,39781,11914
28,39768,11497
28,38378,11204
28,36240,11533
28,36762,12606
32,39647,11413
28,36732,17472
28,35627,11182
28,39363,10963
27,35746,11987
28,35921,11593
28,35523,11182
28,40513,11134
28,36523,11011
28,36630,11869
27,36786,11482
29,40529,11374
27,36187,11460
29,36379,11053
27,36789,11934
28,40604,12809
28,36274,11814
28,37133,14884
29,39958,11693
27,36488,11624
28,36494,11474
28,36622,10763
29,41146,12365
27,36990,12638
29,36874,11800
27,36562,12705
28,40644,12790
28,36877,12496
28,35766,12961
28,40225,13555
26,38432,12655
28,38225,13347
27,36243,15295
28,40874,11337
28,36169,13544
28,36425,11562
28,36988,11213
28,41079,11537
27,37089,11586
27,36865,11043
27,40267,11026
27,36712,11057
28,36223,11030
28,36849,13270
28,40168,10915
28,36339,11297
28,35352,11481
28,36700,11501
28,39998,14844
27,36499,11472
28,36118,11108
28,38772,11499
28,40531,11037
27,36478,11707
27,36878,11653
28,41075,11253
28,40504,10947
27,38280,12421
28,37836,11277
28,40477,11570
28,37723,11215
28,38692,12140
27,36382,11541
28,40306,15992
28,35488,11595
28,41010,13381
28,39697,11416
27,35451,11471
27,35680,11485
28,36916,10848
28,39663,11244
27,36782,12967
28,37381,11937
29,40373,11570
28,44281,11156
27,39769,11346
28,39324,12195
27,44723,11282
27,40764,11358
27,40592,15103
28,40207,11058
29,42995,11517
27,36824,11140
28,36511,11283
28,38119,11259
29,41568,13333
28,36545,11621
28,36224,11317
27,41706,11521
28,38099,11627
28,36496,11182
28,36715,11296
28,39258,11434
29,38969,10966
29,37167,11411
28,37547,15811
28,40703,11428
27,37823,11839
28,37953,11154
28,36671,12907
27,40598,11388
28,37481,11362
28,36816,11477
27,38995,11682
27,36075,10995
29,37771,11178
29,38990,11625
27,42858,12955
28,36141,11398
28,38368,11321
27,36552,15729
27,42899,11517
28,36660,11823
27,36915,13240
28,40386,11052
28,36806,11547
28,37499,10804
28,38676,11509
29,43301,11679
27,36697,10855
28,37303,10867
28,37273,11339
28,41727,11458
27,35705,11745
29,35452,11901
28,39431,11370
27,39274,15002
26,36478,14201
29,38303,11405
28,38704,11490
28,39367,11486
28,36262,11454
28,37255,11900
28,40086,10983
29,39653,11407
27,37651,11191
27,36004,11218
28,40259,11507
29,40367,11539
27,35570,11428
27,39868,11414
27,36131,17304
27,40303,11466
28,37828,11332
28,41297,10791
29,36615,11514
29,37527,11221
28,36254,11277
26,39937,11388
28,36316,12563
27,38480,11465
27,39390,11420
28,37296,15608
27,37484,11629
28,36642,11493
30,39478,12697
27,36340,11194
28,36890,15013
27,35994,11384
28,41253,11851
28,35813,11155
28,36323,11664
27,39904,11097
28,36581,11492
29,36631,10861
28,36513,11645
28,40062,11882
28,36302,11047
27,35603,11176
28,36697,13349
29,39347,11005
28,36502,11115
29,37255,14906
28,38953,11004
28,43536,11897
29,41948,11129
28,39315,11864
28,40843,11057
28,39726,12819
27,40692,11122
28,39628,14937
27,43031,11031
28,39105,11364
27,41441,13384
28,44864,11298
28,40571,10963
28,35963,11446
29,36259,11276
28,40035,14898
28,36755,11143
28,36503,11523
28,37195,13388
29,40122,11096
28,36191,11045
27,36196,11088
27,36377,11089
29,39508,11445
29,39013,13518
29,35937,11258
28,39024,11402
28,37305,11068
28,37659,11157
28,39075,11558
28,40100,14019
29,36411,11655
27,37378,11304
27,35806,12083
28,39524,11041
27,35926,14170
29,38903,11296
28,38775,11601
28,35467,12587
28,35981,11424
28,37534,11212
28,40079,11891
28,36625,11020
28,36782,11152
27,38390,10994
28,41441,11658
29,36498,14628
27,36566,11255
28,41564,11828
28,36082,20896
30,36517,13655
28,35703,17952
27,41478,14907
28,35882,14309
28,37529,12216
28,38409,11253
27,41338,12452
28,38237,17287
29,37450,11574
27,42035,11098
28,43254,12590
27,36899,11653
29,39687,10930
28,42685,11346
28,40382,12862
29,36388,14891
28,37913,12721
28,39712,15023
29,39124,11265
28,36775,13357
27,36875,12400
29,39641,11476
29,38399,11020
28,37587,10997
28,40877,13862
28,37314,11248
28,38426,11396
27,36040,11223
28,39895,13903
28,36511,11069
27,37654,15329
27,40072,12805
28,40825,12214
27,38420,12517
28,39533,14753
28,43887,12682
29,39315,13564
28,39908,12560
26,39091,15089
28,42804,11794
28,39020,12756
28,37216,12133
28,41558,12489
28,40730,14501
28,36985,14235
28,36171,15842
27,37899,15620
27,40541,13768
28,36408,13517
27,36001,11065
28,41508,11055
28,37960,11414
27,36595,11178
28,35944,11174
28,39430,11155
28,36494,11585
28,36663,12842
26,39253,10764
28,43811,11536
28,35933,11143
27,36670,14166
28,42525,16168
28,37994,14135
29,36253,12200
28,36342,13057
28,40759,14663
28,37571,12064
28,36164,12353
29,36923,15482
27,40657,14335
29,40425,12723
27,36335,11789
27,39670,14720
28,37089,19216
28,40326,11734
29,37525,12614
28,42066,16167
27,38492,16506
27,42831,11114
28,38658,11046
29,39957,12252
28,36155,13546
28,40500,12253
28,39428,10926
28,37111,10621
28,36740,14257
27,40003,10642
29,40039,10855
28,36753,14139
27,38546,13626
28,40703,12438
28,39394,10928
28,36190,10774
27,36354,18574
28,41821,12699
28,37257,12660
28,36898,14838
27,36384,14638
29,39360,13811
27,36239,12705
27,36591,13906
28,35647,16374
27,38861,11833
26,35682,12057
29,35873,13582
28,36009,16573
27,40351,12413
28,36200,13758
28,36465,14966
29,40176,13480
28,35771,11134
29,35907,10488
27,36263,12414
28,39000,13748
27,36577,11930
28,39965,13112
28,37634,10824
27,43014,13643
29,39648,12361
28,38900,11076
28,40259,10749
