noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
29,6205,7659,40371,44690,13005,10831
29,6017,7726,42509,42576,11899,10876
29,6302,7679,39357,46372,12651,10929
28,6151,7652,39076,41464,13818,14454
29,6078,7555,45069,45691,14618,11159
30,6700,7685,38081,49128,13810,10729
29,6377,7601,43941,45889,12554,11298
29,6601,7575,42454,44683,12215,11347
29,6241,7652,41249,43109,15669,10901
29,6300,7669,39257,46655,12574,11152
30,6294,7496,38396,42152,13038,11067
30,6236,7512,42380,41771,12827,11303
29,7619,7645,39562,46793,12855,11034
29,6292,7611,38633,42831,12731,11411
29,5416,7627,40984,42770,16534,11322
29,6645,7560,37611,45178,13031,11368
29,6149,7604,40361,42476,13108,11691
29,6263,7636,50626,44573,12329,10953
30,6300,7597,38187,46643,12816,10930
30,6234,7528,37376,47800,10945,14512
30,5524,7690,41730,43827,11396,10944
29,6858,7561,41645,43081,12125,10717
29,5878,7662,39754,47069,12055,11250
29,6364,7494,39273,45450,14931,11425
29,6139,7569,43917,43067,11561,11047
30,6152,7686,38785,47822,11000,11334
29,6300,7576,37917,46176,11301,11492
29,6163,7738,42340,45420,11091,11164
29,6096,7644,39929,44056,11784,11454
29,6281,7740,38195,49767,11554,10910
30,5918,7703,38144,46204,11595,12024
30,6373,7602,41476,43672,11375,12070
29,6234,7596,41139,46784,13490,10867
29,5975,7574,37395,41785,11993,10960
30,6384,7706,43649,42181,11758,15867
29,6272,7565,37514,45912,11721,11053
29,6077,7638,41153,41706,11571,11191
29,6301,7666,42111,42574,12296,11485
30,5967,7690,38650,43944,11640,11121
30,6278,7549,38555,42262,14883,10468
30,6172,7813,39685,42029,11359,11278
29,6026,7738,42134,43042,11883,10895
29,6349,7676,37596,48815,11465,10751
29,5705,7694,37716,43126,12568,10822
30,6478,7643,44268,42437,13770,10819
30,6245,7647,42747,47402,12912,13129
29,5997,7639,38380,42615,13276,12892
29,5773,7593,41228,41791,12581,12542
30,6507,7723,42116,45709,11818,12412
29,5542,7685,38512,44490,12812,12266
30,6100,7614,41181,43620,13430,16189
30,6593,7621,38290,42865,12405,11825
29,6090,7568,39816,45862,12874,12767
30,9360,7642,38302,43104,12659,11311
30,6078,7536,42388,42041,15910,12093
29,6265,7599,39139,45299,11281,11754
30,6276,7535,40547,41554,11372,11892
30,6149,7556,41286,43436,10973,11726
29,6413,7576,40898,48875,11422,11546
29,5727,7620,39086,42196,11532,10583
30,6398,7739,43327,42698,13456,10957
29,6221,7649,39804,44595,11793,11130
29,6205,7573,40947,47746,12157,11687
29,6280,7563,38710,43252,11560,11110
30,6229,7613,44642,41756,11882,10880
30,6204,7667,40430,47475,11731,13160
29,6256,7627,40085,46943,12126,11856
29,6277,7693,42878,44068,11277,11789
29,6102,7616,38643,47641,11439,11655
29,6200,7548,38362,43175,15612,12561
29,6076,7539,41231,42958,11141,12496
29,6291,7593,37264,41905,11336,10410
29,6202,7682,39391,47232,11286,13962
29,6162,7633,38658,43113,11326,12259
29,5621,7688,41991,42578,13533,12758
29,8144,7567,37854,45791,11145,13423
30,6090,7571,38897,42804,12078,12045
29,6200,7643,48329,42630,11822,12663
30,5524,7709,39462,46595,11511,12049
30,6567,7542,39914,42007,11918,12008
30,6230,7583,45016,42406,11199,12316
29,6082,7690,42706,48060,11160,15329
29,5733,7753,42728,43011,12000,11134
29,6676,7585,41706,43906,11467,11341
29,6113,7641,45679,44448,11136,11149
29,6351,7648,42244,50348,15860,11274
30,6301,7700,41538,47055,12832,11212
30,6506,7719,43940,46140,13483,10670
29,6199,7682,38374,49231,14549,11059
29,6327,7685,38456,45542,12143,11146
30,6243,7653,43422,44687,12454,10917
30,6401,7552,38843,47045,12182,10776
29,6056,7630,38747,43554,12267,10747
30,6256,7660,41808,44192,12358,11342
30,6097,7551,38644,45744,12856,10579
29,6328,7599,39409,47348,11971,10955
29,6249,7573,38642,42230,11480,10698
29,6330,7589,46095,43975,12121,13845
29,6290,7658,39390,49589,12798,11654
29,6319,7608,40423,43075,11952,11446
30,6164,7579,45689,41900,15585,11975
30,6197,7587,39057,45164,12195,12480
29,6095,7583,42132,45381,13718,12083
30,6256,7686,43386,44113,11261,12109
29,6194,7598,38856,41629,11573,12089
29,6090,7655,38041,47022,11154,12781
30,6192,7668,37852,46547,11149,11439
29,5819,7685,41730,43076,11780,13778
31,6365,7618,38290,43819,12455,12060
30,6148,7686,38305,45257,11238,11586
29,6018,7609,42158,46817,11500,11423
30,5760,7718,37419,47719,11115,11555
29,6611,7666,38481,42792,11748,14334
30,6047,7567,41554,41914,11947,11352
29,6160,7628,38060,44270,11491,11000
30,6439,7663,38770,46464,11219,11390
29,5987,7558,39084,42869,16604,11132
30,6090,7630,42458,41972,12497,12248
29,5632,7628,39869,51315,12700,11071
29,6437,7682,40510,42652,11890,11386
29,6236,7649,43408,43383,11917,10990
30,6092,7649,41714,46727,11795,11666
29,6061,7568,40159,44510,12207,11498
29,6376,7641,42966,42482,12633,11870
29,6106,7695,42196,46636,12591,11411
29,6140,7606,44295,42755,12915,12003
30,6005,7625,40027,44322,12899,11208
29,6125,7583,45821,41834,12377,10962
29,6219,7621,43103,46554,12321,14586
29,6033,7563,41509,42530,13612,11340
29,6198,7597,46716,43306,14129,11008
30,6366,7701,38992,45675,15323,11249
29,6078,7616,37645,42517,11412,11687
29,6497,7777,42599,42339,13006,11217
29,6229,7595,41218,50198,11862,11402
29,6443,7654,38216,42962,11841,11137
30,6351,7651,44059,43007,11052,11508
30,6037,7595,38352,42972,11306,11437
30,7425,7732,43673,49619,11594,11609
30,6268,7782,38517,43529,11280,12583
30,6004,7569,42847,43208,12411,11702
30,6088,7638,38026,47759,11225,11057
29,6046,7628,40145,46652,11561,11090
29,6116,7700,43057,44622,11295,11334
29,6249,7593,38166,47551,13063,14687
29,6229,7652,37852,44676,10848,11585
29,6303,7609,42947,45450,15109,11931
29,6292,7628,37737,44257,11647,11382
29,6069,7561,39196,48596,11314,11330
30,6239,7641,38498,45479,11767,11359
30,6009,7604,44907,45662,11330,11155
29,6144,7736,39193,47348,11766,11035
29,6164,7627,39353,45749,12704,11301
29,5964,7528,41926,42183,11025,11056
30,6143,7727,40788,46786,11853,10961
30,6302,7705,38747,41688,12047,11295
30,6012,7600,41931,42947,12616,11438
29,6251,7772,38700,43676,12642,12269
30,6002,7691,40265,48181,14107,11081
30,6202,7737,38300,42643,12197,14945
30,6338,7621,42899,42820,11850,11165
29,6024,7590,38764,46448,12366,12000
29,6188,7513,40337,45276,16078,11361
30,6377,7665,42705,42806,11660,11848
30,6169,7610,38772,45477,11746,11409
30,5730,7525,38370,42592,12623,11115
30,6329,7681,43937,44708,11582,12021
29,5718,7605,38567,46162,11710,10924
29,6578,7679,38169,42556,12177,11330
29,6060,7650,38137,42451,11406,11056
30,6120,7633,42790,44398,11663,11466
29,6358,7627,39096,49077,13224,11951
30,5981,7688,37866,41524,14110,11582
29,6307,7627,41340,41648,11622,11390
30,6006,7665,39711,48641,11599,11686
30,6190,7633,38510,41382,11263,14058
29,5837,7465,42229,48079,11288,11398
29,6269,7532,38162,151115,14879,11263
30,6136,7648,42776,69097,12202,11268
30,6226,7609,38766,57831,11571,11413
28,5974,7624,41934,56388,11361,11438
29,6387,7625,38660,68979,11950,11711
29,5569,7717,40263,63641,13708,11069
30,6733,7647,42362,59498,12432,10906
30,5850,7585,38739,65730,13628,11252
29,6366,7678,39269,60543,11157,11264
30,6187,7601,42936,60260,13498,10826
29,6249,7584,37820,70979,11614,11284
29,5878,7726,38368,61602,12497,12416
29,6333,7615,42389,59899,12197,11946
29,6145,7467,40114,63351,12927,11787
30,6215,7539,38518,60306,12306,15362
29,6381,7674,39768,51176,13641,12106
29,6073,7676,42585,48897,14338,11460
29,6251,7643,40329,55786,12484,11570
29,6356,7566,42454,50303,12132,10891
30,5452,7602,41719,49458,12508,10675
30,6674,7597,38501,55743,13438,10900
29,6061,7684,200206,47159,12186,10819
29,6194,7672,42051,47217,12548,10654
29,6300,7621,38616,48493,14205,10867
30,7666,7579,37370,49469,12186,10777
30,6248,7642,37994,45868,12993,10948
29,6304,7616,41680,45586,12193,12051
29,5899,7615,38612,47644,13910,10844
29,6216,7651,38125,45921,12308,16951
30,6173,7660,41475,47356,12388,15250
29,6076,7593,39136,51123,13410,11805
30,6319,7633,39506,44580,15600,11485
30,5893,7592,41548,47227,11409,11133
30,6298,7600,40025,47258,11091,11389
30,6348,7684,39330,45151,11114,11222
30,5943,7655,38732,45294,11568,11379
29,6327,7632,42932,46969,13098,11404
29,6074,7594,38418,47891,13530,10973
30,6197,7754,39220,42674,11435,11091
29,6327,7592,42553,43079,11269,11425
29,5937,7624,38402,49407,11595,11091
29,5825,7655,38262,42098,11917,11214
29,6653,7702,42114,43109,11565,11781
30,5922,7691,38918,45770,11896,11034
30,6271,7600,38849,45435,11722,11388
29,6110,7654,41699,42626,11771,14571
30,6158,7528,37703,42332,11388,11221
29,5910,7627,37957,46191,15688,11064
30,6232,7552,37205,45219,11244,10737
30,6173,7641,43145,43742,11791,11730
29,6194,7644,38171,46274,10994,10993
30,5905,7643,38886,45024,13202,10865
29,6741,7608,42524,47708,11775,12697
30,6486,7572,38782,46161,11706,11163
30,6399,7568,37951,42552,11559,11256
29,6349,7739,42196,41882,11975,10867
30,5914,7615,38363,45380,12168,11376
29,6263,7581,38800,46102,11750,11143
30,6743,7526,38715,42739,12186,12280
30,6239,7644,42030,41334,12837,11160
30,6727,7640,37886,50021,11204,14515
30,6119,7760,42239,42621,11280,11485
30,6464,7597,43729,42216,14785,11096
30,5838,7581,40631,45786,11257,11244
30,6707,7605,38882,45358,11732,10753
29,6554,7662,41199,42151,13598,11214
30,6414,7659,43756,42652,11011,10786
29,6070,7606,42887,48179,11067,10768
29,5767,7764,37959,44399,12118,11114
30,6326,7727,42843,43456,12220,11418
30,6288,7564,41826,48331,11893,11132
29,6325,7680,40229,41463,13016,11385
30,5916,7575,43092,44620,11636,10881
30,6350,7676,38981,46109,11306,10795
30,6241,7702,41030,43415,11583,10959
29,5480,7588,43966,42404,11458,11087
29,6638,7634,38583,48469,11165,14304
30,5928,7610,38162,42717,11809,10891
29,6312,7661,40731,49152,16622,10789
31,6335,7649,45151,43110,13657,10631
29,5923,7690,42429,49519,11867,10962
30,6333,7533,39842,42260,11817,10667
29,6314,7564,46162,41610,11096,13185
29,5944,7695,42677,45972,11313,10779
29,6322,7559,40823,45341,12556,10690
29,5925,7606,45016,41754,11963,10659
30,6455,7615,38459,137527,11396,13271
29,7700,7658,39172,44528,11663,11414
29,6008,7648,41823,42686,11178,10546
29,6405,7712,41488,44121,11985,10837
29,6553,7587,39431,50783,11267,14406
29,6163,7707,38947,46269,12206,10658
29,6370,7649,42918,45264,11352,14202
30,6385,7565,38196,48101,18085,10580
30,5829,7643,40250,43850,11514,14962
30,7392,7713,42371,44005,12629,10687
30,6065,7629,38095,47075,11195,10225
30,6284,7610,38639,42532,11248,10479
30,6308,7659,44680,42158,11361,14219
29,6165,7678,37866,43647,11473,10279
30,6261,7558,38692,46141,11621,10846
29,5939,7635,38097,42281,11636,10311
30,5829,7607,45173,42689,11116,13712
30,6631,7672,39380,46775,11544,9896
30,5912,7613,38901,43874,10934,10934
29,6400,7628,41738,45145,11471,10800
29,6249,7537,40521,46309,11338,15004
29,6035,7711,38222,42792,14005,14064
29,6357,7677,42492,43862,11464,10910
30,5977,7660,38826,42301,16230,10440
30,6290,7734,41741,46508,11980,13996
30,6435,7708,41128,42066,11374,9880
29,5911,7643,42092,44232,11243,10323
30,6254,7593,38473,45703,11895,10601
30,6274,7666,41174,41891,11285,13072
29,5521,7662,43774,42307,11832,10404
29,6427,7671,38638,48236,12226,10581
29,6308,7649,38288,42745,11373,10260
29,6342,7588,50580,41783,11905,13009
29,6397,7604,39293,44070,11393,10960
29,5963,7663,38958,44107,12210,10606
29,6376,7724,42769,41435,13321,10328
30,6091,7548,46757,41662,11296,13579
29,6088,7509,41458,47095,12448,13793
30,6201,7553,42427,43761,14922,10711
30,5450,7651,45170,43415,11827,10382
30,6558,7590,44984,46980,11845,12113
30,6245,7676,42474,42728,11185,10103
30,5884,7619,44261,42634,11236,10343
29,6293,7566,37774,47481,10959,10248
30,6188,7603,39274,45515,11225,13437
29,6031,7567,40134,45631,11651,10386
29,6857,7665,42964,46319,10808,10494
30,8189,7610,38881,47766,11362,10514
29,5830,7631,40387,41997,11275,12868
29,6595,7738,41834,42808,12904,10639
29,6007,7706,38863,46393,11338,11630
30,6306,7664,39321,43380,11774,12101
29,6156,7689,46446,42536,11520,12667
30,6328,7633,40077,46196,14910,12813
29,6396,7612,42839,42768,11431,10453
29,6061,7638,43311,42879,11604,10234
30,6402,7561,44294,43095,11347,13073
29,6430,7665,40585,45036,11431,10495
29,6254,7667,38128,44734,11184,10653
29,6445,7564,42951,42318,11310,10190
29,6334,7671,40490,46375,11356,12990
29,6416,7615,38354,43051,11250,10425
29,6318,7671,41975,43347,12153,10471
30,6005,7554,38898,46731,13101,10619
30,7485,7627,40322,43183,10902,12799
30,6326,7581,42511,42803,11184,11685
30,5889,7702,37763,42757,11391,10472
28,6305,7553,39027,46527,11514,10469
29,5778,7641,39393,42558,11123,17630
29,6371,7573,41869,41953,15936,10300
29,6225,7529,38449,46135,11283,10477
29,5924,7559,37458,42686,11723,10394
29,6396,7573,44498,42473,11023,12902
30,6133,7564,38047,46589,11262,10162
30,6012,7781,37943,41922,11927,10245
29,6276,7671,43182,43928,11738,10771
29,6275,7690,42294,51132,12766,12401
30,6056,7693,42147,42306,13113,10189
29,6762,7618,40889,44557,11331,10582
30,6162,7639,43228,44089,11379,13093
29,6451,7644,42234,51727,11621,12385
29,6393,7732,39353,45842,11628,10203
29,6533,7631,42649,45270,11173,9840
29,6338,7618,39377,47572,11406,10549
29,6207,7595,39942,47137,15453,17364
30,6379,7575,42094,44659,11698,10203
29,6387,7690,38816,46675,12779,10321
30,6110,7749,38456,42956,11965,10564
29,6276,7708,43413,44573,11591,12910
29,6281,7765,38790,42301,12042,10161
30,6366,7715,38585,46834,11344,10287
30,6398,7680,38322,43074,13533,10408
29,6254,7575,48197,44138,11122,14392
29,6395,7560,40536,47019,11209,12014
30,6293,7725,40732,43589,11984,10348
30,5935,7602,42705,43519,11500,10223
29,6296,7668,42295,47654,11955,12831
30,6198,7645,39304,45517,11599,10157
30,6097,7581,42116,45141,11837,10324
29,6282,7618,37929,42426,14995,10693
30,6271,7593,40645,46930,14986,18277
29,6017,7699,38526,42618,12079,10487
29,6259,7629,41639,42707,11599,10618
30,6044,7511,38133,46923,14942,10562
30,5895,7564,39810,43484,12115,12768
30,6442,7589,42226,43553,13155,10707
29,6038,7665,38231,48329,11083,10512
30,6294,7798,38432,41909,14356,12548
29,6106,7808,45493,42452,11031,12772
30,5715,7611,37993,42376,10863,10222
30,6900,7679,37791,46216,11313,10233
29,6015,7761,37225,43207,14980,10813
29,5837,7698,45503,43000,10784,13507
30,6503,7710,39369,47136,11254,10070
30,6731,7680,38688,42472,11214,10590
29,6527,7677,41999,44986,17582,13558
29,6250,7593,40273,47638,11120,15703
29,6405,7659,38360,46402,10966,10468
29,6268,7642,45126,45164,12196,10328
29,6359,7654,38106,46607,15371,10273
30,6430,7642,40613,43249,10893,13800
29,6263,7575,37818,42664,11750,12687
29,6410,7564,43903,45563,12741,11045
29,6315,7655,38446,47386,16900,10665
29,6311,7536,39843,43056,18340,10691
29,6338,7487,42090,43811,13392,11301
30,5813,7668,38059,49798,14457,10838
30,7482,7608,37777,43107,14912,11036
29,6360,7669,43178,42253,11922,10956
30,6189,7755,37750,45694,13852,10834
29,6077,7555,37620,44737,14776,10843
30,6315,7586,41396,42452,14553,14838
29,6180,7571,43970,42454,10974,12203
29,6070,7644,38111,45874,13053,10672
29,6288,7727,38043,48324,10727,12026
30,6096,7535,42999,43340,15715,12594
29,6388,7671,41988,48342,10928,12337
30,6198,7662,39437,45547,10974,10841
30,5478,7658,42401,44924,11134,10300
29,6606,7601,38884,45255,15139,9863
29,6215,7643,40175,44353,11219,13327
30,6061,7633,39991,41667,11412,10519
30,6160,7590,38437,46698,11022,10593
30,6012,7563,38175,45760,16137,10173
29,6238,7616,40902,41889,11411,16106
30,6139,7589,43077,43180,11081,10384
29,6058,7547,41235,49704,12396,14032
29,6307,7610,37293,43246,16987,10600
30,6173,7696,46254,42799,10731,12826
29,6016,7547,38899,47147,11250,12071
29,6240,7622,42223,44137,11699,10639
29,6073,7587,42029,42686,14999,10259
29,6250,7482,40241,41653,10622,13166
29,6278,7688,39790,47040,11157,10297
29,5998,7588,39556,43388,11157,9791
29,6373,7617,45014,42509,15269,10321
29,5727,7563,40202,46622,12188,13229
29,6314,7544,41907,43157,11895,10524
29,6467,7672,43835,43553,13089,10130
30,6322,7629,42481,46511,16322,10638
29,6804,7755,42320,43130,13432,12889
30,6361,7650,44541,42615,16284,10097
29,6213,7605,37995,44706,11032,13193
30,6372,7595,38333,42818,14390,11486
30,6307,7728,38575,46169,10617,13915
29,6119,7704,42694,42870,11928,10143
29,5680,7708,38784,46068,10756,10486
30,6733,7635,40532,43071,13865,10312
33,6432,7626,43911,43586,11574,13330
30,6532,7664,40102,46030,11408,10357
29,6061,7710,37653,43466,11144,10081
29,6330,7664,42172,43186,13850,10703
30,6361,7768,39084,48404,11938,18098
29,6199,7671,38529,45679,10818,9800
29,6151,7588,41831,42815,11358,10616
30,6111,7578,41269,43232,17150,10234
29,6375,7631,40142,49403,11520,14522
30,6173,7593,39079,44911,15229,11915
30,6107,7577,42384,44083,10831,14335
29,6162,7753,38799,47925,14054,10158
30,6310,7503,38723,42967,11206,12559
29,6095,7685,42566,44073,10945,10542
30,6195,7632,39838,47809,10804,10253
29,5584,7634,39532,42854,15466,10187
30,6548,7581,43586,44973,11597,13381
29,6247,7642,43433,42640,11402,10081
29,6157,7736,39150,46493,10908,10414
29,6255,7667,38017,42579,14070,10216
30,6231,7667,43145,43687,10893,12384
30,6087,7751,38991,45937,12883,10394
29,7485,7677,39192,42201,11778,10670
30,6297,7560,42397,42531,13764,11994
30,6526,7636,38082,51879,14653,12329
30,6517,7700,39420,43121,11147,13687
30,5690,7525,42101,42970,10715,10217
29,6176,7556,38553,42238,14765,10701
29,6291,7622,38694,49053,11877,14104
30,6435,7628,37519,42273,11593,10133
29,6589,7698,42821,41899,11078,10502
30,6431,7793,38505,46800,14638,10679
30,6383,7688,38181,44469,10718,15225
29,6397,7619,41785,41468,10784,10217
30,6013,7752,38360,45928,12190,10313
29,6205,7666,37828,41834,16168,10117
29,5817,7603,40997,43109,11381,12842
30,6646,7670,38388,44003,10874,11611
30,6233,7662,39565,42398,10803,10697
29,5562,7549,38683,41754,14951,10362
29,6398,7644,41830,43189,14632,13282
29,6246,7726,40288,46361,11607,13420
30,6074,7649,38941,42956,10804,10557
29,6157,7533,42883,42508,14238,10364
30,6344,7694,234813,49360,10459,13485
30,6055,7708,39191,42657,11438,10187
29,6168,7591,43884,42202,11426,10321
30,6053,7630,42949,46056,14446,10117
30,6132,7696,39496,44428,10915,13484
29,6275,7654,41595,42635,12801,10143
30,6017,7589,43138,42028,10606,11171
29,6165,7642,41072,46426,15026,12023
29,6255,7552,40208,44282,10948,13216
29,5965,7681,43662,41595,11030,10170
29,6251,7721,38371,46745,11740,10454
29,6028,7648,40195,42558,18885,10126
30,5636,7664,44455,44878,10990,11653
30,6631,7695,39443,49010,10890,13900
30,6029,7716,41692,42312,10646,10394
29,6140,7688,43671,42664,15023,9970
30,6278,7629,39920,44147,10993,17859
30,5884,7611,39391,46822,11804,10223
29,6233,7653,41763,41436,10744,10535
29,6033,7636,44547,42089,16412,10099
29,6095,7670,40598,47803,11638,12501
29,6174,7690,40427,44196,11500,11623
29,6055,7656,45123,43299,11385,10163
30,6176,7694,43133,48198,14015,10638
30,6257,7624,40458,45489,10444,14094
30,5940,7617,44001,43942,11166,10011
29,6353,7534,38834,45141,14363,10297
29,6047,7693,38861,50879,14831,9980
29,6082,7675,39182,44985,10790,16864
29,5890,7647,43153,45166,10739,9989
30,6289,7772,38281,47237,11510,10259
29,6180,7667,38167,42203,13973,10207
30,5821,7618,42187,42713,12473,13574
29,5863,7621,38918,46676,13271,10264
29,6557,7771,38739,42099,11021,10375
29,6047,7677,42368,43517,14561,11416
29,6177,7614,38389,42990,11135,12870
30,6258,7630,38873,48119,11041,10513
30,6016,7670,39544,42493,10787,10083
29,6162,7667,41589,46879,14012,10517
30,6270,7710,38381,49378,11372,13393
29,7190,7644,38446,44681,10668,10392
30,6629,7644,41034,45807,15131,10427
30,6297,7595,39661,52030,15411,10602
29,5742,7613,37842,46185,10980,19305
29,7053,7610,42642,41410,10739,9930
30,5518,7587,40161,44786,11478,10310
29,7346,7692,39314,44184,16195,10211
30,6469,7668,39560,42297,11029,15023
30,6205,7627,42055,42903,12055,11833
29,6579,7713,38309,46188,11158,10235
30,6196,7673,43941,44568,17577,10101
29,6323,7636,43586,42582,11128,13478
29,6388,7609,39334,46345,10827,10309
29,5961,7700,39143,42919,11203,9837
29,6312,7549,43887,43458,14084,10839
29,6324,7536,38587,49056,12196,14243
29,6225,7597,38940,44308,14453,10137
29,6455,7553,41667,42931,11369,10489
30,6148,7592,38991,44137,14562,12960
28,6370,7643,39179,49879,10796,13376
30,5765,7508,38956,44728,13053,10168
30,6308,7515,41936,47210,10948,10101
29,6192,7639,39614,49269,15127,11694
29,6141,7628,37084,45131,11233,12765
29,5895,7645,42777,43888,10864,10163
29,6275,7669,38910,46354,11850,10162
30,6082,7671,41214,43182,15107,10649
29,6107,7605,41778,42865,11859,13619
29,6339,7673,39175,45560,10677,10014
29,5886,7615,38369,46206,10939,10259
30,5943,7766,39366,42344,15111,10191
30,6615,7613,41894,43769,11012,17974
29,5944,7618,38996,47047,14772,10266
29,6328,7611,38273,42464,13352,10402
30,6072,7607,43787,43197,17129,13589
29,6199,7635,38272,46891,11354,13522
29,5828,7662,38691,44108,10694,11870
29,6358,7693,41971,42901,11056,10440
29,6267,7663,38024,46172,14468,10406
29,6276,7682,39070,43008,11124,14071
29,5929,7638,38334,42728,12111,10063
29,6375,7670,42135,42531,11150,11070
29,6040,7603,38879,47370,14857,10531
30,6319,7602,38206,43492,10945,13146
29,6320,7638,40710,44358,10860,10675
29,5996,7628,38141,46742,11034,10086
29,6311,7779,39734,41785,14394,15645
30,6353,7697,42623,42689,14353,14089
30,5892,7642,39029,48326,12823,10268
29,6419,7665,38246,42714,10800,14705
30,6073,7588,38515,42422,19890,12926
30,8697,7688,42404,42189,10438,12326
29,6265,7715,39400,47821,11148,10063
30,5919,7586,37930,113738,11127,10444
28,6427,7556,42751,42066,14600,10400
30,6337,7608,38843,47051,11206,13996
30,5984,7625,37804,42543,11116,10461
29,5885,7698,43087,42517,10424,10466
30,6332,7657,38939,44662,15573,10651
29,6256,7560,38514,43053,10936,15866
30,6329,7684,42018,42341,11247,9937
29,5995,7717,37828,42505,10722,10399
29,6421,7682,38829,46084,16157,10627
29,7432,7557,41334,42441,15025,12780
30,5968,7666,41876,43114,11045,11708
29,6479,7710,38180,47400,12331,14006
30,6023,7615,39278,43224,14971,10465
29,6330,7603,42854,42553,10677,12429
29,6364,7694,38865,45958,10615,10214
29,6028,7663,38942,42883,11175,10157
29,6345,7556,41956,41322,14551,10221
29,6337,7649,40068,42462,11429,13949
30,5467,7576,37831,50289,11970,10106
30,6714,7653,38104,45783,12098,10265
31,5971,7742,41720,44326,14965,10497
29,5777,7561,39564,48815,11604,12327
29,6697,7650,38504,47913,11503,10309
30,5961,7597,44858,44354,11526,10338
29,6274,7681,38354,47621,11248,11772
29,6310,7718,39716,47688,11381,13066
29,5916,7643,41828,44549,11189,10392
29,6535,7654,40351,42545,11149,13878
29,5973,7570,40170,46606,12494,9952
30,6321,7579,40157,42233,17010,13766
29,6327,7678,42699,44821,11466,9990
29,6054,7673,38439,47054,11622,10221
29,6651,7614,38756,42209,11612,10766
29,6376,7667,42874,43139,11583,15621
30,6236,8041,38842,48680,11459,10230
29,6777,7634,38521,42485,12190,10649
29,5484,7734,41981,42794,11637,10047
29,7189,7575,39812,46253,11345,15012
30,6464,7645,38665,44706,12313,11756
30,6338,7607,38639,44439,11720,10205
30,6384,7606,42440,41963,12654,10371
29,6279,7588,40472,46513,11911,13191
29,6141,7736,38293,42632,11554,13649
29,6430,7561,42657,43846,11379,10360
29,5978,7722,38996,47916,12045,10993
30,6307,7708,40588,43012,14786,12767
29,6371,7623,44157,43264,11162,10513
30,5447,7648,42083,48509,11329,10304
30,6694,7572,41808,43606,11607,10015
29,6149,7521,44432,42352,11294,14712
30,6030,7689,44525,41577,12402,10171
30,5842,7723,42108,45760,11664,10450
30,6274,7669,39758,42916,12417,12059
29,6288,7660,45312,42619,13196,13210
30,6245,7638,38562,52927,11596,10010
29,5976,7635,40213,42589,11368,10064
29,6254,7582,41325,43066,11603,10547
29,6347,7664,40176,47977,12055,12862
29,6042,7631,38845,46830,11353,13329
30,6361,7648,41067,45610,11892,10532
30,5911,7585,38745,42925,13309,10440
30,6348,7567,39996,46731,11706,16102
30,6246,7625,39141,42400,11438,10070
29,6025,7590,41992,42940,11425,10153
30,6238,7550,40468,47279,11373,10357
29,6172,7690,40418,42894,11515,13541
29,6011,7573,41385,42900,10995,11788
30,6290,7718,38006,46813,11637,10321
30,5951,7620,37973,42599,11911,10363
29,6254,7609,43587,42811,11340,13205
29,5822,7553,39282,46311,11877,9991
29,6301,7643,38621,49298,11549,10465
29,8457,7616,38104,42968,11819,10194
30,6246,7634,44259,42161,10844,16257
30,5635,7622,38113,47519,11489,10293
30,6679,7605,38207,44485,11250,10564
30,5544,7702,41533,42830,15275,10353
30,6225,7651,39787,46879,11478,14344
29,6534,7686,38069,41803,11582,10224
30,6075,7682,43179,43626,11323,11341
29,6331,7580,38561,45599,11937,11824
29,6205,7712,40660,42178,11167,14929
29,6409,7630,39298,42243,11884,10183
29,6333,7507,41942,43008,11196,11171
30,6079,7599,39284,46981,11364,10084
29,6308,7645,39094,42450,11242,12542
29,6213,7599,44938,42524,11464,10353
29,5992,7677,41659,48428,11624,11182
30,6376,7609,42285,42435,11317,10284
30,6194,7643,45288,41473,11803,20901
29,6397,7730,41049,47597,11475,10244
29,6493,7489,41393,43775,14858,10585
30,5990,7594,43687,42681,11942,10167
29,6422,7704,38462,43823,11609,13094
30,5742,7650,41274,46291,11596,11730
30,6487,7511,40519,44846,13924,10844
29,6350,7603,43192,42875,11791,10218
29,6336,7750,37380,46465,11086,13221
29,6085,7639,39382,42193,11127,10297
29,6404,7657,41279,44137,11482,10572
29,5907,7549,38436,47005,11804,10151
29,6286,7653,37818,41692,11271,14096
29,6158,7607,43675,42284,12198,10226
29,6042,7652,38641,44961,11105,10360
30,6328,7690,39515,46430,11465,13975
30,6241,7643,38217,42718,11670,12890
28,6085,7534,46846,46021,11403,10148
29,6529,7570,42506,48038,15307,10544
30,5434,7702,39526,42487,11337,11691
29,6872,7612,44760,41996,10956,12990
29,6357,7546,45791,46194,11578,10695
30,6284,7644,42465,44725,10816,10030
30,6331,7543,44467,42605,11760,10206
29,6439,7631,39150,45777,11032,13851
29,6117,7593,41417,49560,11779,10108
30,6257,7574,41753,45187,12710,10650
29,6253,7554,44233,43683,12273,10783
30,6522,7654,38799,46648,11929,17761
30,6418,7578,41212,44447,11202,10090
29,6651,7709,41419,45178,11076,10638
30,6546,7539,37990,46281,11366,13798
30,6284,7627,38478,42318,11226,14796
29,6283,7529,42974,42684,11255,12091
30,6310,7691,38151,43322,14652,10256
30,5538,7697,39108,46782,11226,10187
29,6677,7597,38749,41935,11305,13656
30,6198,7521,43602,42845,11508,10070
