noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1723,3868,6777,7585,46180,48799,11231,14807
28,1551,3981,5971,7562,40035,45135,14047,10847
27,1466,3846,6544,7669,39977,49554,11533,11178
28,1467,3742,6771,7520,44132,48759,11186,11234
29,1470,3954,6665,7580,39894,45019,12005,11090
29,1475,3834,6620,7615,39273,50843,11165,11097
28,1474,3718,6653,7452,43627,44379,11005,11403
28,1471,4131,6698,7713,39252,46169,14932,12144
29,1713,3754,6684,7696,38738,47492,11346,11805
28,1558,4105,6000,7494,43439,45063,11515,11552
28,1470,3766,6593,7425,39958,44144,11882,11022
28,1468,3842,6472,7537,38229,45781,11313,11669
27,1467,4041,6765,7496,43137,46646,10981,10865
28,1488,3758,6750,7443,40374,48015,11453,14162
28,1468,3826,5453,7603,38822,49178,11616,10940
28,1472,4003,5555,7510,43233,45028,14657,11575
28,1701,3822,6621,7606,39536,43409,11206,13347
27,1547,3901,6055,7558,40378,51981,11265,11287
29,1471,3845,6686,7652,43155,44083,11402,11313
28,1469,3854,6804,7515,39217,46091,12015,11745
29,1482,3966,6574,7372,42280,49484,11274,11152
28,1475,3861,6571,7667,40735,46554,11782,11246
29,1472,3738,6687,7593,39872,49690,12253,10906
27,1470,4168,6646,7438,42358,51676,14819,11273
28,1716,3709,6670,7760,38784,49924,11378,11461
28,1556,4100,5946,7699,40851,48300,11239,11007
27,1472,3782,5560,7589,44016,46308,11727,10963
28,1467,3952,6675,7649,38593,47048,11249,11616
28,1472,3963,6617,7603,39335,48335,15128,11158
29,1472,3819,6760,7528,44547,44272,14648,11635
29,1460,3883,6690,7543,39886,47078,11336,11054
27,1465,4011,6648,7624,40303,49958,13186,11337
27,1731,3881,6670,7622,44880,47408,11413,14550
27,1574,3975,5979,7547,39150,44622,10970,11905
28,1473,3869,6597,7461,43200,49266,12682,11023
27,1473,3762,6647,7663,42633,43531,10816,12233
30,1486,3942,5480,7674,38438,44207,10967,11358
27,1472,3847,5352,7446,38512,50006,11148,12161
28,1465,3698,6669,7625,43017,44113,14768,11237
28,1469,4081,5330,7496,39680,43596,11400,12173
28,1708,3781,6671,7569,42569,49191,11057,11037
28,1570,4007,6488,7565,38268,44292,11010,15560
28,1469,3666,6776,7403,39720,47554,11523,12148
29,1478,3886,5561,7579,42856,48006,14561,12212
28,1484,3858,6667,7552,38699,44447,11478,10994
28,1473,3626,6642,7534,39408,46708,11107,11211
28,1469,3886,6759,7712,42659,44297,14853,13719
28,1473,3980,5472,7535,39076,45867,10933,11880
28,1741,3894,6704,7626,39116,47171,10763,279204
27,1549,4051,6012,7673,40689,43130,10663,11710
28,1469,3878,6759,7499,40569,44361,14718,11369
28,1471,3768,6738,7640,42597,44953,10578,11660
28,1470,3971,6676,7392,45402,47555,902421,11171
29,1464,3912,6708,7494,43020,44688,17321,11583
29,1470,3749,6651,7528,42286,49193,11299,11512
27,1494,4083,6807,7436,43066,43714,11527,11380
28,1708,3765,6705,7491,40647,46659,11501,11430
28,1560,4047,5970,7397,40824,49720,10979,11474
29,1478,3833,6603,7397,46063,43848,11602,11556
27,1485,3789,6610,7454,45583,44546,11418,11573
28,1474,4061,6664,7621,46917,51082,10958,10979
28,1482,3763,5515,7430,42923,45024,11197,10995
28,1474,3791,6662,7529,41439,47739,11188,14861
28,1469,3996,6687,7863,46092,50906,11262,10940
28,1709,3833,6689,7679,42590,47677,10696,10826
27,1553,3954,5940,7502,40903,49332,11406,11486
29,1477,3877,5529,7609,42147,48213,11838,11264
30,1479,3773,6603,7462,40386,50138,11048,11553
28,1471,4016,6813,7573,39643,50296,11311,11302
28,1476,3892,5462,7414,43298,48082,15742,11523
28,1472,3767,6632,7648,41051,46539,11069,11383
28,1487,4027,5469,7527,44205,48909,11363,12650
28,1695,3778,6653,7604,45266,44984,11219,11708
29,1559,4132,6448,7566,43607,43762,11687,11847
28,1470,3838,6710,7626,44240,50064,11067,11604
28,1473,3807,6664,7501,46796,44174,10883,11978
27,1492,4024,5596,7362,40010,44527,12123,11060
28,1499,3743,5385,7700,41901,48795,11109,13620
28,1474,3849,5513,7621,44650,45786,10968,11184
29,1470,3907,6729,7386,40457,45407,10806,11388
28,1719,3921,6740,7588,43365,50178,11342,11033
29,1568,3969,6000,7496,39821,45016,11258,10880
28,1464,3920,6651,7475,39659,46529,11406,13472
28,1475,3792,6751,7418,44589,50597,10983,11452
28,1474,3978,5499,7467,39881,48577,10925,11681
28,1480,3827,6692,7497,40919,46646,15658,11512
28,1471,3698,6626,7382,46558,44721,11412,11466
28,1467,4128,6590,7734,43752,49709,10834,12477
28,1702,3765,6676,7646,40358,52139,10981,12716
29,1551,4098,6195,7507,45969,45176,10825,11172
28,1462,3727,6682,7620,43185,44444,11493,11542
28,1486,3784,6556,7630,42960,48130,11481,11547
29,1473,4077,6613,7458,44146,46482,11720,11176
30,1477,3790,5337,7573,38625,44109,10960,14904
28,1475,3775,6714,7445,38696,48306,10768,11032
28,1499,4019,6635,7438,45120,44558,11227,11344
28,1696,3881,6699,7745,38802,44948,10978,12835
28,1556,3947,6175,7649,37823,51052,11026,11135
29,1479,3865,6700,7625,42809,46254,11354,11155
28,1462,3784,6830,7382,41263,50782,11299,11677
27,1467,3974,6656,7670,43167,52459,15069,11126
28,1477,3849,6651,7474,39655,49250,11261,11503
29,1469,3743,6739,7725,39501,47611,11601,11241
28,1471,4107,6634,7437,44970,49298,11315,11703
29,1716,3754,6563,7424,39353,43938,11206,11411
29,1551,4095,5838,7740,42360,43740,11427,11386
28,1472,3778,6748,7633,44333,49165,11566,11688
29,1501,3764,6727,7645,44328,47811,10922,12602
27,1479,4066,6558,7680,41061,47975,11185,13925
28,1485,3765,6699,7479,44479,45172,11232,11179
28,1484,3824,6701,7661,39857,44154,11177,12878
27,1474,3927,6768,7444,47939,48685,10902,11123
28,1695,3846,5446,7655,45973,46201,11685,11167
28,1553,3976,5986,7475,39226,44589,12467,11247
28,1469,3880,6718,7532,41956,48018,11887,11110
28,1475,3708,6775,7676,46620,45094,11468,11987
28,1470,3906,6789,7486,39749,44446,13643,11561
28,1480,3853,6543,7765,39075,54004,12338,11322
28,1475,3697,6530,7829,43177,44392,11168,11366
27,1469,4104,5549,7860,42353,44442,11539,11613
28,1700,3799,6632,7700,43240,47485,11829,11731
27,1549,4168,6461,7488,38894,44657,11236,11064
29,1470,3727,5508,7816,40555,46486,11885,11853
28,1474,3794,6770,7548,44174,47430,11473,12777
27,1464,4026,5352,7751,39577,44504,11625,16136
28,1474,3763,6771,7290,37835,43367,11980,11355
28,1472,3806,6703,7447,45852,49417,11306,11303
27,1471,4006,6741,7533,40079,46060,12022,11632
28,1710,3887,5615,7524,42060,49016,11670,11181
29,1556,4003,6019,7700,44379,44725,11919,11287
28,1474,3953,5571,7401,41793,46737,11435,11271
28,1484,3814,6693,7509,42751,46806,15021,11206
28,1475,3952,6677,7493,44191,46205,10860,11309
29,1479,3890,6712,7435,39774,43643,11367,11164
28,1473,3769,6716,7660,41353,49829,11198,11783
27,1468,4109,5537,7407,44025,43161,11381,12030
28,1726,3727,6695,7485,39127,50586,10967,11552
28,1557,4044,6016,7350,38219,50470,11161,11116
27,1475,3747,5516,7681,43743,48244,11229,13147
28,1481,3801,6763,7440,39577,45403,11342,15507
27,1470,4073,6742,7613,38955,51467,11644,11639
29,1467,3760,6649,7593,43241,49030,11188,11435
29,1474,3910,6642,7437,39412,49690,11153,11084
27,1471,4005,6622,7437,42591,53039,11222,11310
28,1690,3892,6690,7601,39339,48407,11148,11376
28,1552,4037,6497,7508,38356,48930,11360,11049
28,1473,3850,6563,7543,43401,53772,11931,11447
28,1462,3727,6713,7639,39083,50524,15083,11315
27,1464,3935,6733,7325,38972,50727,10986,11164
29,1491,3861,6606,7427,43080,48242,11807,11568
27,1468,3836,6575,7503,39534,50017,11413,11703
28,1477,4078,6672,7559,39100,52251,11237,11476
28,1717,3780,6638,7476,43495,46180,11220,12584
28,1560,4143,5954,7814,39145,46400,10932,11330
28,1475,3784,6555,7590,38917,53953,11475,11343
28,1487,3685,6647,7484,42631,43855,11610,15015
28,1489,4081,6649,7679,38956,46613,10956,11191
27,1473,3720,6583,7528,38869,52635,11499,11776
30,1476,3849,5495,7581,43089,47845,11222,11331
27,1469,4026,6698,7561,38667,44382,11264,11176
29,1693,3929,6503,7537,39819,47840,11573,10849
27,1555,4036,6090,7556,42226,45022,11647,12878
29,1469,3762,6666,7552,39739,48430,11453,10917
28,1476,3778,6581,7473,42084,49156,15002,11251
28,1479,3999,6608,7538,40738,46423,12286,11836
27,1473,3874,6816,7321,39737,47067,11572,11147
27,1464,3630,5496,7670,45480,50082,11762,12905
28,1474,4157,5442,7585,39083,45360,11289,12037
28,1716,3790,5589,7413,42059,45936,11962,11698
28,1576,4070,6038,7421,43047,46590,11397,12138
28,1464,3758,6614,7719,39013,51287,12013,13226
27,1483,3782,6587,7668,41827,49462,10987,12709
28,1465,3779,6666,7460,46202,46882,11505,10852
28,1478,3782,6592,7693,38712,44063,11185,11105
28,1495,3885,6659,7495,39253,51572,11316,11076
28,1469,3983,6685,7676,42611,46625,11595,11022
29,1695,3613,6680,7585,40732,44197,12934,11329
28,1557,4057,6514,7534,38880,50012,11316,10930
28,1472,3742,6588,7653,44322,45265,15372,11355
28,1474,3856,5590,7503,38629,47140,12589,11438
28,1479,3968,6733,7578,40085,49255,10836,12710
28,1469,3839,5418,7618,42295,44019,12138,11437
29,1467,3768,6659,7511,39298,47814,10985,11650
29,1468,4106,6763,7564,42432,48012,10883,11268
28,1694,3788,6627,7711,39829,44631,11251,10966
28,1555,3817,6498,7578,38865,45478,10852,15030
28,1475,3923,6585,7507,42936,49719,11245,11393
29,1477,3756,6737,7521,39216,46176,10965,11425
28,1468,4081,6612,7484,39095,47631,11143,11339
28,1473,3779,6670,7534,42930,46215,11465,11334
27,1466,3833,5340,7881,38858,50054,12714,12228
28,1484,3942,6778,7707,39028,51239,11345,11320
28,1712,3772,5488,7635,43458,46818,10903,11409
28,1550,4042,6626,7692,38827,44871,14981,11213
28,1474,3783,6687,7639,39274,51205,11863,13076
28,1490,3781,5416,7630,43473,43597,11179,11546
28,1473,3982,6731,7465,39011,45449,11270,11166
28,1473,3797,5434,7476,41376,49986,11042,11349
28,1472,3714,6809,7563,43528,46619,10871,11783
29,1470,4105,5357,7722,39120,43731,11348,11988
29,1707,3628,6573,7570,39786,47706,11165,11444
29,1551,4031,6725,7617,43047,43706,10951,14024
27,1466,3826,5659,7554,39886,50168,11435,11326
28,1473,3774,5614,7579,42660,48489,11211,13127
28,1471,4089,6683,7493,39321,45211,12984,11340
29,1486,3751,6609,7481,39468,44210,10944,11551
28,1470,3921,6657,7631,42529,52181,11924,10850
29,1477,3959,6611,7522,41114,48239,11082,11087
29,1718,3645,6634,7739,39149,47385,12100,12411
28,1563,4097,5955,7541,43349,200615,14266,11505
28,1466,3790,6642,7616,38958,45674,11671,11518
28,1500,3855,6707,7507,40681,49912,11160,11546
28,1466,4024,6605,7471,43149,48646,11131,11720
28,1464,3867,6764,7399,38933,46863,11716,11019
28,1466,3746,6658,7534,40007,51587,11402,10789
27,1475,3926,5371,7497,44369,46228,11989,11481
28,1713,3896,6644,7548,38985,45247,10916,14951
28,1546,3962,6069,7617,38529,49384,11241,11175
29,1470,3846,6716,7655,42814,44329,12799,11345
28,1476,3812,6714,7374,42693,44227,12101,11345
28,1472,4105,6781,7553,38065,48251,11527,11144
28,1481,3785,6671,7541,42173,46055,11025,11271
28,1476,3889,6775,7646,38726,46668,10962,12729
28,1495,4023,6679,7634,46955,48576,11015,11579
28,1716,3763,6681,7594,39989,45183,15810,11453
28,1557,4059,6586,7590,40002,44202,11332,11895
30,1468,3769,6703,7494,43929,52493,11467,11086
28,1466,3845,6700,7657,40626,43904,11093,12095
28,1480,4015,6587,7490,39652,47754,11531,11132
28,1471,3722,6618,7640,44504,46328,11113,15773
28,1478,3807,5537,7496,41236,47212,11039,12586
28,1477,4049,6654,7647,40724,48699,11045,13474
27,1709,3855,6647,7436,43037,46748,12331,14112
29,1552,3982,5993,7510,39312,46126,11662,12167
28,1473,3918,5627,7658,42082,50317,11097,12000
28,1464,3803,5349,7516,43651,47587,11133,13855
27,1469,4134,6771,7521,39092,47635,10968,13499
28,1486,3812,6701,7427,39349,49497,10973,11586
28,1472,3747,5335,7539,43253,44775,11470,11935
28,1473,4069,6656,7637,38698,44668,11395,11651
28,1734,3837,6871,7838,38802,48067,14722,12233
28,1552,4061,5981,7654,43121,43616,11453,12059
28,1468,3739,6739,7759,38809,44685,11929,12081
28,1476,3843,5518,7537,41665,49471,11147,11653
28,1463,3960,6689,7580,38499,44638,11048,11733
28,1471,3852,5446,7513,38732,47401,11867,12828
27,1463,3800,5602,7678,43227,48657,12795,10818
28,1463,3913,6614,7602,39849,44740,10930,16313
29,1705,3768,6556,7401,40156,48600,11346,11197
28,1548,3979,6002,7362,42526,47528,11409,11315
27,1471,3902,6776,7767,41937,48148,11612,12758
28,1480,3819,6536,7455,40714,50257,10993,11610
28,1480,4114,6687,7480,44347,48471,10938,11164
29,1468,3822,5538,7497,41309,47251,11311,11041
27,1462,3792,6659,9421,42025,49036,11024,11248
28,1474,4099,6639,7615,45319,44083,11026,11477
28,1686,3812,6598,7422,42827,44104,14776,11114
28,1552,4101,6001,7524,39364,49984,11138,11524
28,1480,3778,6568,7593,45118,44465,11570,11235
27,1473,3939,5570,7629,38503,44477,10847,12041
27,1469,4001,6643,7498,38452,48150,12785,11387
28,1474,3650,6628,7567,43392,46742,10842,11224
27,1467,3877,5313,7765,40108,44198,11074,11265
27,1469,3980,6682,7416,42440,48172,11652,14249
27,1699,3802,6694,7738,39014,44861,10700,13701
28,1542,3972,6451,7484,38688,45986,11333,11172
29,1488,3876,6605,7657,45319,48518,12373,11660
28,1474,3745,5655,7647,39180,43735,11546,12234
28,1478,4084,6604,7669,39152,48567,11550,10717
28,1473,3722,5344,7478,42771,45396,11120,11414
28,1469,3742,5435,7708,39816,44745,10988,11601
28,1473,4116,6599,7422,39857,47456,14583,10930
28,1699,3745,6694,7585,42217,44744,10995,11389
27,1570,4082,6010,7489,39366,46134,11415,11011
28,1465,3712,6664,7644,39936,49197,13001,11150
28,1468,3876,6753,7434,43468,44918,11333,11854
28,1476,4026,6629,7723,40026,44684,11128,11030
28,1473,3789,6705,7379,39121,48710,11949,11151
28,1482,3857,6630,7632,44383,44089,11305,16352
28,1468,4039,6654,7523,40344,43980,10886,13061
27,1724,3813,6642,7486,40633,46990,11506,12589
28,1547,3991,5958,7712,42816,44212,10816,13241
27,1468,3808,5467,7438,39432,45094,10984,13451
29,1488,3794,6654,7567,43398,47894,11045,12236
29,1466,4067,5602,7643,37903,45402,11185,11936
27,1482,3709,6581,7453,38811,47855,10928,12042
28,1474,3749,6705,7593,42528,48107,10785,12024
28,1468,4017,6608,7615,39494,43626,14766,14375
28,1706,3754,6523,7584,38661,47304,12519,13273
28,1541,4147,6004,7519,43652,49401,11186,11854
28,1466,3766,6668,7751,39634,45015,11809,12231
28,1476,3903,6544,7598,40757,45910,10943,11739
28,1480,4011,5354,7608,45969,43411,11144,15281
28,1475,3693,6800,7568,45406,45858,11590,15789
30,1477,3784,5413,7678,44141,48313,10965,11815
27,1466,3961,6642,7659,46580,43759,11618,12212
28,1715,3876,6766,7595,39796,43596,10999,12774
28,1559,3926,6607,9615,42333,49126,11463,11268
28,1472,3820,6741,7576,44308,43991,11976,10971
28,1467,3765,5510,7408,40255,44755,11429,12243
28,1469,4062,5500,7694,39400,48373,11037,11854
28,1478,3708,5481,7428,43044,46724,11264,10967
29,1468,3758,6758,7565,39369,43797,15875,11628
28,1475,4090,5576,7537,43519,49529,13758,11104
28,1727,3827,6547,7493,38756,45347,11201,12104
27,1547,4107,6014,7650,38512,44769,11321,11547
27,1490,3714,6578,7606,42725,51297,12977,13284
27,1473,3886,6594,7676,40739,47989,11937,11131
29,1472,3985,5390,7501,38876,48873,11063,14029
27,1472,3695,6673,7639,43540,47124,11784,11711
28,1474,3778,6729,7538,40576,47742,11014,11256
28,1475,4047,6732,7429,40152,49198,11279,11798
28,1714,3801,6646,7463,43957,48866,10948,11434
29,1546,4026,6697,7411,43582,47474,11350,11496
28,1471,3907,5483,7473,40691,52268,11454,11238
27,1485,3795,5528,7577,42660,47393,11309,11655
28,1476,4100,5373,7702,39030,49119,12536,11292
27,1479,3793,6750,7404,38471,48343,15504,11463
28,1467,3827,6541,7592,43189,44851,11327,11140
30,1476,4043,6601,7424,38351,43971,11409,10828
28,1728,3762,6598,7500,38546,52621,11064,13275
30,1547,4059,5963,7474,43174,155733,11963,11596
28,1475,3827,6627,7484,39417,78269,11532,11357
27,1500,3879,6746,7614,42065,66327,11539,11884
30,1462,3945,5425,7703,38760,60631,11029,15081
29,1466,3682,6608,7567,39466,61228,11321,11348
28,1464,3787,6799,7408,42794,65775,11075,11372
27,1489,3957,6706,7558,39215,68274,11661,12023
29,1692,3845,6725,7608,39981,72197,11426,12051
27,1551,4004,5926,7430,43933,67361,11121,12773
29,1472,3793,6651,7468,39560,69235,12576,11630
29,1483,3813,6703,7350,39821,75287,11211,11755
28,1482,4149,6723,7433,43715,66178,11887,11458
28,1501,3829,6805,7608,39499,65626,14519,11478
28,1470,3794,6686,7508,39190,72811,11481,12693
28,1486,4112,6629,7589,43042,64031,11547,11590
27,1706,3730,6652,7784,38494,68788,11213,10998
30,1551,4148,6007,7463,38934,72031,11492,11124
27,1475,3781,6684,7706,42933,64233,11628,11431
28,1470,3917,6722,7537,39182,70775,11430,13494
28,1483,3937,6722,7494,38546,75072,11131,11288
28,1478,3840,6726,7666,42443,63613,11823,11492
29,1484,3840,6809,7615,39906,65924,11250,11444
27,1484,3952,6734,7657,41795,74071,11201,12317
28,1696,3912,6737,7788,39298,66238,12872,12038
27,1555,3971,6168,7510,38539,69681,13131,11202
29,1466,3877,6476,7420,42072,81225,11425,11665
28,1477,3746,6559,7667,38136,66226,11536,11664
27,1467,4079,6658,7662,41429,71536,11075,13139
28,1479,3760,6597,7519,46497,64541,14816,10954
28,1472,3755,6550,7536,40852,65299,11289,11669
28,1475,4037,6625,7383,40584,72723,11261,11731
28,1734,3743,6585,7717,47105,66078,11391,11966
29,1546,4085,5961,7465,44298,67481,10991,11776
28,1479,3718,6585,7525,44974,73708,10992,11425
27,1472,3838,6669,7730,46904,66399,11091,14686
27,1480,4009,6544,7494,42706,67993,11749,11903
28,1473,3775,6661,7527,39258,75074,11019,11279
28,1477,3844,6554,7597,42444,65476,12901,11198
28,1487,3997,6738,7565,37905,68061,10845,11834
28,1716,3825,6622,7613,39769,71860,11066,11475
27,1548,3973,6553,7504,42244,75477,11315,10844
28,1480,3868,6715,7541,38407,67815,11697,13888
28,1474,3777,6608,7725,41340,71217,11020,12872
28,1496,4039,6716,7434,42871,67056,14540,11190
27,1482,3721,5411,7605,40897,70911,10971,11791
30,1475,3742,5565,7482,43060,72129,11036,11242
27,1480,4070,6541,7613,38254,69875,11316,11176
29,1711,3808,6633,7510,40463,71203,11993,11608
28,1547,4131,6620,7684,46488,66910,10968,11163
27,1472,3594,5449,7824,40072,68584,11265,13040
29,1494,3907,6725,7596,38636,72313,11289,13718
28,1477,4025,6639,7637,45733,64161,12395,11608
28,1493,3822,6619,7386,42480,68602,11638,11329
28,1476,3847,5573,7565,41031,76555,11241,12045
28,1485,3966,6484,7398,48253,66396,11070,11224
28,1729,3810,6704,7370,46359,74080,11321,13473
28,1556,3964,5931,7503,42547,73494,11017,11991
28,1482,3862,5420,7572,44823,62659,11617,11213
27,1477,3818,5532,7516,42004,64071,11908,11261
28,1461,4112,6661,7698,42798,72350,14784,11752
28,1472,3770,6695,7681,43826,66180,11338,14065
29,1476,3730,6722,7607,39686,67084,11959,11458
29,1485,4115,6635,7477,44460,53808,11004,11346
28,1695,3816,6688,7479,40377,48484,11305,11040
28,1553,4064,6023,7524,39200,52522,11549,11010
29,1470,3771,5478,7574,42793,53422,13421,15108
28,1476,3945,6710,7514,39354,47271,13097,11948
28,1487,4019,5498,7778,42371,53927,11555,11127
29,1479,3710,5508,7616,42650,49399,11108,11498
27,1468,3910,6656,7749,40734,51195,12074,13232
29,1482,3986,6776,7654,39852,57141,11443,12465
28,1702,3758,5520,7602,45982,44810,11225,12077
27,1551,3879,6659,7437,38798,49004,10899,11452
28,1484,3956,6708,7363,44430,53830,11716,11788
28,1476,3746,6638,7573,45216,47005,14619,12567
28,1468,4010,5557,7385,41070,45591,11353,11347
28,1466,3674,6661,7584,39844,51661,11462,11298
27,1476,3612,6550,7413,45917,45132,11049,11608
28,1472,4076,6829,7596,39136,48313,11021,11100
28,1723,3738,8307,7627,40352,50719,12852,11284
29,1552,4096,6147,7463,43098,49493,11470,14384
28,1483,3743,5430,7445,40217,49008,11430,11458
29,1477,3767,5513,7578,42690,52684,11149,11819
27,1467,3997,5342,7530,41193,48740,11199,13528
29,1474,3774,5331,7492,39876,49348,11850,11086
27,1483,3829,6769,7661,43244,55308,11331,11511
28,1467,3960,6532,7510,41678,46806,11121,11774
27,1715,3852,5456,7446,40898,48259,11083,11609
28,1560,4011,6156,7523,43707,47541,11313,10999
28,1494,3882,5525,7691,42647,45166,11410,11512
28,1480,3793,6586,7567,39398,52999,14458,11558
29,1470,3957,6608,7554,45044,45824,10986,11641
28,1470,3868,6535,7524,39942,48111,11027,12974
28,1468,3807,6704,7625,41606,54809,12516,11051
28,1466,4119,5546,7590,42614,43746,11273,11203
28,1709,3768,6595,7560,39538,45941,11118,15018
28,1556,4074,6091,7830,39193,51733,11446,11593
28,1468,3721,6765,7427,44514,48265,11935,14331
29,1472,3835,5455,7636,38823,46152,12271,41399
28,1467,4046,5509,7449,39769,51383,15536,13834
28,1473,3715,6639,7515,43572,50605,11110,11380
27,1491,3922,6725,7575,39847,45772,11386,16162
28,1473,3949,6678,7698,43107,50685,11045,12839
30,1710,3828,6727,7696,39295,49342,11230,12601
28,1541,4004,6110,7456,40052,47251,15959,12717
27,1465,3824,5332,7566,43305,49994,14826,12852
27,1480,3709,6550,7691,40595,45835,11090,13423
28,1489,3926,6725,7493,39687,46776,12976,12960
28,1470,3830,6631,7581,43091,48540,12648,13048
28,1468,3752,6626,7462,40042,44768,11507,12768
28,1472,4119,6618,7454,40268,49093,11421,12685
28,1715,3814,6663,7718,45324,45156,801607,13182
29,1549,4069,6142,7592,43373,44981,13227,14850
28,1484,3729,6688,7559,43426,51183,11876,12286
27,1476,3795,6524,7519,48285,45091,10957,12560
27,1472,3995,6695,7696,42556,50635,11659,12416
28,1480,3779,6669,7657,46327,48268,12785,12228
28,1470,3804,6510,7595,50631,45236,11197,12474
28,1479,4041,6613,7886,44643,44844,11642,12301
