noop,fork-simple,vfork-simple
27,39787,11370
28,39117,12077
30,39867,11573
28,36615,11075
29,36486,11235
27,40264,14047
28,35541,11294
29,37422,12969
28,39549,11376
28,44592,15052
30,36020,11863
28,38147,11632
28,42088,10901
28,39045,11586
28,35205,11341
28,35317,11328
28,42282,11425
28,36212,11654
28,35927,11194
28,35828,13586
28,44545,11315
28,36444,12338
28,37826,11473
28,35568,11082
28,42895,11123
28,35748,14873
28,37130,11627
27,40401,11399
28,40494,11217
27,39967,11643
28,36948,11392
28,40096,11207
28,36250,12378
28,36294,14117
28,37330,11620
27,40211,11358
30,35897,11415
28,35831,11177
29,35690,11544
28,40236,12023
28,35926,15304
28,36299,11564
28,38899,11956
28,37761,11250
28,37855,11509
28,37084,11499
28,40015,11056
28,38134,13426
29,37157,11279
29,37489,11584
28,41128,11290
29,37607,11591
28,38279,11214
28,41738,11507
28,35451,11437
28,36573,11645
28,37813,15012
28,41066,11446
30,36177,11153
28,36279,10963
28,37266,11112
28,39815,13363
28,36185,11372
30,36638,12003
28,38661,11389
27,36222,11411
28,36142,11105
27,36764,11020
27,40787,11407
28,37308,11268
27,36035,11689
27,37021,16268
29,41809,11436
27,37608,11192
28,36652,12703
27,36117,13316
27,41487,11549
30,38510,14696
28,37583,11282
28,39315,11859
28,35434,12535
28,35576,11677
30,35748,11176
29,38965,11676
28,35465,11223
29,34974,11910
28,35464,11332
29,39721,14655
28,36273,11417
28,35551,13453
28,38725,11387
28,37141,11040
27,36057,11601
28,36227,11820
27,39395,11218
27,41673,12011
28,38246,11691
27,36502,11581
28,39707,11754
28,39740,10809
27,36047,11718
28,36333,11345
29,40122,14852
28,41431,14379
28,41862,11648
29,41743,11752
27,36087,11921
29,37253,11469
28,35726,11593
30,39649,11269
28,42840,11367
28,38738,11198
28,36046,11110
28,40336,11391
28,37564,11642
29,38613,11146
28,38955,11399
29,35611,13603
28,35308,15035
28,37190,11619
28,39944,11908
28,35535,11294
28,34882,11436
28,41279,11418
27,41604,11312
29,36139,11605
28,36069,11547
29,43466,11164
28,38624,11790
29,35414,11628
28,37177,10838
28,41753,13222
28,36534,11416
27,37637,14912
27,35377,11852
29,43281,11972
28,36086,11846
28,36397,11821
28,35584,12805
28,40982,11331
28,35543,11590
28,35658,11274
29,40952,11031
28,40853,11688
28,35768,11447
28,36448,13367
28,38928,11205
28,41128,11092
28,35178,11123
28,35611,15506
28,39218,11800
27,38874,11639
28,36281,11395
28,40580,11807
27,37351,11599
28,42995,11516
28,35423,11944
27,39748,11435
27,41283,11482
27,41239,13223
28,36633,11342
28,41028,11582
28,35823,11188
28,38563,11436
28,41229,15000
28,39593,11077
28,36110,11071
28,37766,12330
28,40135,11144
28,35788,11649
28,37909,12150
28,37558,11261
28,39961,11137
28,36823,13165
27,36111,11582
29,38574,10839
28,40064,11257
28,36412,11913
28,36630,11454
29,42030,11815
28,37849,14940
28,35897,11197
28,35568,11233
28,44594,11532
28,36325,11162
27,35626,11914
29,35793,11361
28,42385,17789
28,36261,11742
28,37528,11963
28,40240,11506
28,37583,11480
28,35716,11052
28,36212,12123
28,41048,11511
28,37645,14770
28,35703,11434
28,35562,11661
31,45860,11452
29,40657,13652
27,38829,11383
28,36429,13721
28,39973,11664
28,36370,11282
28,36921,11182
28,42306,10997
28,36385,11448
28,36379,11258
28,37281,11811
28,39905,11829
28,35975,14812
28,36245,11022
28,35924,11740
29,39293,11782
28,37518,11500
28,36421,13631
29,40008,11609
28,38197,11081
28,36640,11358
27,40531,10782
28,42618,11283
28,35873,11373
27,36486,11090
28,35718,11173
29,40429,10948
28,36030,11451
28,35237,14471
28,39712,11548
28,35900,11679
28,36997,12786
28,36031,11340
27,40141,12077
28,36191,11073
28,36262,11669
28,35983,11362
28,40356,11167
28,36895,11307
27,36621,11091
28,35803,10978
28,41184,11060
28,39697,11363
28,37602,14848
28,40141,11665
28,36820,13253
28,38883,11284
29,39270,11202
28,43122,11167
28,36948,11312
28,40558,11635
28,39183,11510
28,41534,12565
28,35933,11711
28,37895,11490
28,39311,11298
29,36307,11639
29,36974,11173
28,38539,11432
28,47260,17587
28,36877,11323
28,35928,11179
29,37877,11445
29,41034,11110
28,37714,11914
28,38617,12600
30,41169,11063
29,35143,11289
28,34483,12050
28,35403,11873
28,42206,11361
29,36634,11336
29,35643,11045
28,35990,13194
30,43172,15776
28,35796,11325
29,36010,11532
29,36341,11863
29,41822,11184
28,36351,11567
28,35815,11337
28,43261,11581
28,37252,11618
28,36896,11828
28,36127,12200
28,43252,11201
29,39761,13452
28,40096,14036
28,40221,11116
28,43389,11833
28,40607,14908
28,39270,11517
28,39790,14474
28,36634,11383
29,36387,11637
28,40603,11513
28,40864,10961
28,36964,12187
29,37196,11318
28,36950,11077
28,42430,11768
28,36070,14172
28,38385,10946
28,40827,12115
28,36034,11334
28,36580,15006
28,38999,11593
29,43966,11528
28,39257,11015
30,40180,11078
28,40197,11212
28,42785,11210
28,39807,11018
28,40845,11432
28,39939,11491
29,40546,13160
28,36427,11288
28,36134,11264
28,41058,11264
28,35136,11386
28,36631,11079
28,38035,13514
28,39122,11486
28,36083,12135
28,35383,12083
28,36002,11929
28,38957,11446
28,35327,12099
28,35856,13866
29,40853,14327
28,35032,11266
27,36508,11608
28,35597,12137
28,39251,12713
28,35919,11824
28,35597,11754
27,35821,14870
29,39308,11393
29,36209,11286
28,37065,11256
28,36169,11487
28,40808,11127
28,35342,11979
28,36433,13822
27,40642,11032
30,36743,11130
28,37089,11325
28,35884,11121
28,38723,11683
28,36025,11503
28,37377,10986
28,37608,11271
28,41920,15180
27,36900,11396
28,36340,12466
28,39429,11924
27,37673,12471
27,36505,13339
28,36181,11873
28,39768,11794
28,37672,11566
28,36665,12214
29,37804,11321
29,39366,15231
28,37619,11984
28,35912,11511
28,40679,11567
28,37726,15818
28,37155,11066
30,38437,10871
28,40595,12616
28,42734,13355
28,41124,11048
28,36289,11148
28,41753,10918
29,40450,11113
27,40042,11199
28,40154,11261
28,43709,10868
28,39785,11363
28,43596,11476
28,43038,10967
28,37428,15230
28,36856,11102
28,36006,11155
27,39841,13052
27,38925,11472
28,39036,11532
27,38802,11317
28,43340,11073
27,37490,10813
27,35477,14399
28,40620,11303
28,35883,11873
27,37850,11621
28,35918,11109
28,40457,11982
28,35376,11220
28,37894,14537
29,37022,13983
28,39261,10995
28,35900,11109
29,41326,11508
29,40011,11409
28,39890,10795
28,37172,12065
28,38594,11688
28,40644,11371
28,41772,10864
28,39687,11170
28,42461,11140
28,42840,11566
28,39011,12202
30,37870,16936
28,41093,10926
28,39968,11312
28,36661,10798
28,36591,11248
28,45271,11272
28,36396,15013
28,37318,11024
28,36891,11411
28,43448,11062
28,36704,11019
28,35847,11401
28,37384,12830
28,42846,11671
28,39353,13869
29,37650,16072
28,39831,11047
28,35726,11208
29,36417,11721
28,37298,10960
28,40298,10841
28,36993,11091
28,36333,11240
28,36592,11906
29,39988,11509
29,36245,10956
28,37039,11266
28,38881,10868
29,36218,14184
27,36910,11154
29,37168,11071
28,39891,14639
28,36160,11046
28,37178,11384
28,36289,14783
28,42720,11304
28,39593,11280
28,38427,11089
28,35615,12303
28,39951,11383
28,36309,11383
28,39024,13324
28,42499,13492
28,36099,12243
28,36185,12174
29,38607,11265
29,41652,14926
28,36267,12466
28,36256,11572
27,38036,11339
28,39231,11906
28,37510,11124
28,37578,10929
28,41373,11494
28,36751,11489
29,35378,10837
28,36923,13712
28,39712,10768
28,36589,11423
27,39169,11006
28,38214,10937
27,41055,10903
28,36477,18777
29,38404,11149
28,41084,11604
28,35952,11237
28,36619,10806
28,35500,11078
28,39340,11428
28,36515,11100
28,35818,13129
28,39406,11332
28,39590,11283
28,36101,10911
28,35838,11200
28,41035,11184
29,36655,11896
28,36660,15032
29,36254,11299
29,40823,11665
28,39566,11661
28,38709,11068
28,39607,11273
27,42391,12472
27,36007,13336
27,36418,10985
27,39839,11388
27,39395,11266
28,35537,11132
27,35617,11190
28,40408,14795
27,36116,10967
27,35546,13612
27,36010,15225
27,39743,14104
27,35962,11142
27,36273,11228
27,36257,11349
28,40541,13971
28,35156,11335
28,35475,11127
28,39673,11476
27,35648,11340
28,35763,10838
27,35800,11452
28,39846,11162
28,35928,10885
27,35433,11410
27,36416,14903
27,40327,11383
27,35707,11599
27,35666,11654
27,39065,13716
28,35777,10991
28,35864,11184
27,37405,10970
28,40663,11450
28,40309,11596
28,38667,15325
28,35885,11106
28,45950,11027
28,39884,11079
28,39158,11243
27,37371,10987
28,43891,15188
28,38433,12553
29,39043,14520
28,42006,11246
28,38078,11502
28,36382,10764
27,39127,11248
28,41001,11598
27,37238,11524
28,35284,11168
28,36182,11684
29,39200,11125
28,36727,11839
28,36743,11083
28,40053,11198
28,35933,14623
28,36326,14140
28,36077,11116
28,43468,11250
28,40158,11800
28,39887,11311
28,38237,11938
28,40425,15465
28,37376,11149
28,36914,10958
28,41264,11085
28,36355,15328
28,36110,11321
29,37484,10794
28,42150,10341
28,35683,20514
31,35700,10864
27,37648,10891
28,41563,10691
28,35625,14193
28,36947,11415
28,41254,10464
28,43626,10743
28,36982,14958
29,35839,10500
27,39053,11160
27,41107,10739
28,37371,14774
29,36104,12238
28,40022,13250
29,38712,10533
29,39071,17890
29,36016,11053
30,39775,11289
28,39579,10691
27,36386,18960
28,40580,11012
28,35730,10729
28,39367,11590
29,37041,14228
28,40686,10749
28,212063,10642
28,37382,10981
29,36601,17564
28,40157,10489
28,35960,10412
28,35736,14421
29,39556,14792
28,36151,10564
27,36521,10688
28,35659,11192
27,39580,15232
28,35605,10764
28,36411,10756
28,35316,10523
28,39153,14838
29,35632,10655
28,36103,13994
29,38131,10744
28,35552,14590
28,35619,10765
28,35666,10587
27,40952,14308
27,36002,18726
28,35240,10577
27,36053,11109
27,41777,11121
27,40057,15294
29,39330,11468
27,42466,10851
28,36754,12351
28,37869,18430
28,38966,10647
28,39876,10789
28,36270,10772
28,35699,14175
28,36850,10840
28,39613,13895
28,35938,11048
28,35415,14669
28,35631,11092
28,39199,11068
28,35609,11120
28,37121,14909
28,40523,11114
28,35880,14437
28,36167,10771
28,36079,14790
29,39645,10604
28,36115,10725
28,36731,10927
28,39111,20417
28,39268,11201
28,36036,14464
28,36774,11051
28,41731,13935
29,35672,10897
30,36091,11724
28,35966,10868
28,39560,16430
28,35731,11365
28,36222,10545
28,35192,10630
28,39455,15025
28,40350,10735
28,36516,10970
28,40223,11425
28,38391,14957
31,38632,15370
28,38611,10658
29,42210,10875
28,39379,15490
28,37495,12396
28,39514,13949
29,42217,10715
28,38227,15495
27,36341,10523
27,36378,11017
28,39652,10837
28,36536,18355
29,35668,10653
29,40580,10884
28,35627,12044
29,36193,14391
28,36204,14087
29,39376,11064
29,35723,10371
28,36160,17402
28,36008,10468
28,43797,10900
28,40593,11017
28,39120,15062
28,41931,11202
29,35536,10939
27,37728,10631
28,36689,14106
28,41644,10772
28,36450,10434
29,37372,10579
29,36091,19157
28,40068,10830
29,35827,12741
28,37671,10509
28,38636,15070
28,35438,10621
27,36048,10919
28,36721,10793
29,39479,18297
28,36273,11021
27,35837,11418
28,37293,11124
27,39095,13925
28,35564,10368
28,35843,10452
28,41711,12265
28,35475,20414
28,35742,10677
28,38708,10920
28,46692,11052
28,35825,16076
29,35468,11356
28,36348,13398
28,42632,12181
28,35966,12010
28,36304,12172
27,39591,12388
28,37423,11474
28,35770,11638
28,37673,12518
27,38860,14805
29,36060,15350
28,36220,11512
28,36188,11697
28,39867,11270
28,36499,11240
29,35673,11907
28,35182,11119
28,39853,11509
28,35385,11759
28,36391,11762
28,39535,11321
28,35403,11777
28,35269,11176
28,36243,13708
27,39537,11965
28,36620,15367
28,35762,12524
28,36169,12545
28,39277,12155
28,36282,11811
28,38135,12709
28,39948,12746
28,36394,12308
29,36926,13693
28,36793,12251
28,39200,13012
27,36245,13687
28,41834,13704
27,39278,12011
28,38992,12330
29,36472,12048
28,35792,13653
28,38057,11566
28,38204,11345
27,40081,12806
28,41716,11938
28,41784,12095
28,36326,11677
28,36023,11937
28,36331,12509
27,40352,12603
29,36122,14581
27,35638,11735
28,37579,12055
28,39734,11883
28,35490,12595
28,36628,15775
28,40208,11484
27,35126,11569
28,34737,11995
28,35120,11648
28,39423,11560
28,36161,11286
27,35177,11650
28,35650,11446
27,40431,14653
29,35566,11749
28,35633,11466
29,39751,11843
28,35673,11630
28,37648,11487
28,35830,11476
28,40551,15359
30,35987,11474
29,35478,11427
28,35667,12254
28,39015,11951
27,37262,11734
27,36075,11449
27,39506,15957
28,36004,11387
27,37710,11586
28,36080,11041
28,39642,11888
28,36026,11501
27,38795,11354
28,36891,11109
27,39623,16462
27,36079,11961
27,38311,11715
28,38941,11613
27,36822,11582
27,36780,11470
27,36482,14860
27,41931,12797
28,38984,11847
27,39424,11997
28,39334,12035
29,43390,11427
28,39854,11650
28,38952,11968
27,37716,11663
27,39344,15035
28,35874,11883
28,36290,11413
27,39488,11281
27,35425,11140
27,35638,15021
28,37136,11339
28,39735,11656
28,35814,11269
27,35915,11205
28,38206,11264
27,142545,11447
27,43357,11677
28,36357,11258
27,40781,11518
27,40873,11239
27,37588,14630
28,37319,11490
27,40440,11869
27,38788,14472
28,38713,11522
27,37370,11712
27,39725,11451
26,36555,11498
27,37821,11159
28,43234,11538
28,36667,11526
28,37075,12964
27,40241,11385
27,42809,11508
28,39948,12467
29,41353,15495
28,42202,11512
27,40141,14307
27,35289,11234
29,36135,11532
28,40821,11943
28,35521,11669
28,35563,10970
28,35964,11657
29,41021,11095
28,35664,11120
28,35505,11433
28,35658,10951
28,41840,11469
28,35900,11448
28,36200,11754
28,37128,18814
28,43491,11884
28,38435,11356
29,36543,11368
29,39237,11541
28,38677,11109
28,36143,11058
29,35496,11487
28,39902,11493
28,38848,11405
28,36783,11305
29,36588,11069
28,39738,12257
27,38117,11533
28,35849,14378
28,39671,16549
29,36744,11400
28,38521,11330
28,36791,11451
28,40888,11399
28,147239,10966
28,37273,11766
27,36002,11082
28,40446,11512
28,37540,11551
27,35917,11350
27,38202,11317
27,35897,12174
27,40518,15007
28,36346,12826
28,39564,11768
29,40036,15501
28,35495,11210
28,36176,11535
28,37659,11480
27,35627,11458
28,36314,11308
27,36723,11809
29,39756,11629
28,35724,11331
28,35729,11144
28,41862,11751
29,38162,14308
28,37369,11480
28,38111,11717
28,44264,11090
28,41800,11668
28,41513,15333
32,41686,11777
28,40730,11458
29,39345,11048
29,39649,11164
29,42798,11540
29,38525,11656
29,38597,11986
28,35743,11155
28,39252,13813
28,35357,11671
28,36490,11799
28,36697,11503
27,41001,11687
28,36217,11579
28,35711,15011
28,39569,12164
28,37947,13287
28,39538,12121
28,40768,12545
28,41933,11848
28,36375,12009
28,37506,11756
27,42984,15751
28,38149,11437
28,36571,12549
29,36914,11919
29,39188,11896
28,39064,11917
29,36069,13670
28,38356,15258
28,42908,12935
28,36240,12932
27,35096,12189
28,37106,12373
28,44777,12686
28,37444,12350
28,36750,15272
27,36049,11761
28,41195,12215
27,37278,12359
29,36177,13010
28,38789,11959
28,37335,15433
28,35909,11358
28,36305,11484
29,40111,15048
28,37194,16636
28,36443,10627
28,37683,11161
28,40044,11015
28,37655,17307
28,37469,11021
28,42175,11028
30,41095,11288
29,39249,15617
28,35858,11464
28,40125,10696
28,37662,11218
28,38359,14953
28,36025,10952
28,39538,14242
27,36136,11208
28,38480,14539
28,37643,11849
28,36362,14760
28,37387,11204
28,37202,14928
28,41090,10928
28,36933,11879
28,35662,11599
28,36852,14595
28,39273,11661
29,35894,11347
28,35803,11374
28,38182,15358
28,41976,11058
28,38356,14697
28,36539,11587
28,42642,18253
28,38266,10991
28,37247,11607
28,38318,11133
28,42173,15592
28,35499,11682
28,35592,11180
28,36802,10791
29,41849,15455
29,35623,11154
29,35874,10773
28,38727,11012
28,37881,14839
28,36288,14892
29,36110,14600
28,38449,11627
28,38682,15548
28,37275,11334
27,36487,11479
28,38640,11632
28,39500,15048
28,36082,11080
28,40210,10979
28,36649,10822
28,37297,14994
28,35432,11146
30,41782,10636
28,35901,11513
28,38596,20641
28,36062,11111
29,39277,11884
28,36243,11424
28,37723,15464
29,38083,11311
28,35810,10772
29,37487,11201
28,37642,15515
28,40641,11098
28,37935,10649
28,35666,10934
28,36919,15602
27,42119,11265
28,40408,13170
28,38178,11042
27,36939,18579
28,40512,11421
28,39164,11596
28,39404,11054
28,41630,15854
28,35967,11393
28,35809,11026
28,36645,11482
28,40096,17200
28,37224,10742
28,39339,11727
27,35518,11405
27,39760,17317
28,36069,10499
27,35916,10932
28,42090,14223
28,36515,15324
28,35819,10970
27,36870,10367
28,38421,10749
28,36832,15813
29,36034,11157
28,36222,12169
28,43318,11050
28,39849,14473
28,38729,10866
28,44413,13711
27,36745,10973
28,36268,15483
29,40581,10908
29,41991,10531
29,36227,19127
28,35657,14130
27,35308,10463
29,40261,11961
28,35674,10996
29,37367,14769
28,35448,11415
28,39220,11170
28,36217,10685
28,36660,16412
28,39612,11096
28,42026,11289
28,36341,11180
28,36868,14797
28,40251,10472
28,35969,14312
28,35799,10855
30,35818,14450
28,39492,10823
28,40022,11655
28,36184,10788
28,37100,15094
28,36034,10837
28,36506,12715
28,35240,11468
28,39844,14690
28,39273,10552
28,35727,10749
28,35732,15556
28,40286,14659
28,37098,10855
28,35656,14189
29,40004,10820
29,36460,14898
28,36693,10891
28,37473,11137
27,39628,10729
29,36670,17239
28,37167,10935
29,37487,10728
29,40578,11021
28,37907,14858
28,38317,11345
29,41491,11112
29,37216,10679
28,35647,15609
28,38149,14591
28,40465,11240
28,36711,11090
30,36278,14891
28,36966,10930
28,45633,13578
28,38105,11352
27,38994,15276
28,38247,11171
27,41269,11091
28,39311,15135
27,40748,14084
27,42183,10631
28,37599,10525
28,38723,11098
28,35670,19621
28,38061,10681
28,38468,11468
28,35407,11166
28,35837,16682
28,39456,10620
28,37342,11418
29,36182,12235
28,38846,13578
28,36405,13576
28,35869,12425
28,34656,563949
28,39102,11892
28,36249,12163
28,36529,11481
28,35614,11919
27,39755,15012
29,35872,11704
29,35125,11728
28,39270,12305
29,36082,11071
28,36448,11169
28,36350,14125
30,39839,11603
28,35855,11706
28,35623,11595
28,35437,11533
29,39694,11708
28,40086,11578
27,36831,11424
28,37449,11434
28,43091,14680
28,39539,12709
28,40354,11983
28,42734,11212
28,39619,11144
29,40552,12537
27,39643,11534
28,41625,12366
29,35790,11702
28,38642,11414
27,40885,11617
27,40296,11771
27,36664,10928
27,36512,11904
29,43319,11657
28,39407,13559
28,35929,12810
28,36463,13424
28,40501,12508
27,35861,12331
28,36280,13017
29,36395,12315
28,41447,11991
28,38495,12200
28,40555,11992
28,40211,12804
28,36553,12444
28,39218,12068
28,40280,11605
28,41757,12593
29,36758,12355
28,36200,15354
28,37382,12393
28,39576,11644
28,35842,10900
28,35566,11436
28,40134,11960
28,35956,12133
28,35107,11323
29,36368,12219
28,40791,11320
30,36167,11992
29,35474,12028
28,35897,11545
28,41529,11374
28,36449,11128
28,35754,14389
28,36598,11596
28,39969,11701
28,36018,11435
28,36297,11371
28,40572,11378
28,36902,12355
28,35996,11703
29,35263,11303
29,40128,12215
28,37254,11522
28,35688,12070
29,34835,11304
29,38435,11428
28,37976,11683
29,35019,15081
28,41110,11673
27,38492,11380
27,39232,11404
28,37103,11401
28,40883,11167
27,37954,11668
27,39483,11715
28,38703,11468
28,40660,11637
27,36037,12826
28,38052,11941
28,42728,12472
27,36687,12242
28,36798,11802
29,38355,10957
28,39781,15450
28,36047,11427
28,37265,11410
27,37765,11694
28,40765,12159
29,38028,11498
29,36543,11598
27,41610,11189
29,38625,11438
28,40156,11389
28,37278,11676
27,41299,11389
27,35598,11607
28,35855,12025
29,35110,10912
28,41051,14796
28,36036,11323
28,34966,11673
28,36156,11491
28,40819,11548
27,36097,11162
28,35596,11349
28,40014,13720
28,38171,11251
28,37381,11564
29,37088,11768
28,39557,12758
28,38940,11444
29,35447,12224
28,35569,11580
27,39585,15004
27,37439,11534
29,35990,11034
28,42385,11643
29,36980,11448
29,37937,11500
29,37694,14648
28,39789,11080
28,36208,12648
29,41035,11509
29,36496,11310
28,40082,11526
29,37809,11113
29,37973,11587
28,39531,11912
27,36033,11334
28,41119,14195
28,39405,11317
30,41843,11947
28,36055,11137
27,36660,12903
30,37222,11937
28,41365,11471
29,35339,11227
28,35347,11751
27,39810,11475
28,36447,11273
29,35493,11453
28,35927,11855
28,42544,11520
28,34703,11770
29,37000,15323
28,36520,12001
28,41881,11490
29,35835,13125
28,35553,11377
28,40807,11555
28,37794,11458
30,36917,11077
28,36584,11142
28,43093,11215
28,41324,10915
29,40284,11962
28,38630,11307
28,41247,11158
30,36786,12305
27,35960,11162
28,36152,15999
28,40339,13674
28,37425,11386
28,37331,11338
27,40198,12241
29,36106,12643
27,37306,71976
28,37960,12200
28,39675,11507
28,35625,11324
28,38563,11555
28,35918,11267
27,40509,11304
28,36166,11827
27,35947,11707
27,39346,17211
27,35554,11892
27,36782,11023
30,35906,11308
28,39197,11659
28,35936,11191
28,36619,11355
28,36399,11213
29,39853,11794
29,36053,11151
27,36327,11611
27,37720,11303
27,35866,11293
27,35866,11691
29,36510,14545
29,39662,11964
28,37503,15472
28,39618,11317
28,36567,11281
29,39446,11811
29,36928,11239
28,35832,10829
27,35892,11544
28,39010,11138
28,35091,11690
28,35133,11484
29,39065,11478
30,35724,10876
28,36095,14106
28,35202,11558
28,38942,11802
28,35424,14283
28,34917,11360
28,35112,12139
27,39144,11471
28,36403,11714
28,35650,12101
28,39324,11646
27,37376,11214
27,36484,11032
28,35926,11943
28,42969,11024
28,38163,13534
28,38040,11081
28,38508,11936
28,42408,11459
27,37660,15196
27,36065,11373
27,40820,11409
27,40173,11596
28,40272,11118
28,36951,11184
27,40406,11232
27,39036,11037
28,40271,11517
27,38871,11735
28,42127,13698
28,36267,11215
27,35859,11655
32,57755,11062
28,38510,11017
29,39709,11495
28,38572,13867
28,35922,11376
28,37958,11900
28,37742,11984
28,36783,12199
28,39228,11691
28,37762,11237
28,38182,12274
28,39210,13954
28,40454,12029
27,39734,11997
28,40992,13563
29,40657,11897
28,40617,11418
28,39014,11814
28,41333,15417
27,36739,11943
28,35999,11350
28,42145,11579
27,37693,11422
27,37675,11007
29,36552,11598
31,42974,13556
29,42069,11140
28,39084,11149
29,36799,12174
29,40584,12124
28,37248,11261
28,36956,11065
27,41033,11163
27,36214,11098
27,37008,14311
28,37423,12065
28,40614,11358
28,36624,11487
28,36751,12619
28,40401,13266
27,42106,11209
28,36433,11159
28,38357,10947
28,41091,10723
28,41149,11733
28,40394,11861
27,41704,10786
27,42539,11521
29,37718,10779
28,39806,15094
29,37837,11018
27,40427,11653
28,36582,10626
27,40757,13861
28,36055,11759
28,39869,11443
28,37171,11491
28,38371,11328
27,39839,11200
28,37500,11625
28,36593,11744
27,39456,11692
27,40905,11782
27,39124,11398
27,36596,11712
27,38529,15916
28,41638,11921
27,36665,14285
28,37169,12080
28,41227,12388
28,36965,11919
28,36002,11486
28,37205,11282
27,40440,11461
27,36736,11591
27,36306,11177
28,36036,11381
28,40685,12143
28,36628,11377
28,35930,12413
27,39420,14723
28,36466,13334
28,37100,10876
29,36497,11879
28,41533,11765
29,37523,11623
31,36715,11627
29,37005,11507
28,40050,11481
28,37793,11424
28,35778,11307
28,36394,11403
28,39489,11637
28,38087,11396
29,36139,11420
27,40447,17324
28,37525,11494
29,38497,11285
28,37978,11613
29,41015,11836
27,36846,12103
28,38682,12050
29,36651,12409
29,40175,11452
28,36595,11552
29,38521,11387
27,40266,11633
28,39946,11179
28,41731,11818
29,38630,14483
28,39990,11963
29,35936,15062
28,35891,11825
28,38223,11828
28,39587,10982
28,35085,11937
28,36033,11334
28,42632,11468
27,35518,11303
29,35651,11202
27,35332,11470
27,41334,11501
28,36355,11192
28,35344,13939
29,35211,11299
30,41743,12330
28,38881,15189
28,35994,11775
27,36529,11519
28,42659,11159
29,37297,11909
28,36554,12326
28,39809,11153
28,38919,12283
29,36321,12113
28,35683,11268
28,39588,10952
28,38050,13476
28,36381,11751
28,35542,12630
28,43587,11831
29,39077,17136
29,36013,11526
30,42914,11487
28,35949,11147
28,38044,11216
28,35877,11563
27,40320,11772
28,36577,11977
27,36533,11826
27,35879,11367
28,40841,13485
28,36005,11645
28,36691,11695
28,40715,11483
28,35736,12081
28,35993,11352
28,36616,14523
29,39811,11400
29,36233,11359
29,35718,11312
29,36338,11614
28,41442,11616
29,36163,12264
29,35814,11498
28,36495,13461
29,39749,12012
28,36250,12011
27,36127,11270
28,43886,12024
29,38157,11121
28,37585,11905
28,37571,15925
29,42497,11814
28,39646,11583
29,39945,11566
27,41083,11351
28,43569,11936
28,39942,11242
28,40157,14149
27,42559,11313
29,40293,12278
28,38795,11567
27,39003,11528
28,40731,11270
30,35850,11621
29,35278,11194
28,36342,12287
28,40543,13872
28,36096,11902
28,36241,11727
28,40709,11653
28,39548,11489
28,39882,13896
28,38436,11577
28,39110,12018
28,40106,11440
29,38577,11670
27,38326,11976
28,40808,11481
28,35866,11543
29,36611,11283
29,35585,11134
29,40230,15020
28,36096,11574
28,35696,11740
28,40696,12245
31,36956,13556
28,36182,11051
28,37750,11839
29,42465,10909
29,40204,11584
28,38187,11502
30,37144,11780
28,39911,11070
28,36840,11570
28,38903,11708
28,40673,11817
27,36060,11972
27,36052,14516
27,38070,11441
28,41138,14841
28,35810,11075
28,36162,11019
28,37196,12035
28,40854,11341
28,36098,11481
28,36542,12205
28,42646,11782
29,36246,11691
27,36988,12059
29,39446,11716
28,41898,12515
27,39172,11600
29,39264,16141
28,39410,13145
28,41831,11843
28,37178,11499
28,36446,11781
28,36463,11930
28,39228,11543
27,35599,11858
27,36356,11570
28,39745,11504
28,36475,11548
28,37676,11466
27,36402,11389
27,41338,11212
28,36019,11214
28,35535,17084
28,36779,11086
28,40017,11952
28,36504,12023
28,36244,13454
27,40026,12166
29,36162,11701
29,36523,12422
29,36431,14320
29,43024,11872
29,36535,11636
28,35752,11233
29,35462,14721
28,41039,11420
28,36260,13365
28,35488,10883
28,39341,19260
29,36709,11002
28,34913,10738
29,35341,10920
30,40018,15770
28,38279,10966
28,36442,10927
29,36947,11328
28,40400,14748
29,38270,11073
29,38947,14177
29,36238,11109
29,39910,17943
29,37787,11478
29,35973,11093
27,39559,14754
28,36149,15454
28,41066,10790
28,36461,11612
29,43550,11666
28,36851,16092
28,39006,11309
28,35637,11153
28,39110,10757
28,36169,15368
30,38445,11267
28,39954,13365
28,35801,10901
27,38149,15957
28,37755,11635
27,40925,14030
28,38297,12303
28,38757,16510
28,35265,12244
29,40171,12086
28,34925,12777
27,36632,15795
27,41599,11509
28,37827,11154
28,36287,12063
28,36130,18640
28,40288,12232
28,36777,12641
28,36802,12744
27,37402,19535
27,41413,12714
28,40701,14706
29,37352,11135
28,36228,14990
28,40667,10699
28,36367,11024
28,37729,11397
28,42058,15321
28,36786,10805
28,37042,12892
29,35587,11147
28,39782,14572
28,36935,11118
28,37729,11579
28,36387,11328
28,40422,15436
27,36828,15361
28,37995,11024
28,40424,10797
28,37009,15196
28,37491,10819
28,35606,10928
28,37860,10996
28,37167,18257
28,38741,11758
28,38248,10721
28,41929,10709
28,37930,18905
28,38896,10705
28,40718,10618
28,38933,11534
28,38941,18609
28,38991,10789
28,39071,11168
28,35493,11098
28,36242,14879
28,37848,11634
28,40793,16733
29,36984,11033
28,36332,15752
29,38529,10985
28,40036,10948
28,36046,10502
28,36151,15032
30,41584,10931
29,36665,12031
28,36336,11046
28,36485,18849
28,43008,11554
28,37862,11050
28,37083,10712
28,35534,16533
29,41535,10928
28,35739,11880
28,38109,11155
28,42244,21183
28,38076,10721
28,35804,12109
