noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
30,6626,7544,43636,42539,12758,10260
29,6341,7770,39937,42273,12161,14584
30,6592,7634,40989,42873,15982,10199
29,6776,7634,42596,45579,11823,10122
29,6687,7671,38664,42667,10969,10946
30,6711,7728,39443,42083,13396,13794
31,6728,7641,38774,46801,15017,13871
29,6469,7530,46729,41644,12186,10553
30,6616,7471,39077,41947,10908,17344
29,6409,7679,39699,44289,10825,14637
30,6471,7733,41629,49065,15259,10210
29,6952,7688,40056,41757,10983,10431
29,6407,7604,41399,41895,11187,10424
29,6432,7662,39124,45406,14575,14338
30,6584,7568,43593,43077,15215,10045
30,6342,7740,38895,40461,11532,10303
30,7115,7467,42034,41139,11214,10538
30,6432,7690,46275,45388,17068,13305
29,6454,7527,38851,42852,10343,10486
30,5901,7744,39626,40665,11886,10348
29,6954,7611,40018,45638,16177,11020
30,6331,7686,44695,42314,11503,18515
29,6776,7462,39914,43944,11262,12991
30,6360,7720,39414,43567,13225,10406
30,6717,7671,43641,46866,16333,10578
30,6707,7670,39171,40909,11735,13788
29,6630,7570,39199,44080,12126,10390
29,6562,7634,39795,45148,12804,10092
29,6461,7580,44218,42885,14828,10646
30,6594,7632,39503,46872,11629,14040
30,6757,7631,40771,44304,13481,10346
29,6432,7563,42846,45676,11306,11709
29,6487,7590,39405,41048,17638,10253
30,6362,7562,38760,43460,11641,13554
29,6449,7551,38383,48615,10690,10907
29,6478,7673,43016,45452,13334,10393
29,6472,7580,39971,41204,10442,16340
29,6505,7669,40006,42180,17740,18027
29,6513,7551,46028,47496,15413,10389
29,6641,7743,39534,41362,14065,10646
29,6781,7510,39287,41103,11185,10668
30,6602,7631,40704,46206,11700,14201
31,6720,7642,43497,42947,15776,10630
30,5873,7661,38639,41077,12249,10438
29,6462,7664,39233,43616,11734,10304
29,7562,7546,42202,45215,11551,14476
30,6811,7704,38997,41809,14698,10625
29,9348,7657,39625,41651,11973,10423
30,6726,7629,38788,44866,11576,10560
29,6401,7604,43982,42505,12173,14229
29,6484,7549,44225,44030,18012,12251
30,6916,7658,40291,42914,11021,10397
29,6741,7567,46341,45159,10850,14704
30,5766,7528,41627,40664,17210,13362
30,7252,7640,43503,43562,10291,11055
29,6343,7658,40209,45526,14174,11040
29,5725,7658,43899,41818,14641,10640
29,7247,7668,39567,42187,12359,14023
30,6532,7615,40434,42961,10956,10786
30,6674,7618,44866,47008,11829,10148
29,6455,7681,39407,42037,15972,10603
29,6745,7649,38670,41877,12219,15225
29,5801,7610,39312,48651,10900,10250
29,7206,7600,42866,42241,11708,10907
29,6726,7663,38839,41093,15848,14999
29,5544,7671,39506,42026,13007,13744
29,7460,7635,42960,48618,11772,10301
29,6786,7612,39366,41993,15276,11252
29,6374,7602,39431,46005,14319,13888
30,6777,7562,39477,46291,16512,13451
30,6722,7759,44125,41457,11103,10594
29,6296,7551,39153,41163,18277,10263
29,7103,7498,41303,43331,10740,10650
30,6456,7649,43073,44985,13097,14701
30,6532,7591,39647,42485,14768,10255
30,6729,7603,41521,41563,13137,10503
30,5508,7696,43348,46027,11902,10517
29,7395,7558,44402,42385,11828,14080
29,6745,7583,39899,41715,16642,11914
29,6345,7624,39895,40825,12184,10572
29,6680,7558,44896,45150,11705,10651
29,6422,7608,40370,41367,12841,13054
30,6538,7503,39221,42543,15511,10626
29,6947,7668,38616,44324,11479,10103
29,6336,7523,44718,42823,11301,15299
30,6709,7616,38208,41528,13301,13600
30,6685,7557,39112,41636,14544,11603
30,6426,7541,43825,46036,15642,10506
30,6716,7556,40731,45372,13084,10814
30,6378,7614,43938,42826,16559,12874
29,6452,11214,39903,45994,10503,10495
30,6826,8205,45056,43791,11710,10120
30,5507,7617,43762,44542,14382,16380
30,7033,7604,39244,45496,11934,13953
30,5914,7639,42425,45751,11480,10391
30,6804,7578,40084,41926,12459,10252
29,6478,7716,41303,41810,15137,10531
30,6538,7552,42125,45725,11349,13513
30,6435,7602,45074,42106,11392,10178
29,6550,7495,40163,42300,15848,14427
29,6095,7637,41681,41551,16142,10742
29,6970,7656,43407,46299,13739,14295
29,6738,7603,37953,41352,11026,10457
30,6453,7587,39123,43152,13078,10234
30,6613,7633,41339,45377,15302,10328
29,7101,7620,42623,41231,12353,12883
29,6584,7603,39317,41341,10693,12123
30,6866,7995,40379,41262,12412,10315
30,5521,7700,46781,45843,10347,10757
30,7232,7574,39524,41232,17040,12779
30,9331,7633,39651,41106,15181,10297
30,6177,7580,39400,46074,11903,10574
29,6433,7670,43751,41108,11212,10905
29,6422,7703,39808,42155,11535,13658
30,6625,7577,39618,41878,16323,10414
29,6561,7622,45937,45507,11760,15228
29,6218,7693,40037,43220,11799,11303
30,6680,7651,41190,43715,14407,14272
29,6710,7567,40768,48202,16224,11597
29,6206,7670,43629,41836,10856,10201
29,6739,7603,39699,43709,11454,15895
31,6439,7586,43276,41889,11894,13261
30,6776,7620,43205,45023,15622,10464
29,6698,7626,39077,42572,11733,10154
30,6371,7654,38452,43874,10700,10570
29,6641,7631,40450,44933,15261,14220
30,6646,7676,44759,42105,11736,10342
30,6345,7666,39470,41644,15840,10565
29,6629,7610,43071,45966,14998,10285
29,6418,7684,47100,47054,11954,15101
30,6730,7610,42176,45339,11742,13941
30,6644,7550,40660,44187,14775,10469
29,5405,7639,40428,52498,14512,10332
30,7320,7698,47631,45799,13279,11308
30,7020,7466,41369,42927,12331,14095
29,6146,7519,41737,41256,12073,12501
30,6634,7712,44615,49889,15437,12465
30,6339,7699,43650,44629,11437,13152
29,6606,7699,40150,43362,11286,11573
30,5864,7644,40819,48662,11725,11298
30,7115,7676,42828,47371,15114,11481
29,6689,7643,42427,42373,13177,11366
29,6791,7759,38992,42978,10705,11105
29,6357,7473,42904,44521,13468,15238
29,6731,7580,38592,158693,10494,10831
29,6556,7520,41162,43541,16847,11735
30,6636,7562,39675,46134,16495,10901
30,6693,7574,47203,42163,11816,10797
30,6399,7765,38671,42690,11158,11258
30,6666,8121,40062,42520,13902,12153
29,6633,7579,45371,44223,14891,11243
29,6380,7535,42917,44793,11885,11096
30,5922,7580,42246,47450,11958,11226
30,6941,7671,42039,47877,11004,11065
30,5778,7516,43720,45244,15221,11419
30,6504,7723,38793,44215,11662,11078
29,6823,7630,39888,46219,11494,11222
29,6602,7544,43723,46821,11472,10816
29,6529,7692,39346,42073,16614,10741
29,6344,7624,39301,42124,11423,14468
30,6675,7619,39246,45969,10354,11286
29,6358,7592,43398,41948,15811,11051
29,6713,7670,39201,42580,10132,10979
29,6712,7596,41137,40305,17257,10965
29,6373,7641,44258,46566,19247,10996
30,6578,7584,39331,42314,14261,10983
29,6558,7581,39399,42739,11522,11557
29,6370,7698,42223,45809,11247,11024
30,6660,7620,46633,43875,15532,11645
29,6163,7658,39665,44424,12484,11391
29,6570,7590,40971,44010,11509,11083
29,5801,7586,45207,46574,12640,11093
29,7114,7628,39225,41467,16151,11620
29,5854,7605,39461,43752,11188,12694
29,10698,7561,40627,46486,11973,14756
29,6441,7779,44686,41571,11538,11743
30,6813,7663,38680,41723,15489,10923
29,6243,7638,40969,41816,11317,11175
29,6713,7677,43375,45775,10257,11256
30,5732,7568,40339,41317,11922,10689
29,7247,7573,39443,41487,10242,11046
29,6742,7604,42774,45200,14922,12081
29,6690,7596,40031,41606,20860,11193
29,6447,7682,40665,42052,11942,11292
29,7047,7519,39087,42103,13679,11297
30,6332,7830,43124,47834,10998,11294
30,6519,7592,38211,43771,15992,10999
29,6516,7471,38784,42880,11109,11046
30,6688,7744,43063,47437,10980,12083
30,6584,7550,38764,44277,12222,11213
29,6435,7621,39794,44851,16631,15071
30,6336,7628,40644,44573,10991,11437
29,6559,7626,42354,46383,11959,11342
30,6207,7627,38724,40838,15765,11775
29,6540,7593,39142,42969,15939,11384
30,5683,7797,43255,44965,14179,10842
29,6114,8035,38656,41600,11882,11387
29,7356,7571,39039,41566,11543,11269
29,6538,7627,38961,41706,10785,11627
29,6330,7586,42706,44478,17540,11204
30,6674,7601,38968,41773,15707,10618
30,6336,7553,39428,41156,14237,11577
30,6582,7708,42417,43788,11823,11241
29,6717,7628,40106,41953,11368,10883
29,10319,7650,39576,43207,17316,11628
30,6720,7571,39022,41717,11166,14878
29,6566,7658,42898,46857,11306,11369
29,5568,7504,39498,44950,12196,11527
29,7552,7701,38941,44001,15014,11854
29,6416,7588,41934,51514,12188,13648
29,6732,7667,42339,42449,11812,11489
30,5741,7713,43335,41892,13688,11599
30,7146,7612,40966,41477,14647,11794
29,6642,7705,42976,45899,11324,13087
30,6545,7659,39437,41496,12101,11669
29,5564,7610,39225,41983,12152,15772
29,7198,7625,41311,45297,13317,10660
29,6643,7681,38279,42517,12290,11150
30,6623,7516,38728,42323,15318,10741
30,6591,7570,39046,42440,15462,14950
30,6403,7560,42528,46948,13863,10740
30,6753,7555,39543,41626,11707,14526
29,6527,7522,39153,41620,16117,11134
29,6435,7552,43587,47492,11294,16755
29,6570,7616,39506,44721,11423,11162
29,6578,7593,39451,42317,17197,11053
29,6628,7652,39096,42047,14982,11979
29,6546,7550,45253,48203,13359,13719
30,6447,7538,41612,43113,12420,11690
30,7227,7635,40810,42912,11978,10823
29,6385,7560,42190,46915,15435,11069
30,6262,7589,39215,43444,11919,14814
29,6536,7595,39959,44783,10921,11648
30,6370,7711,40010,43594,10979,11622
29,6662,7549,42809,46426,10820,11167
29,6714,7563,39384,45640,19738,14817
29,10169,7613,38384,41875,14785,15780
29,7019,7722,41325,46005,14922,12768
29,6540,7694,38937,42313,11345,10613
30,6565,7574,39372,44640,11557,14595
30,6460,7602,41505,41196,16369,10707
30,6256,7655,44580,44470,12224,11057
29,6502,7619,151904,212871,11357,10740
29,6495,7620,39301,43170,14800,14406
30,6387,7577,43093,46325,15390,11142
30,6624,7572,41408,44147,11407,11676
29,7242,7698,38988,44457,11266,10378
29,6443,7586,38426,43164,11130,14791
29,6430,7627,46730,49741,15277,10534
30,6486,7580,39043,44693,11368,10628
29,6708,7618,38801,42236,12127,11532
29,6524,7542,44196,46545,12600,15735
30,6399,7731,39266,42166,10549,14258
29,6565,7579,38547,42250,12060,10788
30,6638,7649,42828,41727,14344,10363
30,6745,7558,42437,45758,11705,13540
30,6535,7550,39053,41923,14527,10905
29,6639,7629,41936,42458,15715,12789
30,5862,7616,42241,45757,15518,10639
29,7334,7585,38567,41948,14122,14049
29,6374,7683,41506,42207,11782,10393
30,5846,7738,39122,42212,11755,10464
30,7678,7606,43188,44973,15615,10779
29,6486,7590,42924,41260,11081,14655
29,6638,7554,39321,41316,11269,10719
30,6578,7558,43711,45334,11665,13105
30,6706,7616,43189,42046,16849,10585
30,5685,7611,41284,41698,12280,15177
29,7082,7632,41907,42602,11575,14960
29,6423,7505,45488,45253,11199,11043
30,6955,7635,39253,41324,10679,10534
30,6438,7542,40727,41391,17386,15189
31,6450,7546,48109,45807,14114,10956
30,6484,7567,40101,41477,12535,10687
29,6739,7582,39709,41854,14140,10867
29,6641,7438,45019,41836,13338,14404
29,6556,7592,44490,46511,15425,10739
29,6759,7572,39602,41621,11239,11714
29,6795,7546,41865,42489,11780,10753
30,6584,7577,42834,47230,12197,16244
29,6757,7674,39417,42427,15823,10691
29,6491,7680,41868,44025,12282,10795
30,6686,7555,37947,42247,11746,10760
29,6530,7606,42460,45001,12662,17982
29,6460,7829,40918,42311,16156,10450
30,6526,7630,38286,43730,13356,10410
29,5873,7614,43234,45818,11689,11308
29,7164,7599,41128,42031,16099,14222
30,6893,7666,37664,42134,10554,10602
29,6325,7550,38260,43047,12306,10907
29,6627,7620,45416,45543,14936,10779
29,6387,7770,39437,41560,15300,13799
29,6333,7635,39289,41717,12199,11040
29,6403,7532,44750,46887,14973,12873
29,7237,7768,39854,42533,14575,10945
29,6231,7504,39683,41559,11390,14315
29,6463,7662,41134,41804,13365,10516
29,6697,7627,43168,46992,11666,10709
30,6777,7562,39531,41964,15962,10854
29,5681,7537,44163,41725,10903,19053
29,10065,7652,134288,48254,11467,11906
29,6931,7684,39265,43037,11590,11347
30,6600,7420,38959,41397,15855,10406
29,5563,7646,39480,41790,11840,14724
29,7114,7458,42749,45507,12318,11147
29,6372,7574,40184,43625,13715,11096
29,6584,7674,38695,42383,10663,15492
30,6454,7698,43131,45000,17309,11839
30,6363,7663,38277,41686,15575,98892
29,6489,7682,39417,42764,12142,92365
30,6580,7697,38831,41018,11351,18813
30,6302,7644,43567,45602,15642,19424
30,6449,7616,38590,40725,15743,16596
29,6263,7537,38927,42293,11498,17321
29,6519,7741,40817,45605,13059,16769
29,5705,7568,39139,41941,12090,16424
29,7173,7722,42227,41116,16128,16672
30,6605,7586,41509,42970,11410,16554
29,6756,7575,42643,45241,11501,15432
30,6780,7636,39729,41168,15907,16919
29,5674,7675,39657,41753,14995,19020
29,7245,7571,42006,48347,13948,19510
29,6660,7575,41042,45606,11052,20018
29,5789,7508,41237,44372,12768,16525
29,7246,7593,41038,42331,10813,16840
29,6609,7725,45080,47276,18045,16721
29,6609,7540,42909,41554,14743,16676
29,6298,14726,41826,41773,11572,16241
30,6591,7569,46894,45662,11443,17126
30,6423,7717,43126,42974,11126,18123
30,6465,7651,43438,41765,18296,16205
30,6563,7615,40885,41091,11357,18316
29,6338,7528,42554,46420,11663,17466
29,6596,7499,38007,43176,11252,16098
29,6513,7636,40212,41416,16153,16955
29,6302,7688,42680,44575,11441,18797
29,6513,7645,39175,41822,12006,21256
30,6530,7588,38848,42919,13468,16260
29,6498,7660,41158,41223,14656,17339
30,6650,7643,43414,45267,11495,16074
30,6406,7668,39221,41883,11810,18431
29,6515,7592,39984,41585,11260,18308
29,6649,7590,45089,43220,13529,16911
29,6438,7567,40874,42370,16047,17611
29,5751,7532,41427,41921,16363,17302
30,7334,7641,39261,42064,12292,16508
29,6444,7648,44789,44486,11067,17654
29,6617,7715,39277,41437,11776,17453
29,6235,7677,39085,41753,19855,16227
29,6405,7598,42050,44403,12005,17808
30,6493,7588,42778,40909,10825,20067
29,6666,7556,41253,42578,15483,19579
29,6417,7634,42714,41344,14830,19794
29,6299,7699,42222,46284,14212,23483
30,6395,7694,40757,42393,12019,17758
31,6477,7627,38256,41945,11832,17646
29,6345,7534,43387,46562,14788,17564
29,6567,7620,41923,42162,11578,16945
30,6789,7614,41725,42582,11340,16702
29,6475,7683,38643,46525,12093,17624
30,5705,7650,41837,46874,10404,16708
29,6601,7526,39036,42867,12649,16859
30,9450,7653,41828,42654,17251,17662
30,6830,7644,43518,45936,11936,17672
29,6364,7699,38574,42781,11601,19719
29,6525,7669,39488,41914,11808,19202
29,6920,7538,41001,42260,18496,16975
30,6204,7719,43120,45565,11391,22360
29,6603,7551,39564,42358,11387,18110
29,6495,7568,39515,42745,14375,16720
30,6425,7612,46736,45675,14902,17738
30,6631,7588,38784,41544,11608,18047
29,6411,7581,39008,41724,13017,17673
30,6446,7643,41626,41464,11039,16478
29,6938,7588,41613,45846,15054,17951
30,6360,7566,39105,41810,11884,16658
29,6554,7564,38601,41453,12247,18825
29,7080,7665,43067,44795,11510,17842
30,6717,7634,42251,42847,10332,19441
29,6810,7713,38239,40902,13423,17405
30,6410,7677,43043,42297,12482,17271
30,6715,7621,38328,46311,13332,21179
29,6927,7565,40857,42592,13686,17048
29,6395,7643,38845,41119,11811,21878
30,6819,7607,42760,44997,12148,17133
29,6867,7660,38787,41456,12108,20232
30,5713,7730,41478,41583,13081,19599
30,7139,7509,43364,41642,13159,16564
29,6386,7580,41087,44551,12292,16111
30,6491,7654,39032,41035,15886,16654
29,6525,7643,41121,42447,12480,17038
29,6199,7661,41328,44146,12728,16068
29,6650,7676,38880,42658,13152,20830
29,6252,7617,38844,44877,12071,18262
30,6536,7582,45319,41541,12605,16057
29,6515,7619,39308,44903,11958,17893
30,6280,7627,38714,41709,12184,16306
30,6652,7669,39509,41325,12918,15340
29,6769,7573,43395,45421,12451,18068
29,6347,7635,38675,42475,11987,15955
29,6901,7657,38939,41127,11539,16848
30,6502,7664,41323,43958,13315,16619
29,6595,7488,39515,45481,12316,16341
29,6614,7558,39185,41376,13111,15806
29,6427,7576,40154,42201,12633,16782
30,6608,7661,44353,47131,13243,16795
29,6672,7775,43216,40963,13194,18099
30,6277,7665,41408,41167,15872,16611
29,6897,7636,42195,41170,12108,16210
29,6505,7557,38408,48018,12580,20691
29,6425,7567,39250,41881,12186,17867
29,6492,7489,40895,42996,12648,16397
30,6645,7637,44200,46817,12131,15854
29,6441,7687,39012,43227,11554,17205
30,6534,7622,39377,41549,12572,25420
29,6267,7738,42445,43326,12023,16830
29,5882,7596,40659,44962,12031,17005
30,7414,7627,39496,43441,12046,15946
30,6687,7689,39633,167380,11482,16349
29,6760,7752,44232,46040,13151,16225
30,6541,7572,39618,42549,10889,12934
29,6730,7602,38717,41645,13115,13401
30,6681,7624,42954,41872,13199,12005
29,6348,7610,38769,47273,12083,11558
29,5779,7608,38527,43735,12700,11097
30,10124,7742,39392,44189,12918,11483
30,6901,7609,44630,46661,15705,14449
29,5855,7723,38997,41431,13027,10722
30,7619,7683,38772,42091,11835,11617
30,5820,7608,40725,41070,11933,10849
29,7610,7608,40341,45625,11832,11283
29,6467,7641,39407,41468,11908,11769
30,6748,7564,38676,42382,11708,11838
29,6468,7688,44277,44806,12074,11625
29,6546,7581,39588,41218,12510,11603
29,6685,7565,39471,41099,11613,11411
29,6227,7542,43985,41265,11594,10721
29,6917,7601,38023,49266,13467,11267
30,6623,7563,39044,42485,11306,11401
30,6594,7742,38941,40807,13014,11260
29,6677,7523,43999,45198,12929,11542
29,6597,7615,38927,44376,11644,11736
30,6453,7596,38760,42900,12552,14576
29,6841,7607,43396,42219,12715,11948
29,10439,7698,39329,45988,12062,12324
29,6865,7534,39151,40818,16169,12561
29,6809,7737,39800,41923,12035,12346
29,6691,7636,41848,45444,12177,11852
29,6782,7630,39410,42410,12341,11309
29,6643,7573,39175,40561,13000,11609
30,5754,7610,42492,41468,12073,11569
30,7623,7668,42724,44956,12644,11721
29,6379,7723,38899,41717,12037,12266
29,6830,7525,38960,41582,11927,13806
29,6857,7507,43371,45325,11693,11130
29,6509,7586,41803,41399,13167,11635
30,6748,7701,39744,44357,11288,10936
29,6710,7521,42344,41517,13502,13830
29,6731,7632,39106,48803,12388,11290
30,5889,7672,40484,44199,12872,11788
30,7292,7575,40643,42704,12155,13719
29,6886,7593,43539,44782,12780,11534
29,6653,7461,38694,41604,12501,11349
29,6189,7658,41457,41405,15716,11133
29,6910,7630,43494,42191,11905,15605
29,6375,7597,40932,45567,12429,11318
29,6618,7637,40328,42246,11794,11701
29,6764,7652,40828,41440,12689,11240
29,5498,7577,41609,45468,12343,14998
29,7161,7612,38613,41400,13594,11493
30,6551,7609,37977,42242,12583,11819
29,6137,7581,42565,41312,11888,11402
29,6661,7646,38879,45291,11178,15324
30,6638,7661,39524,41336,12273,13979
30,6403,7623,38766,41457,11153,12281
30,6857,7607,43482,44560,13291,11427
29,6736,7556,40695,41903,12467,16388
29,6800,7633,38915,40659,12903,12231
29,6847,7731,42820,41141,12847,11263
29,6478,7601,40119,44878,12492,12056
29,6861,7732,40294,42355,12256,15940
29,6435,7613,39873,41264,12356,11749
29,6667,7545,44474,45004,16198,11741
29,6859,7669,39032,42168,11757,11118
29,6382,7515,40151,40776,12411,14991
30,6535,7701,42651,42414,12381,13040
30,6698,7659,38786,45467,12264,10777
30,6315,7669,38554,45142,12615,10495
29,8919,7700,38778,41627,11848,15764
29,6251,7646,42563,44509,12616,12582
29,6606,7644,38935,41166,11064,11089
30,6716,7615,38768,42018,12993,10947
30,6271,7645,42827,41897,11271,14877
29,5814,7639,39204,46122,12463,11394
29,7542,7552,39826,41866,12566,11453
29,6646,7515,39047,41834,11715,12986
30,6581,7581,43245,46709,12689,15773
29,6550,7601,40079,43283,11932,11751
29,6642,7614,38733,42300,12011,10935
30,6779,7640,42772,42028,12556,10943
29,6413,7535,39705,47570,15534,15761
29,6625,7643,38939,44788,12495,10734
30,6706,7569,41448,43716,12511,10960
30,6145,7631,45676,50858,12450,12160
29,6635,7622,40990,45309,11925,17924
30,6392,7719,41531,47032,13112,10956
29,6636,7536,43637,44621,12078,11066
30,6554,7581,39436,46473,11997,11217
30,6222,7603,39722,42328,11775,15162
29,6540,7572,38936,42587,13457,11259
29,6729,7489,42585,45686,10949,11176
30,6178,7638,38397,42991,13011,11418
29,6515,7770,39757,41164,12064,16362
29,5535,7724,41495,42515,12899,11707
29,6402,7636,40981,45491,11827,11012
29,7654,7744,39560,44568,12277,11412
30,6464,7660,41332,43985,12883,15010
30,6847,7636,45434,47521,15800,12834
30,6659,7647,41395,44365,15706,12144
30,6558,7606,41699,43585,12108,11911
29,6884,7597,45875,41728,12772,18348
29,6399,7636,43578,50107,11941,11543
29,6654,7602,41569,45534,12521,10701
29,5857,7576,40413,42812,12038,11081
29,6902,7611,45612,47037,12993,15243
29,6703,7594,39097,41878,13240,10615
30,6495,7622,38724,41196,13954,10824
29,6704,7532,43656,40634,14692,14861
30,6746,7656,41548,45685,16680,14311
29,6260,7708,41555,41020,13511,10620
30,6975,7655,39217,40595,13665,11554
29,6587,7630,42515,45962,12567,11512
30,6316,7643,41188,42134,11156,14875
29,6495,7603,41852,41771,15862,11544
29,6579,7534,43190,41760,12357,11645
29,6851,7613,38605,44808,12183,14064
29,6888,7717,40550,42174,12539,15800
30,6294,7606,38865,42091,12737,12096
30,6864,7603,41628,46095,12497,10677
29,6837,7621,38837,44722,12429,10657
29,6470,7570,41974,43207,12583,14949
30,6628,7467,41701,42748,14940,10589
29,6634,7514,40447,45901,13039,13608
29,6585,7669,38521,40932,11876,11542
29,6709,7584,43457,41560,12798,14233
30,6578,7754,42685,46069,13138,11495
29,6611,7532,42607,41820,11548,11504
29,6566,7548,38077,41829,14357,11729
30,6209,7685,44732,46476,11823,15644
30,6555,7626,38237,42113,11820,11588
30,6659,7687,38989,42177,12988,11469
29,8758,7637,40557,41491,12121,13075
29,6556,7676,44750,46085,13212,14797
29,6170,7568,39071,42158,11096,10731
30,6875,7514,39056,43721,12624,11749
29,6759,7678,44519,46595,12922,14756
29,5429,7653,42599,48549,12396,16389
29,7848,7692,41317,43828,13921,10708
29,6654,7612,41902,41392,12780,10897
29,6400,7555,38248,43514,11775,10595
30,6648,7665,41500,41439,16023,14359
29,6186,7532,40764,43936,11424,10569
30,6668,7589,43787,44471,12323,10333
29,6567,7661,38445,42408,14610,11615
29,6105,7646,40376,41059,11299,14042
29,6664,7545,41841,42737,12201,10454
29,6522,7594,38909,46457,12396,11227
30,6365,7580,39199,41939,12911,13619
29,6880,7579,41440,41613,11790,14907
29,6293,7592,41911,47030,12115,12393
30,6566,7538,41292,42374,13489,13188
29,6558,7632,38716,41716,11065,10976
29,6186,7669,50928,44022,13723,16148
29,6764,7604,40208,52055,12446,11532
29,6690,7652,39044,41925,12133,11000
29,6484,7622,39775,41358,13724,10804
29,6737,7692,47510,44710,11884,15667
29,6390,7651,40199,43212,13298,11429
29,6613,7554,39694,43228,15746,11404
29,6731,7720,45913,44951,13265,12136
30,6289,7601,44562,46745,12808,14700
29,6829,7558,42614,42581,12860,12454
30,6563,7515,40781,41938,12194,12929
29,6415,7461,42809,44691,13092,14677
30,7018,7634,43578,41594,12149,16992
29,6507,7645,38636,43592,12500,10608
29,6619,7637,43869,41728,11612,10359
30,5794,7574,39947,44691,11086,14230
29,7140,7634,42243,41781,13340,11902
30,6603,7688,40578,42765,10725,11641
29,6481,7709,42602,44625,13814,11806
30,6334,7769,38375,41085,12148,11262
30,6683,7619,42414,42229,13296,11535
29,6364,7756,42614,43825,12231,11648
29,5873,7545,40757,46988,12701,11647
30,6471,7645,39390,44233,13679,11702
30,7312,7648,41964,43743,11741,11536
30,7117,7696,42352,47596,15901,13899
29,6567,7689,40338,44309,11954,15524
29,6812,7615,38433,42776,12602,11469
29,6617,7547,52006,41336,12738,10530
30,6308,7590,39471,45203,12192,14694
29,6540,7670,39499,40949,12290,11287
30,6780,7578,38529,41813,12369,11101
30,6336,7616,47356,45539,12295,10945
30,6634,7615,38898,43457,11378,15700
29,6462,7639,39640,42237,13602,10341
29,6409,7679,45072,41717,11047,11031
29,6710,7508,43361,45408,13516,10999
29,6384,7704,39840,43384,12336,15752
30,6658,7554,39113,42548,12420,10815
29,7082,7848,202091,45083,14309,16207
29,6448,7677,40336,42489,11615,12688
29,6775,7563,38259,41870,11496,19104
30,9046,7600,41815,42522,11854,10754
29,6607,7567,38383,47436,15864,10550
30,6852,7606,38969,43957,11732,10859
30,6507,7675,39151,44909,13081,14712
29,6788,7527,43341,48556,12250,10897
29,6484,7600,38779,41319,12439,10327
29,6661,7645,39745,43164,12506,10674
29,6615,7571,42681,41980,12282,15907
29,6467,7653,43633,45322,12115,10572
29,5570,7624,39709,41171,12248,10416
30,7216,7593,39799,41516,12814,11014
30,6362,7649,43277,44657,12219,15333
29,6644,7520,39971,44650,13191,12289
29,5705,7516,38243,41088,14390,11459
30,7096,7631,43372,42606,12654,10507
29,5961,7598,38229,44718,12497,18257
30,7021,7635,39534,41837,12176,10296
30,6320,7697,38397,41283,11237,10992
30,6495,7612,45233,49673,11644,10921
29,6451,7614,40557,42615,12239,15651
30,6904,7583,41538,41174,16035,10421
30,6598,7564,43369,42707,12847,10440
29,5560,7521,39627,46261,12196,10712
29,7583,7681,35758,42155,11938,14612
29,6582,7622,40543,42826,12511,10743
29,6336,7666,46792,47586,11577,15492
29,6531,7525,42363,42018,11319,13077
30,6560,7574,41602,43815,11015,15844
29,6684,7603,44344,44495,13231,10897
29,6578,7467,40289,44845,12855,10626
30,6209,7618,39907,41724,13256,13104
30,6453,7609,39908,42141,12839,15220
29,6577,7599,44806,45668,12839,10857
29,6287,8101,38465,41553,12847,10738
29,5680,7459,40495,41685,12114,11109
30,6783,7497,44519,43229,11964,14809
29,6606,7708,42563,45720,12059,10762
30,6740,7522,42329,41992,12007,10929
29,6617,7635,40280,42218,15757,10183
29,6768,7559,45064,45242,12905,14025
29,6688,7584,42347,41991,12568,12523
29,6583,7614,41317,42924,11236,10437
30,6684,7605,45174,41879,11870,10818
29,6581,7608,42265,45511,13463,16019
29,6855,7544,41992,42637,12331,10375
30,5760,7623,39338,41048,11094,10676
30,7212,7663,42727,49395,13495,12545
30,6560,7694,39079,41791,11776,14954
29,6542,7503,40158,41618,13944,10820
29,6270,7547,43194,41926,12097,12892
29,5835,7843,39465,46711,12359,10432
29,6957,7678,39681,41210,12509,15049
29,6548,7667,41517,40984,12011,10694
29,6489,7580,44319,44228,12572,15130
30,6612,7524,39374,43031,12920,13717
30,6510,7555,39757,42042,12789,14003
29,6605,7669,43839,41467,15357,10264
29,6661,7544,38988,45084,12925,10875
30,6605,7556,39723,44440,12265,10567
29,5694,7646,39358,42960,14489,14986
29,7844,7629,43173,44156,11740,10515
29,6820,7568,39910,43438,11848,12433
30,6517,7688,39517,42632,11771,11158
30,9665,7579,43182,41022,10973,15822
29,6766,7593,38881,49777,13476,10373
29,6465,7635,38802,45327,11311,10363
30,5712,7605,41034,47804,12981,10648
30,7611,7650,44593,49039,13181,14671
30,6584,7575,39150,43184,11849,12160
29,6454,7703,40168,42194,12944,10554
29,6697,7577,43191,43455,13293,10507
30,6655,7570,39476,46369,11375,15638
30,6689,7535,42492,41550,12410,10841
29,6493,7579,39440,42492,12382,10854
29,6570,7596,44908,49559,12307,10169
30,6552,7602,41856,171786,18705,15430
29,6691,7688,39795,44565,12112,10447
29,6692,7596,45199,43111,13000,13510
29,6493,7510,42895,46819,12365,10887
29,6978,7738,40233,45762,11905,14854
29,6830,7408,39549,45666,12558,10413
29,6581,7611,43819,48959,11683,15774
29,6679,7627,40818,42953,12919,12460
