noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1434,4058,6829,7572,43489,45559,13042,15712
29,1441,3770,6904,7547,38867,42204,11163,12625
28,1454,3914,6639,7453,45609,43512,12827,10957
29,1764,4031,6227,7671,38630,45980,12134,11831
28,1438,3768,6847,7597,42015,42500,11991,16144
27,1437,4153,6742,7423,47185,41993,10977,11386
28,1436,3771,6787,7637,39127,46904,13224,10819
29,1434,3913,6813,7678,38606,43355,11551,11927
28,1438,4073,6837,7676,50023,43137,12298,14482
28,1430,3938,6688,7539,39426,46288,17279,11189
28,1433,3776,6672,7368,38597,42739,12667,10739
28,1784,4027,6091,7849,45953,41922,12797,11670
29,1437,3829,6348,7578,42217,47186,11845,19158
28,1435,3993,6730,7620,39606,42882,12961,11299
29,1443,3860,6914,7600,42554,43553,12873,10617
28,1432,3845,6460,7453,38883,46849,12973,12505
29,1440,5627,6749,7545,46250,42620,12717,14302
29,1432,3814,6946,7594,40260,42596,12416,15034
28,1454,3889,6813,7610,40790,49669,12751,10771
28,1772,4026,6681,7628,48326,46931,11237,11036
29,1463,3818,6672,7406,45413,46748,13001,15835
29,1443,4138,6695,7629,44216,46819,11929,11419
29,1447,3791,6913,7576,45290,45353,16448,11332
28,1441,3923,6786,7551,38871,46269,11309,10777
30,1430,4035,6726,7546,38996,42471,15072,15078
28,1456,3885,6830,7327,42996,42218,12928,10764
29,1429,3785,6811,7561,39265,45776,14909,10899
28,1776,3982,6147,7650,39173,42894,13023,11748
29,1432,3814,6808,7698,42979,42350,13213,19118
29,1439,4039,6672,7570,39802,44432,12444,12150
30,1428,3859,6914,7536,39310,42659,16448,10926
28,1458,3850,6673,7580,44722,43890,13769,11081
29,1430,4020,6669,7679,39647,46458,13948,15127
29,1465,3798,6678,7438,39299,41969,12859,11433
29,1428,3894,6863,7618,43891,43451,13190,10717
28,1760,4065,6101,7498,39912,45316,11895,11116
27,1447,3776,6938,7660,40111,44527,12447,15298
28,1455,4056,6758,7663,43294,41680,10556,11198
28,1426,3796,6774,7691,39747,50260,13170,10749
29,1453,3921,6270,7299,43099,46343,12002,12391
30,1428,3807,6927,7496,43272,43785,12756,14536
28,1430,3931,6816,7587,43213,45506,11249,11206
28,1431,3792,6903,7851,46418,43149,13082,11465
29,1760,4097,6084,7382,43769,44105,12919,16105
28,1444,3867,6741,7653,43974,46978,12547,14760
29,1439,3966,6894,7591,42762,47278,12901,15308
28,1422,3904,6839,7796,45089,49591,15161,10986
28,1426,3821,6810,7525,40801,42726,12587,10989
28,1435,4091,6769,7687,44128,41932,12457,14354
28,1454,3782,6794,7470,39812,45971,12275,10835
28,1431,3870,6558,7493,39360,42925,16679,10548
28,1774,3860,6090,7671,42985,42570,12321,12071
27,1442,3747,6735,7500,39733,46503,12970,14981
28,1448,4162,6717,7515,39478,42633,12757,11156
28,1432,3745,6727,7582,44138,43220,12859,11221
28,1443,3851,6007,7920,39410,47097,11269,12095
28,1456,4014,6886,7532,39981,44293,12928,15256
28,1432,3949,6820,7657,45390,43274,12708,12568
28,1433,3747,6878,7612,41619,48552,12456,10892
28,1768,4044,6097,7544,43133,44211,11802,14439
28,1450,3899,6783,7594,42344,43016,13454,14884
28,1434,4018,6934,7561,41016,46114,12397,10734
28,1434,3916,6762,7562,43409,42273,12570,11951
27,1435,3828,6281,7756,40188,45835,13360,11057
28,1434,4114,6758,7568,39312,43052,12971,15062
28,1440,3813,6754,7679,43455,43425,12615,11028
30,1453,3789,6730,7648,39409,45664,14058,11167
28,1736,4079,6074,7613,40158,42749,12423,11008
27,1433,3748,6863,7467,43636,43041,13553,14904
28,1438,4150,6315,7553,38808,46155,12681,11595
28,1425,3763,6730,7655,39212,42869,13259,11298
28,1436,3848,6813,7552,43766,41556,16105,13622
28,1427,3942,6938,7658,38413,46183,13570,14303
28,1469,3944,6917,7472,43398,42091,11228,15482
29,1427,3796,6861,7705,43062,41884,13338,14249
28,1766,4034,6700,7493,40154,47858,12286,11447
28,1437,3887,6839,7794,38479,44603,12657,15605
29,1432,4058,6737,7557,45971,42594,11331,10854
28,1428,3886,6953,7800,40869,45910,13403,10845
28,1433,3856,6761,7444,45073,42194,12241,11126
28,1432,4078,6836,7745,39126,42388,32542,14657
28,1448,3834,6761,7589,40473,45646,12862,11256
28,1429,3812,5657,7455,45645,44560,13589,10936
29,1762,4047,6166,7659,39665,45483,12412,11396
28,1440,3762,6620,7491,38312,41737,12004,15876
28,1432,4152,6827,7664,43772,42731,12710,13111
28,1422,3824,6747,7755,39354,46240,13045,10958
29,1445,3915,6737,7545,39282,41765,12250,11410
28,1425,4059,6892,7664,43532,41603,12548,14940
28,1435,3898,6776,7610,39901,45932,12581,10918
28,1430,3781,6699,7564,39131,43523,12292,14595
28,1736,4005,6674,7581,44325,41858,16902,11439
28,1446,3855,6651,7511,39661,43770,13758,15412
28,1447,4068,6825,7549,39492,41374,12117,11293
28,1433,3884,6785,7798,43018,44787,14424,11914
29,1435,3795,6821,7881,39602,46497,11197,11222
28,1435,4154,6862,7768,39882,43495,13033,15732
28,1443,3866,6790,7545,44247,42280,12675,11388
28,1432,3800,6835,7844,39027,47684,13777,11852
28,1772,4041,6117,7352,39083,42362,11306,13013
28,1443,3856,6788,7706,47648,41527,14515,14493
29,1446,4166,6809,7525,39514,45505,12725,15104
28,1430,3820,6839,7708,46307,43699,12669,11361
28,1430,3841,6779,7656,38975,46241,11840,11859
28,1437,3985,6884,7565,40597,42361,12416,16642
28,1441,3969,6874,7575,45916,41606,12835,14398
28,1429,3784,6811,7521,39862,47543,13242,11437
28,1771,4077,6100,7727,38889,41779,12783,11158
28,1438,3871,6199,7620,42802,41911,12700,14758
28,1435,4060,6778,7632,38984,47101,13117,11286
27,1428,3762,6928,7665,40026,43483,13792,11164
27,1434,3769,6513,7663,43090,41252,12632,11218
28,1440,4095,6723,7558,39644,46945,17653,15081
28,1435,3775,6728,9171,40450,43142,10811,12541
28,1430,3780,6830,7655,42992,44098,13217,10768
28,1772,4029,6100,7549,39576,45792,12067,11761
28,1466,3868,6645,7483,39383,46109,16102,15034
28,1430,4148,6822,7488,45083,43515,11804,11133
28,1434,3845,6776,7667,39894,50356,13921,10676
30,1435,3913,6627,7673,38964,43934,12251,11357
28,1449,4056,6720,7386,43030,43159,12431,16111
30,1434,4013,6757,7566,40806,49770,12710,12678
28,1435,3806,6642,7728,42893,46940,12884,11258
28,1748,4097,6144,7636,39064,47991,12602,11458
28,1432,3812,6710,7618,38788,47565,12918,14317
28,1439,4050,6821,7678,45464,47289,12657,11338
28,1446,3855,6757,7744,39979,45661,13367,11161
28,1428,3804,6753,7631,43038,43105,12322,12968
28,1439,4163,6497,7549,43227,45619,13031,14853
28,1437,3790,6852,7659,41179,47406,13250,14818
28,1436,3751,6811,7444,39492,44237,12768,12001
28,1758,4143,6763,7817,43776,43392,10949,11569
28,1438,3834,6857,7510,40334,47200,13169,14941
28,1426,4141,6688,7452,40926,42423,12811,10963
28,1441,3774,6917,7753,43783,44233,11865,11028
28,1435,3899,6682,7812,38792,46303,11785,11903
28,1430,4014,6708,7476,38428,42873,12784,18971
28,1425,3923,6853,7571,45793,43145,15944,11222
28,1435,3799,6868,7677,39626,50011,12545,11609
27,1767,4005,5814,7493,39266,47642,12907,11442
28,1427,3821,6781,7600,43141,44656,12905,14400
28,1429,4030,6754,7664,41348,52895,12576,12592
28,1444,3749,6790,7558,42929,45824,12116,10506
29,1430,3834,6682,7633,38482,51617,12297,11561
28,1460,4145,6730,7391,38113,43196,12921,15620
28,1433,3845,6690,7775,44604,43773,12697,11121
30,1437,3800,6691,7618,39705,49785,13136,11968
29,1762,4070,6040,7469,39418,43058,13111,11135
28,1432,3811,6909,7681,43290,44110,12567,14676
27,1436,4129,6791,7580,41009,49614,11362,11443
28,1424,3846,6862,7596,39598,42239,12554,11307
28,1430,3887,6826,7610,42460,44144,12868,11604
28,1423,3966,6815,7713,38926,47530,12510,17784
28,1451,3792,6848,7572,40702,46647,11093,11347
28,1436,3905,6813,7565,46801,45031,14057,11185
27,1758,3966,6169,7673,39141,47976,12639,14009
28,1441,3918,6731,7583,38760,43244,12490,15035
28,1433,3965,6858,7492,46335,44175,14900,15902
29,1427,3945,6766,7889,39927,47327,16767,10696
28,1436,3826,6796,7442,39607,42310,12706,11140
28,1437,4162,6843,7664,43114,47237,12809,14572
28,1431,3801,6922,7574,41568,45908,11552,11459
28,1428,3781,6320,7524,42942,42646,12101,11429
29,1734,4156,6713,7440,39449,45979,12907,11429
28,1440,3776,6640,7707,39196,43047,12743,15339
28,1437,4080,6740,7542,44178,42539,12875,11894
27,1444,3755,6805,7560,39425,46438,12619,10900
29,1437,3922,6401,7468,39008,41648,12452,15915
28,1431,3985,6701,7730,43951,43297,13139,14736
27,1442,3593,6747,7554,41506,47812,13582,13484
28,1428,3930,6705,7543,39414,43913,12376,11247
28,1760,4037,6116,7502,42857,42943,12084,11583
26,1442,3859,6844,7521,39607,47570,13234,14142
28,1443,3957,6812,7688,41048,48221,13628,11379
28,1448,3945,6772,7499,42380,46649,12711,11224
28,1449,3843,6854,7640,39207,47242,13158,11328
28,1428,4103,6764,7683,38904,42782,13488,15107
28,1433,3836,6852,7621,46650,42454,13555,11252
28,1426,3618,6690,7443,38945,47544,15066,10501
28,1796,4100,6194,7423,184001,43146,12491,12964
28,1442,3830,6898,7659,42859,42942,12624,16567
28,1443,4131,6659,7816,38925,47021,13135,12517
28,1437,3808,6809,7625,41102,42926,12668,11145
28,1438,3844,6737,7757,39270,46271,12979,17790
28,1423,4030,6917,7754,39762,42996,14446,15050
28,1445,3777,6943,7691,43791,42553,10827,14298
30,1436,3910,6849,7668,39255,46784,13010,10795
28,1762,4019,6322,7539,39116,42748,12760,11287
29,1427,3913,6674,7630,43765,42336,12880,15736
28,1430,4006,6632,7544,39431,47196,11500,11445
29,1452,3945,6649,7673,39860,45224,13298,10920
28,1455,3825,6816,7643,43111,42578,12604,11113
29,1425,4046,6797,7468,38663,45709,13482,14400
27,1432,3720,6700,7596,39365,44860,12729,11015
27,1429,3816,6856,7643,43252,45076,13575,11677
29,1751,4153,6662,7528,39330,45946,13649,11168
29,1438,3837,6797,7750,39218,42843,12071,15542
28,1427,4140,6661,7644,42993,41666,13036,12926
28,1429,3798,6787,7633,39331,48681,13740,14614
28,1460,3903,6659,7560,40533,43666,16911,11872
28,1426,4026,6767,7734,46030,42350,12563,14689
30,1420,3774,6823,7553,45154,46374,12536,11046
28,1434,3899,6781,7742,40623,44937,14200,10854
28,1752,4026,6096,7696,49912,43389,10877,11072
29,1440,3914,6677,7490,44798,43035,13786,15332
28,1448,4063,6850,7740,45332,43040,12884,10927
29,1420,3915,6780,7388,45086,47208,11621,11150
28,1459,3804,6462,7734,37040,42073,11204,11192
28,1429,4027,6794,7612,46577,43468,14072,15725
28,1448,3918,6393,7319,44502,45661,13151,11254
28,1423,3831,6798,7652,41351,44336,12701,11189
28,1750,4154,6141,7547,44590,42987,13322,14382
28,1439,3801,6798,7373,39106,46116,12160,13969
28,1445,4175,6888,7454,40074,45084,12982,19406
29,1432,3817,6756,7594,44250,44557,11930,10951
30,1442,3635,6866,7809,38665,46192,12169,10938
28,1437,4098,6848,7673,39618,42346,12297,16055
29,1457,3772,6690,7718,46001,45892,12726,10821
28,1441,3945,6808,7683,43696,48703,12565,10852
28,1782,4034,6345,7432,40053,43153,15592,11398
28,1446,3860,6889,7479,45929,45763,13977,14369
28,1440,3911,6771,7456,42527,46373,10827,11968
28,1443,3903,6693,7494,39598,44975,16485,11148
28,1435,3817,6448,7447,46059,46667,13564,11315
28,1450,3975,6753,7756,41055,42063,13089,14429
27,1439,3901,6823,7608,45840,42348,11157,13524
29,1438,3807,6775,7367,42799,48970,12685,11590
29,1762,4150,6032,7558,42660,41094,13177,11954
28,1437,3802,6783,7457,46345,43889,12668,15465
28,1437,4160,6799,7444,39568,45983,13146,15651
29,1433,3803,6787,7506,39550,44123,12658,12205
29,1426,3747,6454,7599,43215,42147,12699,11720
28,1431,4124,6759,7833,39413,45692,12460,14291
29,1460,3800,6748,7608,39021,155101,13082,11118
29,1431,3840,6725,7555,43193,44128,12522,11047
29,1760,4003,6757,7653,39349,46247,12371,11178
28,1440,3942,6748,7695,39908,42788,12651,14888
29,1443,4034,6852,7707,43084,42825,13266,10804
29,1434,3909,6727,7753,39941,50714,14136,11046
28,1442,3827,6167,7618,40596,45222,11167,14689
28,1427,3839,6935,7620,43934,44331,13131,14694
29,1444,3924,6762,7518,40238,49275,12398,15394
28,1434,3837,6760,7500,43449,47579,12791,10558
28,1768,3975,6215,7454,44221,51235,12217,11358
29,1441,3808,6882,7776,39924,43529,12712,18670
28,1444,4113,6646,7503,43631,45924,16690,11198
28,1432,3795,6852,7716,39897,51077,13814,11646
28,1439,3662,6798,7765,40308,42876,12452,11514
28,1434,4072,6711,7524,42318,45019,12679,15894
29,1436,3751,6899,7621,39932,49691,12210,10948
28,1426,3871,6865,7601,40180,43384,13027,11078
29,1750,3959,6152,7703,43994,42114,13289,11734
28,1441,3828,6863,7705,39730,48363,12459,14773
28,1438,4016,6846,7502,40994,44770,12582,13283
28,1458,3783,6850,7506,41793,42222,12588,10794
28,1436,3890,6832,7794,40603,47712,12025,11355
28,1428,3968,6765,7573,41953,46034,14164,14414
28,1433,3939,6868,7502,44433,46352,11271,11063
28,1433,3788,6706,7555,40030,51350,13549,12016
29,1762,4164,6161,7657,40102,46078,12565,12556
29,1435,3807,6726,7530,43398,45220,12083,17918
28,1456,3940,6969,7660,39317,46597,11343,11138
28,1441,3824,6938,7702,40328,43678,12998,10660
28,1460,3765,6909,7674,44307,44182,12724,11888
28,1467,4176,6735,7509,40638,46281,12786,15671
28,1438,3778,6660,7552,44313,43016,15934,10854
28,1428,3805,6904,7450,41715,46217,12465,10706
28,1768,3996,6083,7581,40827,43139,12763,13081
30,1432,3822,6763,7549,43516,42573,12016,15294
29,1432,3968,6862,7613,39897,49976,12190,15369
28,1443,3745,6701,7395,39776,43617,13403,11205
28,1436,3956,6804,7507,43260,43927,13223,11000
28,1433,4034,6585,7452,39274,46250,12505,15745
28,1455,3913,6845,7675,39256,43366,12432,11417
28,1431,3807,6853,7591,43897,42754,15491,11361
28,1779,4103,6315,7654,39357,46412,10638,14825
28,1464,3765,6777,7630,39014,42597,16737,15647
28,1437,4004,6831,7747,44091,42659,13082,10890
30,1419,3828,6743,7563,39680,46613,12717,11137
28,1452,3856,6780,7585,39101,43501,12108,12824
29,1427,4118,6827,7608,43906,42355,10952,15356
29,1448,3746,6879,7603,39435,47237,14026,13255
28,1440,3922,6766,7552,39340,42995,12564,11277
28,1750,4034,6103,7504,42490,43072,13326,11098
31,1443,3849,6609,7633,38516,44980,12281,14675
29,1438,4038,6748,7511,40194,43585,12785,10872
28,1444,3747,6753,7539,41698,47161,13913,10898
28,1440,3953,6734,7501,39236,42440,16020,11239
28,1427,4039,6882,7665,43843,42802,12667,15821
28,1438,3921,6755,7554,40880,47319,13036,11625
28,1434,3796,6764,7594,38704,42771,12982,11371
28,1759,4181,6066,7352,43328,43721,11925,15213
28,1438,3809,6858,7611,39483,45650,12413,15132
28,1452,3973,6286,7487,39612,42211,15133,11064
28,1436,3863,6734,7418,43341,47876,11191,11577
28,1441,3846,6852,7750,39669,49085,13813,14663
28,1426,4103,6945,7673,42429,41787,12385,14009
28,1455,3809,6743,7627,45362,43601,16015,16050
28,1432,3907,6761,7518,39609,45848,11194,11073
28,1756,4013,6083,7565,39795,41798,13165,14291
28,1455,3857,6882,7587,42710,43106,12698,13759
28,1448,4046,6761,7556,40990,47142,12562,10719
27,1453,3817,6786,7500,39409,42096,12044,11196
28,1440,3859,6225,7762,42243,44612,13040,10949
29,1433,4007,6863,7677,39581,46414,13247,15141
28,1436,3850,6703,7511,41887,41948,12281,11513
28,1434,3822,6901,7592,42232,46651,12276,13863
29,1780,4150,6047,7782,39586,43797,17712,11872
28,1449,3834,6787,7756,42924,41982,12708,14661
28,1446,4011,6892,7683,41189,44748,13037,13594
28,1435,3805,6941,7378,39747,42721,12733,11849
28,1439,3762,6695,7664,42991,46369,14829,10910
28,1433,4133,6751,7470,39470,52505,10871,16024
28,1432,3850,6835,7541,41391,45722,12841,10989
28,1437,3877,6902,7608,42536,45287,13712,13364
28,1750,4010,6056,7604,39121,46016,12667,11407
28,1436,3774,6749,7685,39117,45912,11036,14477
28,1427,3984,6849,7546,44894,47253,13999,10827
29,1435,5656,6757,7587,39833,51179,12901,10933
28,1444,3984,6859,7629,39899,46798,12569,10975
28,1449,4055,6737,7773,42901,46186,13175,14870
30,1434,3969,6761,7635,40042,46794,13048,13971
30,1433,3814,6721,7572,38737,42826,13251,11721
28,1757,4111,6130,7500,42880,44939,13607,14519
27,1442,3794,6803,7539,40041,45395,12986,14221
28,1451,4019,6811,7487,39588,42089,12487,15006
29,1414,3910,6751,7654,43289,45698,12430,11393
28,1446,3839,6819,7778,38500,41639,12814,11853
28,1439,4079,7343,7718,43173,42178,15641,15641
27,1434,3763,6576,7536,40229,47741,14441,10707
27,1450,3849,6878,7657,39605,43882,10723,11251
28,1747,4088,6100,7469,44208,47065,14813,11610
27,1447,3910,6884,7459,39494,45688,12973,15581
28,1434,4022,6840,7679,39246,43225,12741,10930
29,1424,3768,6754,7611,42281,42883,12204,10643
29,1444,3896,6189,7687,39396,46847,12738,10766
28,1433,4002,6879,7648,39239,43002,13824,15058
28,1450,3901,6726,7640,43174,42915,12391,17745
28,1435,3714,6900,7639,44571,46433,12654,10856
29,1791,4128,6103,7549,38664,51786,16646,11150
29,1440,3759,6771,7443,47614,42282,12202,14747
29,1436,4018,6837,7619,44172,46581,12440,10941
29,1450,3828,6711,7552,45523,41786,12646,11141
29,1444,3874,6454,7730,47318,44205,12847,11025
29,1455,4115,6742,7588,39044,45975,12339,14829
29,1437,3747,6916,7503,38449,42412,12871,11076
29,1438,3850,6885,7599,42858,45914,11758,10941
28,1780,4007,6351,7765,38744,43906,14737,11064
29,1441,3835,6738,7652,40181,41864,10517,14982
28,1465,4154,6734,7666,43520,44763,12811,10878
29,1437,3813,6727,7643,39788,44161,12201,10661
27,1430,3884,6831,7488,43315,45659,12370,14031
28,1435,4003,6782,7642,39447,47541,11077,17830
30,1437,3751,6524,7520,40268,43827,12811,14917
29,1422,3803,6697,7425,45081,44913,16244,11694
28,1756,4118,6223,7610,39161,51120,12156,11447
28,1456,3750,6858,7721,39191,46867,12898,16328
28,1430,3982,6805,7509,43993,44756,12613,11144
28,1426,3842,6736,7612,44357,46614,12280,10867
28,1448,3786,6733,7712,39926,45270,13398,12020
28,1433,4131,6758,7621,45895,47684,11837,14082
28,1437,3827,6761,7596,42781,49120,12822,11870
28,1429,3929,6616,7573,41304,43501,12357,11249
27,1764,3897,6144,7571,41893,49400,13093,11537
30,1443,3751,6810,7526,39067,45916,11530,14922
28,1430,4144,6845,7390,40122,42406,14885,13425
28,1450,3803,6818,7710,46003,45276,13305,11092
28,1437,3968,6751,7578,40068,44014,12638,14879
28,1432,4040,6845,7536,39727,41639,12790,14724
28,1433,3962,6911,7539,43996,47905,12282,11283
28,1454,3813,6763,7708,44969,42605,10969,10679
29,1780,4091,6000,7734,43196,46515,12859,11287
27,1446,3861,6809,7772,40246,46653,12142,15249
28,1444,4007,6780,7446,39485,43159,12491,10608
28,1430,3932,6894,7595,45304,41266,16675,11294
28,1451,3812,6903,7638,39737,49056,17455,11539
28,1428,4106,6820,7448,39068,42910,11418,15471
28,1462,3772,6930,7661,43657,41886,11791,11176
29,1439,3855,6677,7580,40581,46188,13370,10911
29,1769,4064,6188,7759,39424,45887,12543,13734
28,1435,3734,6339,7440,42871,42407,12213,15755
28,1443,4157,6889,7478,38873,46452,11845,15944
27,1441,3733,6702,7524,42178,42450,12067,10782
28,1435,3849,6735,7486,45097,45765,15165,14473
29,1431,4048,6845,7834,38980,46030,11039,15020
30,1438,3842,6826,7342,39320,41954,16778,10988
28,1427,3790,6700,7629,44975,44763,14045,13767
28,1745,4002,6056,7563,38989,45648,16259,11274
28,1428,3796,6724,7571,39468,42566,11605,14848
27,1450,4055,6813,7604,42508,45893,12696,10676
28,1432,3712,6770,7478,45520,41890,12275,11046
29,1452,3812,6789,7473,42702,46313,12353,11343
29,1429,4115,6449,7778,39254,49948,12968,14913
27,1428,3806,6925,7696,39582,45424,12583,14194
28,1425,3906,6752,7786,45254,44305,15906,11119
28,1732,3966,6725,7559,40066,52143,12076,11052
27,1444,3850,6945,7593,39028,44121,11764,14897
28,1435,4130,6794,7531,43854,52297,12998,10799
29,1418,3830,6793,7602,41521,48780,11936,16372
28,1437,3877,6793,7435,40717,49438,11925,10975
28,1449,4026,6698,7663,46959,46238,12525,14148
28,1427,3892,6462,7663,43918,45604,13696,10922
28,1441,3772,6843,7814,43137,42978,10739,10901
28,1765,3982,6316,7575,44317,45280,13558,11197
29,1434,3965,6743,7677,39973,47461,12304,15701
28,1436,4077,6856,7526,42061,42135,13481,11249
29,1425,3883,6377,7560,45943,45462,11484,10965
28,1432,3769,6864,7542,38947,46256,13286,12769
28,1426,4149,6891,7532,40072,42017,12242,15456
28,1430,3831,6756,7782,44113,45652,13181,14731
27,1463,3965,6741,7558,39300,43254,13016,11238
28,1768,3964,6221,7531,43268,49132,16995,11454
28,1435,3793,6871,7663,40325,46470,12498,14916
29,1429,4063,6809,7661,40385,42493,12284,10837
27,1421,3844,6768,7632,42965,42483,11824,14328
28,1459,4001,6661,7670,41222,48526,16193,11052
29,1430,4016,6273,7479,39337,41411,12044,15068
28,1448,3689,6836,7629,44474,41763,12098,10663
29,1424,3839,6730,7609,41605,48116,11755,11512
28,1773,3988,6079,9845,39576,44930,13973,11382
28,1458,3863,6701,7458,42265,42716,10771,15036
28,1437,4012,6698,8200,39173,46262,13178,13040
29,1440,3744,6834,8280,38470,41294,14203,10712
29,1420,3810,6747,7415,42851,45675,12354,11818
27,1438,4128,6810,7572,39087,46835,11208,14541
28,1433,3849,6653,7534,40636,49571,14305,10926
30,1432,3817,6895,7647,43792,50838,12204,11149
29,1780,4098,6130,7422,38765,46628,13598,11244
28,1437,3794,6844,7642,39336,41994,13285,14995
28,1447,4080,6821,7580,43305,47056,12517,15116
28,1435,3809,6893,7525,39421,46000,12438,11016
28,1442,3883,6717,7737,43785,43384,12155,10794
28,1426,4055,6729,7418,39571,48496,12121,14360
28,1447,3839,6753,7488,39951,43824,12792,10811
28,1429,3860,6784,7495,43596,45152,12612,11107
28,1763,4069,6690,7617,39109,50413,16549,14138
28,1444,3845,6775,7738,39931,43926,12596,14191
28,1448,4017,6968,7447,44130,42557,15590,14351
28,1440,3867,6884,7529,40107,46690,10472,11119
29,1466,3816,6791,7658,39989,43199,12535,10880
28,1431,4118,6765,7724,46212,45172,12571,15716
28,1448,3785,6854,7623,43944,48483,12155,11539
28,1428,3780,6654,7773,44231,42767,11069,11602
28,1759,4140,6686,7461,44452,43899,12379,10995
28,1447,3806,6756,7642,38609,45866,11923,16211
28,1431,4105,6772,7533,40154,43994,12070,14639
28,1426,3787,6896,7409,43553,44873,12734,11352
28,1426,3942,6216,7742,38872,42838,17332,11397
28,1421,3992,6863,7578,39096,43362,12480,15829
28,1450,3768,6916,7596,43802,52094,11923,12840
28,1432,3873,6753,7593,39528,43382,12044,11840
28,1752,3992,6739,7491,43233,42675,13798,10748
28,1442,3947,6858,7598,43185,45974,12156,14843
29,1428,4042,6704,7676,39570,43299,12901,10877
28,1445,3815,6867,7557,45747,43145,12354,11057
28,1437,3769,6473,7546,39108,46174,13774,11751
28,1428,4101,6306,7634,42853,43019,10994,14590
28,1442,3786,6698,7557,46229,42656,12542,10943
28,1458,3767,6879,7688,45171,50663,11665,10849
28,1760,4088,6084,7689,38971,42874,12493,11392
28,1438,3758,6934,7571,43064,42346,11546,18761
28,1441,4142,6836,7683,38925,46204,16591,10753
29,1428,3845,6352,7611,42836,42058,12299,11279
28,1448,3969,6743,7549,44045,42212,13356,13761
28,1437,4004,6802,7425,38379,45588,13065,15614
29,1454,3727,6909,7701,40233,42240,12705,19707
28,1423,3869,6861,7534,46096,46127,12171,12284
29,1744,3995,6676,7709,39157,42547,13412,93014
28,1434,3922,6875,7640,38905,42249,12735,95530
27,1446,4071,6848,7513,43524,46825,12073,23667
28,1433,3932,6795,7582,41776,44511,12445,23828
27,1448,3790,6284,7522,38883,42922,12944,24510
29,1436,4099,6901,7902,45072,46699,12030,21930
28,1443,3803,6830,7674,39033,44073,15278,21415
28,1430,3760,6922,7507,44822,42963,13656,16960
28,1752,4165,6350,7713,41036,45246,10441,16354
29,1450,3752,6686,7695,40181,43279,10602,22403
28,1449,4168,6778,7740,43548,41282,12611,19775
28,1437,3838,6801,7630,41700,46612,12268,17188
28,1455,3942,6120,7639,40349,43139,11167,17303
28,1435,4039,6868,7812,43050,42244,13566,17830
28,1457,3638,6785,7581,38978,45378,16317,17322
28,1439,3910,6790,7592,41217,42992,12530,21434
28,1757,4078,6303,7682,42587,43220,13377,17030
28,1456,3831,6748,7698,41143,46541,12342,18664
27,1444,4012,6722,7660,43360,42434,12180,16717
28,1443,3926,6974,7727,47636,45625,11276,17392
28,1453,3803,6666,7643,38874,42053,12039,18315
28,1437,4175,6817,7619,39129,42059,12738,15975
28,1440,3665,6719,7586,43131,44978,12330,17115
27,1435,3807,6655,7738,40786,44152,12060,17240
27,1759,4073,6660,7617,38774,42790,13924,26425
27,1441,3786,6808,7763,42696,48148,12699,18531
28,1451,4168,6695,7517,38655,47847,12851,19610
29,1429,3841,6774,7598,47629,45210,12984,17504
28,1451,3764,6685,7765,39432,48183,15354,17242
28,1432,4027,6767,7553,38475,47565,11602,18431
29,1464,3793,6734,7515,43457,46043,11382,17437
28,1436,3811,6760,7559,41005,48501,14810,17768
30,1762,4019,6133,7563,246330,43212,13035,19436
28,1444,3853,6433,7718,44001,47300,12971,18671
28,1442,4038,6261,7555,39290,46750,12583,18876
28,1425,3926,6848,7512,39774,43409,14418,18170
28,1429,3861,6160,7830,44074,43429,12204,16858
28,1438,4047,6877,7687,39209,46051,13255,17498
28,1445,3923,6289,7537,38897,42954,12851,19082
28,1428,3839,6871,7526,43734,46994,12323,17069
28,1735,4120,6374,7633,39006,43300,12516,24798
28,1437,3788,6817,7540,39513,41647,13490,17144
28,1444,4177,6678,7691,43295,46453,18125,18237
28,1425,3800,6949,7768,39258,42320,12356,18670
28,1440,3931,6497,7560,39371,42540,11941,17558
28,1453,4027,6792,7466,42380,45808,15952,17569
28,1442,3802,6668,7687,39024,43137,11825,16665
28,1432,3904,6792,7743,43131,43322,10907,20576
30,1745,4000,6161,7691,38586,46172,10653,17739
28,1445,3867,6842,7745,39334,41939,12880,19234
28,1456,3979,6911,7628,43345,43445,15824,18465
28,1438,3909,6678,7765,39228,46617,12184,16798
27,1443,3851,6851,7634,41897,43357,12532,20133
28,1443,3896,6789,7563,45735,41370,13292,18498
29,1436,3872,6721,7788,42217,45530,15155,17768
27,1424,3736,6722,7531,42039,42870,15347,19726
28,1752,4098,6092,7702,45832,42618,12107,16920
28,1442,3806,6491,7724,43773,48753,11829,18965
28,1455,4066,6913,7559,40944,43978,15600,16906
27,1431,3769,6791,7554,42940,44850,12213,16379
27,1434,3832,6655,7645,39603,43275,14384,17089
28,1428,4123,6858,7572,43089,46668,12511,18446
27,1434,3798,6736,7835,43571,46009,10555,17484
29,1446,3911,6828,7585,38867,44521,17229,16687
28,1754,3959,6148,7380,38833,44062,11201,18039
27,1454,3918,6774,7583,43441,47621,12249,16516
30,1446,3959,6712,7590,38993,47445,15009,20431
27,1438,3909,6758,7621,43218,47583,12179,18178
